swing_width,type,pivot_date,pivot_session,z_score,vol_bucket,confluence_count,confluence_bucket,retest_date,retest_session,break_win1_mean,break_win1_mean_bucket,break_win1_max,break_win1_max_bucket,break_win2_mean,break_win2_mean_bucket,break_win2_max,break_win2_max_bucket,break_win3_mean,break_win3_mean_bucket,break_win3_max,break_win3_max_bucket,break_win4_mean,break_win4_mean_bucket,break_win4_max,break_win4_max_bucket,break_win6_mean,break_win6_mean_bucket,break_win6_max,break_win6_max_bucket,rxn_3,rxn_6,rxn_12,rxn_24
5,HIGH,2026-06-26,GLOBEX,-0.2761,NORMAL_LOW,1,1,2026-06-26,GLOBEX,-0.5824,NORMAL_LOW,-0.5824,NORMAL_LOW,-0.6955,NORMAL_LOW,-0.5824,NORMAL_LOW,-0.2669,NORMAL_LOW,0.5904,NORMAL_LOW,-0.0650,NORMAL_LOW,0.5904,NORMAL_LOW,-0.1597,NORMAL_LOW,0.5904,NORMAL_LOW,18.5000,-79.7500,-231.2500,-231.7500
5,HIGH,2026-08-24,GLOBEX,-0.2761,NORMAL_LOW,8,2+,2026-08-24,RTH,-1.1504,NORMAL_LOW,-1.1504,NORMAL_LOW,-1.1159,NORMAL_LOW,-1.0814,NORMAL_LOW,-1.2738,NORMAL_LOW,-1.0814,NORMAL_LOW,-1.1929,NORMAL_LOW,-0.9501,NORMAL_LOW,-0.2199,NORMAL_LOW,2.0059,HIGH,13.5000,-12.2500,-2.0000,54.5000
5,LOW,2026-04-01,RTH,-0.2759,NORMAL_LOW,0,0,2026-04-01,RTH,-1.1387,NORMAL_LOW,-1.1387,NORMAL_LOW,-1.0547,NORMAL_LOW,-0.9707,NORMAL_LOW,-0.6005,NORMAL_LOW,0.3079,NORMAL_LOW,-0.3293,NORMAL_LOW,0.4843,NORMAL_LOW,-0.7042,NORMAL_LOW,0.4843,NORMAL_LOW,-39.7500,-112.7500,-107.7500,-66.0000
5,LOW,2026-01-13,GLOBEX,-0.2747,NORMAL_LOW,1,1,2026-01-13,GLOBEX,-1.9432,NORMAL_LOW,-1.9432,NORMAL_LOW,-1.9565,NORMAL_LOW,-1.9432,NORMAL_LOW,-1.6685,NORMAL_LOW,-1.0924,NORMAL_LOW,-1.6482,NORMAL_LOW,-1.0924,NORMAL_LOW,-1.1497,NORMAL_LOW,0.3116,NORMAL_LOW,-3.2500,-9.2500,-27.5000,-53.5000
5,HIGH,2024-03-11,GLOBEX,-0.2747,NORMAL_LOW,2,2+,2024-03-11,GLOBEX,-1.5880,NORMAL_LOW,-1.5880,NORMAL_LOW,-1.5400,NORMAL_LOW,-1.4920,NORMAL_LOW,-1.4116,NORMAL_LOW,-1.1547,NORMAL_LOW,-0.8359,NORMAL_LOW,0.8911,NORMAL_LOW,-0.6673,NORMAL_LOW,0.8911,NORMAL_LOW,26.2500,60.5000,46.0000,1.2500
5,HIGH,2025-09-01,GLOBEX,-0.2746,NORMAL_LOW,3,2+,2025-09-01,GLOBEX,-0.8040,NORMAL_LOW,-0.8040,NORMAL_LOW,-0.7227,NORMAL_LOW,-0.6415,NORMAL_LOW,-0.8327,NORMAL_LOW,-0.6415,NORMAL_LOW,-0.9125,NORMAL_LOW,-0.6415,NORMAL_LOW,-0.8387,NORMAL_LOW,-0.5567,NORMAL_LOW,-22.5000,-25.7500,-47.5000,-71.7500
5,LOW,2025-03-12,GLOBEX,-0.2746,NORMAL_LOW,1,1,2025-03-12,RTH,-0.7337,NORMAL_LOW,-0.7337,NORMAL_LOW,-1.1568,NORMAL_LOW,-0.7337,NORMAL_LOW,-1.3319,NORMAL_LOW,-0.7337,NORMAL_LOW,-1.2238,NORMAL_LOW,-0.7337,NORMAL_LOW,-1.3055,NORMAL_LOW,-0.7337,NORMAL_LOW,-46.0000,-84.7500,55.5000,98.0000
5,LOW,2024-08-28,GLOBEX,-0.2743,NORMAL_LOW,1,1,2024-08-28,GLOBEX,-0.3029,NORMAL_LOW,-0.3029,NORMAL_LOW,-0.5578,NORMAL_LOW,-0.3029,NORMAL_LOW,-0.6982,NORMAL_LOW,-0.3029,NORMAL_LOW,-1.0263,NORMAL_LOW,-0.3029,NORMAL_LOW,-0.8276,NORMAL_LOW,0.4798,NORMAL_LOW,1.7500,3.0000,-1.0000,-18.5000
5,HIGH,2026-07-20,RTH,-0.2741,NORMAL_LOW,2,2+,2026-07-20,GLOBEX,2.3281,HIGH,2.3281,HIGH,1.0957,HIGH,2.3281,HIGH,1.1688,HIGH,2.3281,HIGH,1.0379,HIGH,2.3281,HIGH,0.4702,HIGH,2.3281,HIGH,6.0000,6.7500,-4.7500,-18.7500
5,LOW,2025-12-29,GLOBEX,-0.2740,NORMAL_LOW,0,0,2025-12-29,GLOBEX,-0.1348,NORMAL_LOW,-0.1348,NORMAL_LOW,-0.0349,NORMAL_LOW,0.0651,NORMAL_LOW,-0.3090,NORMAL_LOW,0.0651,NORMAL_LOW,-0.3686,NORMAL_LOW,0.0651,NORMAL_LOW,-0.5276,NORMAL_LOW,0.0651,NORMAL_LOW,-3.7500,-6.2500,-14.0000,-81.0000
5,LOW,2026-06-08,GLOBEX,-0.2738,NORMAL_LOW,0,0,2026-06-08,GLOBEX,0.9116,HIGH,0.9116,HIGH,0.7226,HIGH,0.9116,HIGH,0.6414,HIGH,0.9116,NORMAL_LOW,0.4216,HIGH,0.9116,NORMAL_LOW,0.4758,HIGH,1.8026,HIGH,-19.7500,40.0000,26.0000,174.7500
5,LOW,2024-05-30,GLOBEX,-0.2737,NORMAL_LOW,1,1,2024-05-30,GLOBEX,1.2740,HIGH,1.2740,HIGH,0.7930,HIGH,1.2740,HIGH,0.8820,HIGH,1.2740,HIGH,0.7724,HIGH,1.2740,HIGH,0.3554,HIGH,1.2740,NORMAL_LOW,-16.2500,0.0000,-26.0000,-106.5000
5,LOW,2024-02-18,GLOBEX,-0.2735,NORMAL_LOW,0,0,2024-02-19,RTH,-1.4556,NORMAL_LOW,-1.4556,NORMAL_LOW,-0.7074,NORMAL_LOW,0.0407,NORMAL_LOW,0.0086,NORMAL_LOW,1.4407,HIGH,0.1782,NORMAL_LOW,1.4407,HIGH,-0.2380,NORMAL_LOW,1.4407,NORMAL_LOW,-6.7500,-18.2500,-25.5000,-21.2500
5,HIGH,2026-04-08,GLOBEX,-0.2734,NORMAL_LOW,0,0,2026-04-09,GLOBEX,-0.1144,NORMAL_LOW,-0.1144,NORMAL_LOW,-0.5604,NORMAL_LOW,-0.1144,NORMAL_LOW,-0.7540,NORMAL_LOW,-0.1144,NORMAL_LOW,-0.8842,NORMAL_LOW,-0.1144,NORMAL_LOW,-0.8340,NORMAL_LOW,-0.1144,NORMAL_LOW,27.7500,22.7500,12.2500,-31.2500
5,HIGH,2024-02-20,GLOBEX,-0.2727,NORMAL_LOW,0,0,2024-02-20,GLOBEX,0.3532,HIGH,0.3532,HIGH,0.2551,HIGH,0.3532,NORMAL_LOW,0.0269,NORMAL_LOW,0.3532,NORMAL_LOW,-0.1209,NORMAL_LOW,0.3532,NORMAL_LOW,-0.0202,NORMAL_LOW,0.3532,NORMAL_LOW,4.2500,10.7500,13.0000,4.0000
5,LOW,2024-08-22,GLOBEX,-0.2720,NORMAL_LOW,0,0,2024-08-23,RTH,-1.0521,NORMAL_LOW,-1.0521,NORMAL_LOW,0.3363,HIGH,1.7247,HIGH,0.2430,HIGH,1.7247,HIGH,0.0092,NORMAL_LOW,1.7247,HIGH,-0.2046,NORMAL_LOW,1.7247,HIGH,42.0000,112.0000,70.7500,-53.0000
5,HIGH,2024-12-01,GLOBEX,-0.2717,NORMAL_LOW,0,0,2024-12-02,GLOBEX,0.2003,HIGH,0.2003,HIGH,-0.1126,NORMAL_LOW,0.2003,NORMAL_LOW,-0.1366,NORMAL_LOW,0.2003,NORMAL_LOW,-0.3050,NORMAL_LOW,0.2003,NORMAL_LOW,-0.5210,NORMAL_LOW,0.2003,NORMAL_LOW,-6.7500,-5.0000,-8.0000,-16.7500
5,HIGH,2025-12-08,GLOBEX,-0.2708,NORMAL_LOW,0,0,2025-12-09,GLOBEX,-0.6003,NORMAL_LOW,-0.6003,NORMAL_LOW,0.1921,HIGH,0.9846,HIGH,0.4111,HIGH,0.9846,HIGH,0.4218,HIGH,0.9846,NORMAL_LOW,-0.0870,NORMAL_LOW,0.9846,NORMAL_LOW,-14.5000,-30.2500,-28.2500,-31.0000
5,LOW,2026-05-08,RTH,-0.2701,NORMAL_LOW,0,0,2026-05-10,GLOBEX,3.8314,HIGH,3.8314,HIGH,1.7740,HIGH,3.8314,HIGH,1.2606,HIGH,3.8314,HIGH,0.9916,HIGH,3.8314,HIGH,0.6202,HIGH,3.8314,HIGH,-10.0000,8.5000,45.5000,72.0000
5,LOW,2026-09-04,GLOBEX,-0.2689,NORMAL_LOW,5,2+,2026-09-04,GLOBEX,0.0556,NORMAL_LOW,0.0556,NORMAL_LOW,-0.3396,NORMAL_LOW,0.0556,NORMAL_LOW,-0.8836,NORMAL_LOW,0.0556,NORMAL_LOW,-1.0734,NORMAL_LOW,0.0556,NORMAL_LOW,-1.1606,NORMAL_LOW,0.0556,NORMAL_LOW,29.5000,33.2500,-16.0000,47.0000
5,HIGH,2025-03-04,GLOBEX,-0.2689,NORMAL_LOW,1,1,2025-03-04,GLOBEX,-0.1282,NORMAL_LOW,-0.1282,NORMAL_LOW,-0.1876,NORMAL_LOW,-0.1282,NORMAL_LOW,0.1528,NORMAL_LOW,0.8336,NORMAL_LOW,0.2654,HIGH,0.8336,NORMAL_LOW,0.5919,HIGH,1.9454,HIGH,14.5000,41.0000,-6.5000,8.5000
5,HIGH,2026-02-06,RTH,-0.2679,NORMAL_LOW,0,0,2026-02-09,GLOBEX,-0.8595,NORMAL_LOW,-0.8595,NORMAL_LOW,-1.1935,NORMAL_LOW,-0.8595,NORMAL_LOW,-1.0734,NORMAL_LOW,-0.8334,NORMAL_LOW,-1.1738,NORMAL_LOW,-0.8334,NORMAL_LOW,-1.2368,NORMAL_LOW,-0.8334,NORMAL_LOW,-3.0000,-11.7500,-57.2500,12.7500
5,HIGH,2026-04-01,RTH,-0.2677,NORMAL_LOW,0,0,2026-04-01,GLOBEX,0.0101,NORMAL_LOW,0.0101,NORMAL_LOW,-0.4285,NORMAL_LOW,0.0101,NORMAL_LOW,-0.5818,NORMAL_LOW,0.0101,NORMAL_LOW,-0.4647,NORMAL_LOW,0.0101,NORMAL_LOW,-0.5945,NORMAL_LOW,0.0101,NORMAL_LOW,15.7500,8.0000,24.5000,12.5000
5,LOW,2026-06-02,RTH,-0.2675,NORMAL_LOW,2,2+,2026-06-02,RTH,-0.6327,NORMAL_LOW,-0.6327,NORMAL_LOW,-1.0824,NORMAL_LOW,-0.6327,NORMAL_LOW,-0.6996,NORMAL_LOW,0.0660,NORMAL_LOW,-0.5822,NORMAL_LOW,0.0660,NORMAL_LOW,-0.5089,NORMAL_LOW,0.0660,NORMAL_LOW,-27.0000,-7.2500,-19.0000,17.2500
5,HIGH,2025-12-22,RTH,-0.2671,NORMAL_LOW,1,1,2025-12-23,GLOBEX,-0.4009,NORMAL_LOW,-0.4009,NORMAL_LOW,-0.6928,NORMAL_LOW,-0.4009,NORMAL_LOW,-0.1554,NORMAL_LOW,0.9192,NORMAL_LOW,-0.1309,NORMAL_LOW,0.9192,NORMAL_LOW,0.2494,HIGH,1.3642,NORMAL_LOW,-13.0000,-7.7500,-6.7500,-28.0000
5,HIGH,2025-08-25,RTH,-0.2671,NORMAL_LOW,1,1,2025-08-26,RTH,-1.4950,NORMAL_LOW,-1.4950,NORMAL_LOW,-1.8297,NORMAL_LOW,-1.4950,NORMAL_LOW,-1.7565,NORMAL_LOW,-1.4950,NORMAL_LOW,-1.5478,NORMAL_LOW,-0.9217,NORMAL_LOW,-1.6497,NORMAL_LOW,-0.9217,NORMAL_LOW,-30.7500,-28.5000,-31.7500,-42.5000
5,HIGH,2026-04-30,GLOBEX,-0.2670,NORMAL_LOW,2,2+,2026-04-30,GLOBEX,0.6033,HIGH,0.6033,HIGH,-0.0406,NORMAL_LOW,0.6033,NORMAL_LOW,-0.0077,NORMAL_LOW,0.6033,NORMAL_LOW,0.1688,NORMAL_LOW,0.6983,NORMAL_LOW,0.7324,HIGH,3.1236,HIGH,17.7500,25.2500,-25.0000,-94.7500
5,LOW,2024-08-30,RTH,-0.2666,NORMAL_LOW,4,2+,2024-08-30,RTH,-0.1948,NORMAL_LOW,-0.1948,NORMAL_LOW,-0.5927,NORMAL_LOW,-0.1948,NORMAL_LOW,-0.5556,NORMAL_LOW,-0.1948,NORMAL_LOW,-0.4448,NORMAL_LOW,-0.1124,NORMAL_LOW,-0.3742,NORMAL_LOW,0.5195,NORMAL_LOW,19.5000,-17.7500,-96.0000,-105.7500
5,LOW,2026-05-11,GLOBEX,-0.2660,NORMAL_LOW,1,1,2026-05-13,RTH,-0.9982,NORMAL_LOW,-0.9982,NORMAL_LOW,-0.8043,NORMAL_LOW,-0.6104,NORMAL_LOW,-0.7390,NORMAL_LOW,-0.6085,NORMAL_LOW,-0.4873,NORMAL_LOW,0.2677,NORMAL_LOW,-0.5314,NORMAL_LOW,0.2677,NORMAL_LOW,77.5000,106.2500,28.0000,31.7500
5,HIGH,2024-05-23,GLOBEX,-0.2658,NORMAL_LOW,1,1,2024-05-23,RTH,0.1409,HIGH,0.1409,HIGH,0.7242,HIGH,1.3076,HIGH,0.4912,HIGH,1.3076,HIGH,0.2200,HIGH,1.3076,HIGH,-0.1451,NORMAL_LOW,1.3076,NORMAL_LOW,18.5000,-9.5000,72.5000,199.2500
5,LOW,2026-04-02,RTH,-0.2655,NORMAL_LOW,1,1,2026-04-03,GLOBEX,-1.9669,NORMAL_LOW,-1.9669,NORMAL_LOW,-0.9788,NORMAL_LOW,0.0094,NORMAL_LOW,-1.1911,NORMAL_LOW,0.0094,NORMAL_LOW,-1.2965,NORMAL_LOW,0.0094,NORMAL_LOW,-1.0279,NORMAL_LOW,0.0094,NORMAL_LOW,18.5000,34.5000,39.2500,1.7500
5,HIGH,2026-02-10,GLOBEX,-0.2650,NORMAL_LOW,1,1,2026-02-11,GLOBEX,-0.7359,NORMAL_LOW,-0.7359,NORMAL_LOW,-0.7188,NORMAL_LOW,-0.7016,NORMAL_LOW,-0.6983,NORMAL_LOW,-0.6574,NORMAL_LOW,-0.6307,NORMAL_LOW,-0.4278,NORMAL_LOW,-0.6717,NORMAL_LOW,-0.4278,NORMAL_LOW,14.2500,10.7500,12.2500,15.2500
5,HIGH,2026-01-07,RTH,-0.2650,NORMAL_LOW,1,1,2026-01-09,RTH,0.8057,HIGH,0.8057,HIGH,0.8415,HIGH,0.8773,HIGH,0.9121,HIGH,1.0534,HIGH,0.7392,HIGH,1.0534,NORMAL_LOW,0.3940,HIGH,1.0534,NORMAL_LOW,-22.0000,-14.5000,-23.0000,-21.7500
5,LOW,2025-07-30,RTH,-0.2646,NORMAL_LOW,3,2+,2025-07-30,RTH,-1.5490,NORMAL_LOW,-1.5490,NORMAL_LOW,-1.0642,NORMAL_LOW,-0.5794,NORMAL_LOW,-0.5999,NORMAL_LOW,0.3287,NORMAL_LOW,-0.5856,NORMAL_LOW,0.3287,NORMAL_LOW,-0.7020,NORMAL_LOW,0.3287,NORMAL_LOW,-68.0000,-86.5000,-39.5000,181.7500
5,HIGH,2026-05-19,GLOBEX,-0.2645,NORMAL_LOW,1,1,2026-05-19,GLOBEX,-0.3048,NORMAL_LOW,-0.3048,NORMAL_LOW,-0.4290,NORMAL_LOW,-0.3048,NORMAL_LOW,-0.4745,NORMAL_LOW,-0.3048,NORMAL_LOW,-0.5028,NORMAL_LOW,-0.3048,NORMAL_LOW,-0.7288,NORMAL_LOW,-0.3048,NORMAL_LOW,-33.5000,-58.5000,-38.5000,-27.2500
5,LOW,2024-12-04,GLOBEX,-0.2644,NORMAL_LOW,0,0,2024-12-05,RTH,-1.3698,NORMAL_LOW,-1.3698,NORMAL_LOW,-1.3269,NORMAL_LOW,-1.2839,NORMAL_LOW,-1.1288,NORMAL_LOW,-0.7327,NORMAL_LOW,-1.1317,NORMAL_LOW,-0.7327,NORMAL_LOW,-1.1495,NORMAL_LOW,-0.7327,NORMAL_LOW,-8.5000,-14.2500,-19.7500,-37.0000
5,HIGH,2025-03-11,GLOBEX,-0.2642,NORMAL_LOW,0,0,2025-03-12,GLOBEX,-0.1552,NORMAL_LOW,-0.1552,NORMAL_LOW,-0.1757,NORMAL_LOW,-0.1552,NORMAL_LOW,-0.3034,NORMAL_LOW,-0.1552,NORMAL_LOW,-0.3202,NORMAL_LOW,-0.1552,NORMAL_LOW,-0.1708,NORMAL_LOW,0.9090,NORMAL_LOW,15.7500,1.7500,-55.5000,-120.0000
5,LOW,2024-02-27,GLOBEX,-0.2642,NORMAL_LOW,5,2+,2024-02-27,GLOBEX,-0.9779,NORMAL_LOW,-0.9779,NORMAL_LOW,-1.1875,NORMAL_LOW,-0.9779,NORMAL_LOW,-1.0099,NORMAL_LOW,-0.6548,NORMAL_LOW,-0.9245,NORMAL_LOW,-0.6548,NORMAL_LOW,-0.8124,NORMAL_LOW,0.1071,NORMAL_LOW,-8.7500,-32.2500,-4.5000,-53.0000
5,LOW,2025-09-02,GLOBEX,-0.2640,NORMAL_LOW,1,1,2025-09-03,GLOBEX,-1.1453,NORMAL_LOW,-1.1453,NORMAL_LOW,-1.2375,NORMAL_LOW,-1.1453,NORMAL_LOW,-1.2318,NORMAL_LOW,-1.1453,NORMAL_LOW,-1.2814,NORMAL_LOW,-1.1453,NORMAL_LOW,-1.1678,NORMAL_LOW,-0.7832,NORMAL_LOW,7.2500,5.2500,35.7500,67.2500
5,LOW,2023-11-29,GLOBEX,-0.2626,NORMAL_LOW,0,0,2023-11-29,GLOBEX,-0.8332,NORMAL_LOW,-0.8332,NORMAL_LOW,-0.9341,NORMAL_LOW,-0.8332,NORMAL_LOW,-0.8888,NORMAL_LOW,-0.7982,NORMAL_LOW,-0.9917,NORMAL_LOW,-0.7982,NORMAL_LOW,1.0210,HIGH,9.3943,HIGH,2.2500,20.2500,37.7500,38.5000
5,LOW,2026-01-04,GLOBEX,-0.2624,NORMAL_LOW,0,0,2026-01-05,GLOBEX,0.7596,HIGH,0.7596,HIGH,0.1956,HIGH,0.7596,HIGH,0.2241,HIGH,0.7596,NORMAL_LOW,0.1921,NORMAL_LOW,0.7596,NORMAL_LOW,0.3157,HIGH,0.7977,NORMAL_LOW,9.7500,27.0000,-8.0000,58.2500
5,LOW,2026-04-30,GLOBEX,-0.2614,NORMAL_LOW,1,1,2026-04-30,GLOBEX,-0.0659,NORMAL_LOW,-0.0659,NORMAL_LOW,-0.2655,NORMAL_LOW,-0.0659,NORMAL_LOW,-0.5162,NORMAL_LOW,-0.0659,NORMAL_LOW,-0.4320,NORMAL_LOW,-0.0659,NORMAL_LOW,-0.3015,NORMAL_LOW,0.6033,NORMAL_LOW,-8.7500,33.0000,7.7500,14.7500
5,LOW,2026-06-09,GLOBEX,-0.2613,NORMAL_LOW,1,1,2026-06-09,GLOBEX,0.9173,HIGH,0.9173,HIGH,0.1779,HIGH,0.9173,HIGH,0.6428,HIGH,1.5727,HIGH,0.6182,HIGH,1.5727,HIGH,0.7108,HIGH,2.3918,HIGH,0.7500,-13.5000,-23.0000,27.5000
5,HIGH,2026-06-22,GLOBEX,-0.2612,NORMAL_LOW,3,2+,2026-06-22,GLOBEX,0.7039,HIGH,0.7039,HIGH,0.2814,HIGH,0.7039,HIGH,0.0681,NORMAL_LOW,0.7039,NORMAL_LOW,-0.2233,NORMAL_LOW,0.7039,NORMAL_LOW,0.6584,HIGH,4.3949,HIGH,10.5000,72.2500,102.0000,85.5000
5,LOW,2026-05-20,GLOBEX,-0.2612,NORMAL_LOW,2,2+,2026-05-20,GLOBEX,-0.9365,NORMAL_LOW,-0.9365,NORMAL_LOW,-0.2288,NORMAL_LOW,0.4789,NORMAL_LOW,-0.0015,NORMAL_LOW,0.4789,NORMAL_LOW,-0.0473,NORMAL_LOW,0.4789,NORMAL_LOW,0.1485,NORMAL_LOW,1.6338,NORMAL_LOW,68.7500,26.7500,136.0000,218.5000
5,LOW,2023-11-28,GLOBEX,-0.2611,NORMAL_LOW,0,0,2023-11-29,GLOBEX,-0.3852,NORMAL_LOW,-0.3852,NORMAL_LOW,0.2738,HIGH,0.9329,HIGH,-0.1975,NORMAL_LOW,0.9329,NORMAL_LOW,-0.2820,NORMAL_LOW,0.9329,NORMAL_LOW,-0.1299,NORMAL_LOW,1.0147,NORMAL_LOW,2.2500,20.2500,37.7500,38.5000
5,HIGH,2026-01-02,GLOBEX,-0.2610,NORMAL_LOW,0,0,2026-01-05,RTH,2.1317,HIGH,2.1317,HIGH,1.8200,HIGH,2.1317,HIGH,1.6643,HIGH,2.1317,HIGH,1.9711,HIGH,2.8916,HIGH,1.6972,HIGH,2.8916,HIGH,31.7500,8.0000,-10.5000,43.7500
5,HIGH,2025-09-03,GLOBEX,-0.2610,NORMAL_LOW,0,0,2025-09-03,RTH,-0.9286,NORMAL_LOW,-0.9286,NORMAL_LOW,-0.8502,NORMAL_LOW,-0.7718,NORMAL_LOW,-0.9225,NORMAL_LOW,-0.7718,NORMAL_LOW,-0.9975,NORMAL_LOW,-0.7718,NORMAL_LOW,-0.9737,NORMAL_LOW,-0.6769,NORMAL_LOW,-26.7500,-44.5000,-104.0000,-22.7500
5,HIGH,2026-05-25,GLOBEX,-0.2609,NORMAL_LOW,1,1,2026-05-25,GLOBEX,-0.6231,NORMAL_LOW,-0.6231,NORMAL_LOW,1.4061,HIGH,3.4353,HIGH,0.7306,HIGH,3.4353,HIGH,0.3563,HIGH,3.4353,HIGH,-0.2149,NORMAL_LOW,3.4353,HIGH,2.7500,17.5000,20.0000,-0.2500
5,LOW,2025-12-29,GLOBEX,-0.2608,NORMAL_LOW,1,1,2025-12-30,RTH,-0.8377,NORMAL_LOW,-0.8377,NORMAL_LOW,-0.9554,NORMAL_LOW,-0.8377,NORMAL_LOW,-1.0586,NORMAL_LOW,-0.8377,NORMAL_LOW,-0.9104,NORMAL_LOW,-0.4658,NORMAL_LOW,-1.0694,NORMAL_LOW,-0.4658,NORMAL_LOW,-17.2500,-24.2500,-11.2500,-15.0000
5,HIGH,2024-05-21,GLOBEX,-0.2600,NORMAL_LOW,0,0,2024-06-05,RTH,8.9547,HIGH,8.9547,HIGH,7.9569,HIGH,8.9547,HIGH,6.0323,HIGH,8.9547,HIGH,4.8729,HIGH,8.9547,HIGH,4.0646,HIGH,8.9547,HIGH,-11.5000,5.7500,-25.7500,-26.7500
5,HIGH,2024-03-11,GLOBEX,-0.2598,NORMAL_LOW,2,2+,2024-03-12,RTH,-1.6935,NORMAL_LOW,-1.6935,NORMAL_LOW,-1.2875,NORMAL_LOW,-0.8815,NORMAL_LOW,-1.5668,NORMAL_LOW,-0.8815,NORMAL_LOW,-1.6405,NORMAL_LOW,-0.8815,NORMAL_LOW,-1.6778,NORMAL_LOW,-0.8815,NORMAL_LOW,-7.7500,-69.5000,-123.5000,-125.0000
5,HIGH,2025-07-29,GLOBEX,-0.2598,NORMAL_LOW,3,2+,2025-07-29,RTH,0.2197,HIGH,0.2197,HIGH,-0.4590,NORMAL_LOW,0.2197,NORMAL_LOW,-0.3666,NORMAL_LOW,0.2197,NORMAL_LOW,-0.4659,NORMAL_LOW,0.2197,NORMAL_LOW,-0.2451,NORMAL_LOW,0.4128,NORMAL_LOW,26.7500,50.2500,92.7500,83.2500
5,HIGH,2026-07-16,RTH,-0.2597,NORMAL_LOW,2,2+,2026-07-16,RTH,-0.3708,NORMAL_LOW,-0.3708,NORMAL_LOW,-0.6062,NORMAL_LOW,-0.3708,NORMAL_LOW,-0.5854,NORMAL_LOW,-0.3708,NORMAL_LOW,-0.2362,NORMAL_LOW,0.8112,NORMAL_LOW,-0.2112,NORMAL_LOW,0.8112,NORMAL_LOW,63.5000,77.2500,140.7500,98.0000
5,LOW,2026-05-11,GLOBEX,-0.2597,NORMAL_LOW,1,1,2026-05-11,GLOBEX,0.3488,HIGH,0.3488,HIGH,-0.2769,NORMAL_LOW,0.3488,NORMAL_LOW,-0.4705,NORMAL_LOW,0.3488,NORMAL_LOW,-0.2927,NORMAL_LOW,0.3488,NORMAL_LOW,-0.3383,NORMAL_LOW,0.3488,NORMAL_LOW,-10.5000,-0.7500,54.7500,-11.7500
5,HIGH,2026-05-04,RTH,-0.2596,NORMAL_LOW,2,2+,2026-05-04,RTH,-0.4842,NORMAL_LOW,-0.4842,NORMAL_LOW,-0.7528,NORMAL_LOW,-0.4842,NORMAL_LOW,-0.7355,NORMAL_LOW,-0.4842,NORMAL_LOW,-0.7167,NORMAL_LOW,-0.4842,NORMAL_LOW,-0.7167,NORMAL_LOW,-0.4842,NORMAL_LOW,-14.7500,-18.7500,-20.5000,16.7500
5,HIGH,2026-07-02,GLOBEX,-0.2595,NORMAL_LOW,3,2+,2026-07-02,GLOBEX,1.0812,HIGH,1.0812,HIGH,1.9397,HIGH,2.7982,HIGH,1.8788,HIGH,2.7982,HIGH,1.3985,HIGH,2.7982,HIGH,1.2061,HIGH,2.7982,HIGH,48.2500,98.5000,-41.2500,-59.2500
5,LOW,2025-07-24,RTH,-0.2593,NORMAL_LOW,0,0,2025-07-24,RTH,-1.0182,NORMAL_LOW,-1.0182,NORMAL_LOW,-0.7769,NORMAL_LOW,-0.5356,NORMAL_LOW,-0.8351,NORMAL_LOW,-0.5356,NORMAL_LOW,-0.6954,NORMAL_LOW,-0.2762,NORMAL_LOW,0.3408,HIGH,4.7538,HIGH,2.0000,6.2500,6.2500,-2.2500
5,LOW,2026-05-29,GLOBEX,-0.2593,NORMAL_LOW,0,0,2026-05-29,GLOBEX,-1.2507,NORMAL_LOW,-1.2507,NORMAL_LOW,-1.2185,NORMAL_LOW,-1.1864,NORMAL_LOW,-1.0902,NORMAL_LOW,-0.8335,NORMAL_LOW,-0.9964,NORMAL_LOW,-0.7150,NORMAL_LOW,-0.7329,NORMAL_LOW,0.5600,NORMAL_LOW,35.7500,146.7500,75.2500,57.7500
5,LOW,2026-01-16,GLOBEX,-0.2592,NORMAL_LOW,1,1,2026-01-16,GLOBEX,0.0358,NORMAL_LOW,0.0358,NORMAL_LOW,0.1787,HIGH,0.3217,NORMAL_LOW,0.5201,HIGH,1.2027,HIGH,0.3999,HIGH,1.2027,NORMAL_LOW,0.3310,HIGH,1.2027,NORMAL_LOW,3.7500,0.7500,-2.2500,-6.7500
5,HIGH,2026-05-25,GLOBEX,-0.2592,NORMAL_LOW,0,0,2026-05-26,GLOBEX,1.4274,HIGH,1.4274,HIGH,0.5569,HIGH,1.4274,HIGH,0.1457,NORMAL_LOW,1.4274,HIGH,-0.1000,NORMAL_LOW,1.4274,HIGH,-0.4556,NORMAL_LOW,1.4274,NORMAL_LOW,-3.0000,-16.0000,-37.0000,-79.2500
5,LOW,2026-07-31,GLOBEX,-0.2582,NORMAL_LOW,2,2+,2026-07-31,GLOBEX,-0.4504,NORMAL_LOW,-0.4504,NORMAL_LOW,0.0637,NORMAL_LOW,0.5778,NORMAL_LOW,-0.3634,NORMAL_LOW,0.5778,NORMAL_LOW,-0.4357,NORMAL_LOW,0.5778,NORMAL_LOW,0.2165,NORMAL_LOW,3.4990,HIGH,-78.7500,-85.5000,-51.2500,-11.0000
5,LOW,2026-07-26,GLOBEX,-0.2582,NORMAL_LOW,0,0,2026-07-26,GLOBEX,-0.6705,NORMAL_LOW,-0.6705,NORMAL_LOW,-1.0324,NORMAL_LOW,-0.6705,NORMAL_LOW,-0.4626,NORMAL_LOW,0.6770,NORMAL_LOW,0.0452,NORMAL_LOW,1.5684,HIGH,0.8713,HIGH,3.4251,HIGH,-27.0000,15.7500,-25.0000,-28.7500
