levelName,direction,setupType,calSource,delayMin,N,targetPct,stopPct,nonePct,avgExtraMfe,distinctDates
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",150,114,21.05,72.81,6.14,86.64,114
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",155,114,28.07,64.04,7.89,88.48,114
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",160,114,28.07,64.04,7.89,104.54,114
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",165,114,30.70,60.53,8.77,120.89,114
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",170,114,28.95,62.28,8.77,95.34,114
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",175,113,27.43,63.72,8.85,115.73,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",180,113,26.55,64.60,8.85,105.06,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",185,113,26.55,64.60,8.85,86.52,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",190,113,23.89,66.37,9.73,61.60,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",195,113,25.66,64.60,9.73,83.03,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",200,113,24.78,65.49,9.73,76.97,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",205,113,25.66,64.60,9.73,83.13,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",210,113,25.66,63.72,10.62,78.18,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",215,113,27.43,61.06,11.50,68.69,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",220,113,18.58,69.91,11.50,84.23,113
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",225,112,28.57,58.93,12.50,65.48,112
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",230,112,23.21,64.29,12.50,65.98,112
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",235,112,24.11,62.50,13.39,73.78,112
PD_HIGH,SHORT,PD_HIGH_FADE_SHORT,"real: stop=19 target=40",240,112,23.21,64.29,12.50,49.21,112
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",0,87,57.47,42.53,0.00,135.94,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",5,87,48.28,51.72,0.00,155.59,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",10,87,41.38,58.62,0.00,150.72,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",15,87,34.48,65.52,0.00,160.08,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",20,87,43.68,55.17,1.15,146.84,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",25,87,27.59,70.11,2.30,200.47,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",30,87,39.08,58.62,2.30,138.98,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",35,87,36.78,60.92,2.30,148.40,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",40,87,29.89,67.82,2.30,207.30,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",45,87,37.93,59.77,2.30,134.57,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",50,87,37.93,59.77,2.30,149.70,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",55,87,43.68,52.87,3.45,128.78,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",60,87,33.33,63.22,3.45,139.79,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",65,87,35.63,60.92,3.45,149.16,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",70,87,35.63,60.92,3.45,149.34,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",75,87,41.38,55.17,3.45,173.40,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",80,87,41.38,55.17,3.45,124.09,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",85,87,33.33,63.22,3.45,132.95,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",90,87,39.08,57.47,3.45,138.54,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",95,87,33.33,63.22,3.45,90.15,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",100,87,35.63,58.62,5.75,121.84,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",105,87,32.18,62.07,5.75,113.01,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",110,87,29.89,64.37,5.75,126.21,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",115,87,34.48,59.77,5.75,121.56,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",120,87,27.59,65.52,6.90,91.78,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",125,87,31.03,60.92,8.05,108.04,87
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",130,86,32.56,60.47,6.98,130.98,86
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",135,86,27.91,62.79,9.30,79.56,86
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",140,86,36.05,54.65,9.30,108.54,86
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",145,86,29.07,60.47,10.47,87.60,86
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",150,86,31.40,58.14,10.47,97.23,86
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",155,86,36.05,54.65,9.30,90.28,86
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",160,85,37.65,52.94,9.41,104.83,85
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",165,85,27.06,62.35,10.59,82.99,85
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",170,85,28.24,60.00,11.76,94.32,85
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",175,85,27.06,61.18,11.76,82.18,85
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",180,85,34.12,54.12,11.76,111.58,85
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",185,84,34.52,57.14,8.33,89.53,84
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",190,84,30.95,58.33,10.71,103.15,84
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",195,84,27.38,60.71,11.90,106.88,84
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",200,84,32.14,54.76,13.10,107.63,84
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",205,84,29.76,57.14,13.10,82.52,84
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",210,83,27.71,61.45,10.84,51.05,83
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",215,83,28.92,57.83,13.25,87.68,83
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",220,83,28.92,59.04,12.05,79.53,83
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",225,83,33.73,53.01,13.25,91.72,83
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",230,83,31.33,55.42,13.25,95.29,83
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",235,83,32.53,53.01,14.46,92.40,83
PD_LOW,LONG,PD_LOW_FADE_LONG,"real: stop=25 target=40",240,83,28.92,59.04,12.05,91.82,83
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",0,136,40.44,59.56,0.00,127.60,136
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",5,102,30.39,67.65,1.96,161.57,102
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",10,121,29.75,68.60,1.65,118.42,121
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",15,126,29.37,69.05,1.59,166.51,126
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",20,128,27.34,71.09,1.56,150.32,128
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",25,129,31.01,66.67,2.33,140.94,129
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",30,130,28.46,69.23,2.31,137.18,130
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",35,132,31.82,65.91,2.27,138.83,132
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",40,132,28.79,68.94,2.27,132.63,132
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",45,132,32.58,65.15,2.27,108.10,132
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",50,132,34.09,63.64,2.27,132.27,132
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",55,133,35.34,62.41,2.26,118.08,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",60,133,35.34,62.41,2.26,131.17,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",65,133,36.84,60.90,2.26,144.78,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",70,133,37.59,60.15,2.26,90.73,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",75,133,27.82,69.17,3.01,115.39,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",80,133,30.08,66.92,3.01,111.13,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",85,133,29.32,67.67,3.01,100.46,133
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",90,134,29.10,67.16,3.73,110.09,134
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",95,135,26.67,68.89,4.44,90.77,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",100,135,30.37,64.44,5.19,117.88,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",105,135,33.33,61.48,5.19,122.19,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",110,135,27.41,68.15,4.44,111.76,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",115,135,28.15,66.67,5.19,135.75,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",120,135,33.33,61.48,5.19,114.23,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",125,135,35.56,59.26,5.19,104.95,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",130,135,29.63,64.44,5.93,101.49,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",135,135,35.56,60.00,4.44,76.78,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",140,135,30.37,62.96,6.67,115.84,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",145,135,28.89,65.93,5.19,68.83,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",150,135,28.89,64.44,6.67,78.23,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",155,135,28.89,65.19,5.93,111.21,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",160,135,28.15,65.19,6.67,76.09,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",165,135,28.15,63.70,8.15,80.72,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",170,135,27.41,64.44,8.15,81.07,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",175,135,27.41,62.22,10.37,65.15,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",180,135,29.63,60.00,10.37,96.29,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",185,135,31.11,57.78,11.11,87.39,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",190,135,29.63,59.26,11.11,100.56,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",195,135,25.93,62.96,11.11,86.16,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",200,135,31.85,55.56,12.59,74.17,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",205,135,31.11,56.30,12.59,77.73,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",210,135,36.30,49.63,14.07,82.50,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",215,135,29.63,54.07,16.30,78.22,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",220,135,31.85,51.11,17.04,69.00,135
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",225,134,32.84,49.25,17.91,83.99,134
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",230,134,28.36,53.73,17.91,90.99,134
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",235,134,28.36,52.24,19.40,68.05,134
PD_CLOSE,LONG,PD_CLOSE_FADE_LONG,"real: stop=22 target=40",240,134,27.61,52.24,20.15,71.39,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",0,136,33.09,66.18,0.74,192.62,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",5,97,30.93,67.01,2.06,169.40,97
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",10,119,29.41,68.91,1.68,122.34,119
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",15,126,30.95,67.46,1.59,220.27,126
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",20,127,33.86,64.57,1.57,183.87,127
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",25,129,32.56,65.12,2.33,168.37,129
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",30,130,30.77,66.92,2.31,140.23,130
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",35,132,29.55,68.18,2.27,204.22,132
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",40,133,33.08,64.66,2.26,185.15,133
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",45,134,29.85,67.91,2.24,177.99,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",50,134,29.10,68.66,2.24,146.84,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",55,134,29.85,67.91,2.24,164.61,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",60,134,34.33,63.43,2.24,151.59,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",65,134,24.63,73.13,2.24,121.50,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",70,134,29.10,68.66,2.24,148.78,134
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",75,135,33.33,64.44,2.22,170.87,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",80,135,31.11,65.93,2.96,157.93,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",85,135,30.37,66.67,2.96,168.11,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",90,135,30.37,66.67,2.96,166.21,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",95,135,32.59,64.44,2.96,138.76,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",100,135,30.37,65.19,4.44,118.95,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",105,135,31.85,63.70,4.44,138.22,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",110,136,31.62,63.24,5.15,127.06,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",115,136,35.29,59.56,5.15,129.53,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",120,136,28.68,66.18,5.15,126.16,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",125,136,26.47,68.38,5.15,120.87,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",130,136,30.15,63.97,5.88,135.35,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",135,136,26.47,68.38,5.15,128.67,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",140,136,27.94,66.91,5.15,104.99,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",145,136,27.94,67.65,4.41,131.01,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",150,136,30.88,64.71,4.41,99.73,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",155,136,32.35,61.76,5.88,122.61,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",160,136,33.09,61.03,5.88,112.28,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",165,136,31.62,58.82,9.56,126.50,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",170,136,31.62,59.56,8.82,117.31,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",175,136,30.15,58.09,11.76,111.24,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",180,136,27.21,62.50,10.29,76.22,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",185,136,25.74,63.97,10.29,101.65,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",190,136,25.00,63.97,11.03,114.64,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",195,136,27.94,60.29,11.76,84.34,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",200,136,24.26,62.50,13.24,95.16,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",205,136,28.68,58.09,13.24,81.47,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",210,136,28.68,56.62,14.71,89.65,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",215,136,29.41,55.15,15.44,68.17,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",220,136,18.38,65.44,16.18,84.95,136
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",225,135,21.48,60.74,17.78,88.74,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",230,135,22.96,60.00,17.04,82.98,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",235,135,22.96,59.26,17.78,74.48,135
PD_CLOSE,SHORT,PD_CLOSE_FADE_SHORT,"real: stop=22 target=40",240,135,25.93,54.81,19.26,93.77,135
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",0,113,47.79,49.56,2.65,151.51,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",5,113,48.67,47.79,3.54,164.37,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",10,113,53.10,44.25,2.65,171.83,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",15,113,55.75,41.59,2.65,175.99,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",20,113,50.44,46.90,2.65,192.83,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",25,113,50.44,46.90,2.65,164.43,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",30,113,47.79,49.56,2.65,183.88,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",35,113,46.02,50.44,3.54,156.28,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",40,113,49.56,46.02,4.42,202.23,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",45,113,53.10,43.36,3.54,174.48,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",50,113,42.48,54.87,2.65,127.76,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",55,113,45.13,50.44,4.42,176.40,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",60,113,45.13,51.33,3.54,131.79,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",65,113,45.13,50.44,4.42,141.43,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",70,113,47.79,46.90,5.31,143.37,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",75,113,46.90,47.79,5.31,166.85,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",80,113,47.79,46.02,6.19,141.45,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",85,113,46.02,47.79,6.19,141.58,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",90,113,49.56,42.48,7.96,149.58,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",95,113,53.98,38.05,7.96,137.82,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",100,113,42.48,50.44,7.08,124.88,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",105,113,42.48,50.44,7.08,126.72,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",110,113,42.48,49.56,7.96,124.01,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",115,113,43.36,47.79,8.85,132.68,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",120,113,42.48,47.79,9.73,133.32,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",125,113,38.94,52.21,8.85,121.74,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",130,113,44.25,46.02,9.73,130.57,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",135,113,37.17,53.98,8.85,128.61,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",140,113,46.02,45.13,8.85,105.50,113
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",145,112,48.21,42.86,8.93,126.67,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",150,112,42.86,47.32,9.82,111.07,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",155,112,45.54,44.64,9.82,111.18,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",160,112,43.75,45.54,10.71,113.59,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",165,112,46.43,41.96,11.61,127.02,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",170,112,48.21,40.18,11.61,119.11,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",175,112,40.18,47.32,12.50,112.23,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",180,112,36.61,50.89,12.50,106.91,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",185,112,37.50,50.00,12.50,92.69,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",190,112,37.50,49.11,13.39,81.20,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",195,112,34.82,51.79,13.39,97.74,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",200,112,40.18,46.43,13.39,82.76,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",205,112,41.96,41.96,16.07,88.90,112
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",210,111,41.44,41.44,17.12,73.14,111
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",215,111,45.95,36.04,18.02,75.95,111
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",220,111,45.95,36.04,18.02,73.65,111
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",225,111,45.05,37.84,17.12,75.31,111
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",230,111,40.54,41.44,18.02,67.34,111
PD_IB_HIGH,SHORT,PD_IB_HIGH_FADE_SHORT,"real: stop=37 target=38",235,111,46.85,36.04,17.12,55.17,111
