date,session,swing_width,type,confirmation_window_hours,confluence_count,dormancy_hours,touch_vol_z,break_vol_z,z_conf,z_dorm,z_touch,z_break,composite_score,quintile,entry,stop,target_p50,target_p75,p50_hit,p75_hit,stop_hit_p50,stop_hit_p75,time_exit_p50,pnl_p50,pnl_p75,pnl_usd_p50,pnl_usd_p75
2026-04-30,GLOBEX,5,HIGH,48,0,3.08,0.9816,1.9205,1.1258,-0.4823,-0.7822,-0.6431,-0.7818,2,27652.00,27642.00,27666.94,27707.91,0,0,1,1,0,-10.00,-10.00,-22.00,-22.00
2026-04-06,GLOBEX,3,LOW,48,4,269.58,15.7518,1.5782,-1.4267,-0.2890,1.6705,-0.7365,-0.7818,2,24250.00,24258.75,24231.67,24181.37,0,0,1,1,0,-8.75,-8.75,-19.50,-19.50
2026-08-31,GLOBEX,3,LOW,48,3,7.25,8.6762,5.9938,-1.2672,-0.4793,0.4956,0.4694,-0.7816,2,29406.00,29442.25,29390.08,29346.41,1,0,0,1,0,15.92,-36.25,29.84,-74.50
2026-05-25,GLOBEX,3,LOW,48,3,4320.00,0.9996,-0.7887,-1.2672,2.6486,-0.7792,-1.3830,-0.7808,2,29928.25,29933.25,29911.20,29864.41,1,0,0,1,0,17.05,-5.00,32.11,-12.00
2026-03-02,RTH,3,HIGH,48,4,68.92,7.2271,7.3054,-1.4267,-0.4346,0.2549,0.8276,-0.7788,2,24972.25,24961.25,24991.63,25044.81,0,0,1,1,0,-11.00,-11.00,-24.00,-24.00
2026-02-02,GLOBEX,3,HIGH,48,3,79.58,9.4226,5.3592,-1.2672,-0.4268,0.6195,0.2961,-0.7785,2,25949.25,25932.00,25962.99,26000.66,1,0,0,1,0,13.74,-17.25,25.47,-36.50
2026-03-02,RTH,5,HIGH,48,1,133.83,6.7215,3.9381,-0.4695,-0.3875,0.1709,-0.0920,-0.7781,2,25086.50,25068.50,25105.88,25159.06,0,0,1,1,0,-18.00,-18.00,-38.00,-38.00
2026-07-13,GLOBEX,3,LOW,48,1,3.67,3.3097,6.3614,-0.4695,-0.4819,-0.3956,0.5698,-0.7773,2,29434.75,29458.50,29411.88,29349.13,1,0,0,1,0,22.87,-23.75,43.75,-49.50
2026-06-24,GLOBEX,3,HIGH,48,1,7.67,3.4175,6.2903,-0.4695,-0.4790,-0.3777,0.5503,-0.7759,2,29771.75,29751.00,29797.12,29866.71,1,1,0,0,0,25.37,94.96,48.74,187.93
2026-08-17,RTH,5,HIGH,48,1,170.25,5.8676,4.3712,-0.4695,-0.3611,0.0292,0.0262,-0.7752,2,29955.75,29930.50,29976.58,30033.73,0,0,1,1,0,-25.25,-25.25,-52.50,-52.50
2026-03-24,GLOBEX,3,HIGH,48,1,1.33,8.3805,3.2920,-0.4695,-0.4836,0.4464,-0.2685,-0.7752,2,24342.00,24304.25,24359.92,24409.07,1,1,0,0,0,17.92,67.07,33.83,132.13
2026-06-04,RTH,3,HIGH,48,1,10.92,7.4504,3.8324,-0.4695,-0.4766,0.2920,-0.1209,-0.7751,2,30494.00,30483.75,30511.25,30558.56,0,0,1,1,0,-10.25,-10.25,-22.50,-22.50
2026-08-07,GLOBEX,3,HIGH,48,2,501.08,10.8261,2.4286,-1.0013,-0.1211,0.8526,-0.5043,-0.7742,2,29752.50,29643.75,29776.00,29840.47,1,1,0,0,0,23.50,87.97,45.00,173.93
2026-01-02,GLOBEX,3,LOW,48,1,3.92,11.8471,1.1826,-0.4695,-0.4817,1.0221,-0.8446,-0.7737,2,25669.75,25682.00,25657.62,25624.33,0,0,1,1,0,-12.25,-12.25,-26.50,-26.50
2026-07-22,GLOBEX,3,HIGH,48,0,0.67,1.0008,1.9453,1.1258,-0.4841,-0.7790,-0.6363,-0.7736,2,29136.50,29123.75,29159.77,29223.60,0,0,1,1,0,-12.75,-12.75,-27.50,-27.50
2026-04-10,RTH,3,HIGH,48,2,1035.25,4.9147,4.6102,-1.0013,0.2663,-0.1291,0.0915,-0.7726,2,25388.50,25365.75,25405.94,25453.78,0,0,1,1,0,-22.75,-22.75,-47.50,-47.50
2026-07-31,GLOBEX,3,HIGH,48,1,12.17,5.6972,4.9052,-0.4695,-0.4757,0.0009,0.1721,-0.7723,2,28530.00,28508.75,28550.54,28606.87,1,1,0,0,0,20.54,76.87,39.07,151.74
2026-01-26,RTH,3,HIGH,48,1,4.92,3.5860,6.2088,-0.4695,-0.4810,-0.3497,0.5281,-0.7722,2,25906.50,25893.75,25919.16,25953.90,1,1,0,0,0,12.66,47.40,23.33,92.80
2026-03-05,GLOBEX,5,LOW,48,2,1.58,7.6811,5.6797,-1.0013,-0.4834,0.3303,0.3836,-0.7708,2,25076.75,25102.75,25058.22,25007.39,1,1,0,0,0,18.53,69.36,35.06,136.72
2026-06-28,RTH,3,HIGH,48,1,12.50,4.6866,5.5253,-0.4695,-0.4755,-0.1670,0.3414,-0.7706,2,29589.25,29574.50,29617.13,29693.62,0,0,1,1,0,-14.75,-14.75,-31.50,-31.50
2026-07-28,GLOBEX,3,LOW,48,1,12.17,3.0860,6.5038,-0.4695,-0.4757,-0.4328,0.6086,-0.7694,2,27918.50,27944.50,27897.75,27840.83,1,1,0,0,0,20.75,77.67,39.50,153.34
2025-12-07,RTH,5,HIGH,48,2,1.83,8.7332,5.0453,-1.0013,-0.4832,0.5050,0.2103,-0.7692,2,25750.25,25733.50,25768.85,25819.88,0,0,1,1,0,-16.75,-16.75,-35.50,-35.50
2026-03-11,GLOBEX,5,HIGH,48,2,2.92,3.3997,8.2861,-1.0013,-0.4824,-0.3807,1.0954,-0.7690,2,25101.25,25015.25,25120.18,25172.12,1,1,0,0,0,18.93,70.87,35.87,139.74
2026-04-01,RTH,3,HIGH,48,1,188.92,6.9568,3.6822,-0.4695,-0.3475,0.2100,-0.1619,-0.7690,2,24338.50,24330.25,24356.68,24406.56,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-04-23,RTH,5,LOW,48,3,0.92,7.5210,6.7604,-1.2672,-0.4839,0.3037,0.6787,-0.7686,2,26947.50,26967.00,26930.70,26884.62,1,1,0,0,0,16.80,62.88,31.60,123.77
2026-01-15,GLOBEX,5,HIGH,48,0,190.58,1.4196,1.2049,1.1258,-0.3463,-0.7095,-0.8385,-0.7686,2,25805.00,25801.25,25816.96,25849.77,0,0,1,1,0,-3.75,-3.75,-9.50,-9.50
2026-01-26,GLOBEX,5,HIGH,48,1,90.92,7.9679,3.3303,-0.4695,-0.4186,0.3779,-0.2580,-0.7683,2,25770.00,25704.25,25782.66,25817.40,1,1,0,0,0,12.66,47.40,23.33,92.80
2026-01-07,GLOBEX,5,HIGH,48,1,1.00,5.9866,4.7755,-0.4695,-0.4838,0.0489,0.1367,-0.7678,2,25857.75,25840.50,25870.45,25905.29,1,0,0,1,0,12.70,-17.25,23.40,-36.50
2025-12-19,GLOBEX,5,HIGH,48,1,63.67,7.2811,3.8222,-0.4695,-0.4384,0.2639,-0.1237,-0.7677,2,25337.00,25321.25,25352.21,25393.93,1,0,0,1,0,15.21,-15.75,28.42,-33.50
2026-08-20,GLOBEX,3,LOW,48,0,3.17,0.3883,2.3360,1.1258,-0.4823,-0.8807,-0.5296,-0.7668,2,29501.25,29515.75,29480.73,29424.45,1,0,0,1,0,20.52,-14.50,39.04,-31.00
2026-03-11,RTH,3,LOW,48,5,6.00,10.5691,5.8744,-1.5331,-0.4802,0.8099,0.4368,-0.7666,2,24858.50,24885.00,24839.57,24787.63,1,1,0,0,0,18.93,70.87,35.87,139.74
2026-04-10,RTH,5,HIGH,48,2,1035.42,4.9147,4.6357,-1.0013,0.2664,-0.1291,0.0985,-0.7655,2,25388.50,25365.75,25405.94,25453.78,0,0,1,1,0,-22.75,-22.75,-47.50,-47.50
2026-01-25,GLOBEX,3,LOW,48,1,33.58,5.1631,5.2006,-0.4695,-0.4602,-0.0878,0.2528,-0.7648,2,25530.50,25552.50,25517.84,25483.10,0,0,1,1,0,-22.00,-22.00,-46.00,-46.00
2026-04-14,GLOBEX,5,HIGH,48,0,2.83,1.1643,1.8749,1.1258,-0.4825,-0.7519,-0.6555,-0.7641,2,25634.25,25604.25,25651.25,25697.90,1,1,0,0,0,17.00,63.65,32.01,125.30
2025-09-16,GLOBEX,3,LOW,48,2,4320.00,-0.5665,-0.7490,-1.0013,2.6486,-1.0393,-1.3721,-0.7641,2,24313.75,24334.50,24302.99,24273.46,1,1,0,0,0,10.76,40.29,19.52,78.57
2026-09-03,GLOBEX,5,HIGH,48,1,18.67,3.8748,6.0300,-0.4695,-0.4710,-0.3018,0.4793,-0.7631,2,29200.25,29179.00,29213.38,29249.41,1,1,0,0,0,13.13,49.16,24.27,96.33
2026-08-06,RTH,3,LOW,48,1,511.50,5.7483,3.5857,-0.4695,-0.1136,0.0093,-0.1883,-0.7621,2,29497.00,29521.75,29473.65,29409.61,0,0,1,1,0,-24.75,-24.75,-51.50,-51.50
2026-09-08,GLOBEX,3,LOW,48,1,1.08,6.7013,4.3631,-0.4695,-0.4838,0.1676,0.0240,-0.7617,2,29565.50,29581.50,29552.91,29518.37,0,0,1,1,0,-16.00,-16.00,-34.00,-34.00
2026-02-13,RTH,3,LOW,48,1,6.50,6.2414,4.6285,-0.4695,-0.4798,0.0912,0.0965,-0.7616,2,24750.75,24765.75,24732.09,24680.89,0,0,1,1,0,-15.00,-15.00,-32.00,-32.00
2026-06-22,RTH,5,HIGH,48,1,370.08,8.1202,2.5212,-0.4695,-0.2161,0.4032,-0.4790,-0.7615,2,30920.75,30756.75,30944.81,31010.80,1,0,0,1,0,24.06,-164.00,46.11,-330.00
2026-09-06,GLOBEX,3,HIGH,48,0,0.58,-0.1695,2.7045,1.1258,-0.4841,-0.9734,-0.4289,-0.7607,2,29592.75,29581.25,29605.57,29640.75,0,0,1,1,0,-11.50,-11.50,-25.00,-25.00
2026-01-14,RTH,5,LOW,48,2,135.75,6.2539,6.2285,-1.0013,-0.3861,0.0933,0.5335,-0.7606,2,25765.50,25805.50,25753.51,25720.61,1,1,0,0,0,11.99,44.89,21.98,87.77
2026-04-14,GLOBEX,3,HIGH,48,0,0.92,1.8414,1.4811,1.1258,-0.4839,-0.6394,-0.7631,-0.7606,2,25634.25,25604.25,25651.25,25697.90,1,1,0,0,0,17.00,63.65,32.01,125.30
2025-12-01,RTH,3,LOW,48,2,341.43,8.2593,4.4635,-1.0013,-0.2369,0.4263,0.0514,-0.7605,2,25395.75,25415.75,25376.00,25321.82,1,0,0,1,0,19.75,-20.00,37.50,-42.00
2026-02-16,GLOBEX,3,LOW,48,0,1.00,1.1723,1.8924,1.1258,-0.4838,-0.7506,-0.6507,-0.7594,2,24798.25,24812.75,24779.31,24727.36,0,0,1,1,0,-14.50,-14.50,-31.00,-31.00
2026-02-18,GLOBEX,3,LOW,48,2,1500.17,3.1042,4.5282,-1.0013,0.6035,-0.4297,0.0691,-0.7585,2,24878.25,24891.00,24859.18,24806.88,0,0,1,1,0,-12.75,-12.75,-27.50,-27.50
2026-02-18,GLOBEX,3,HIGH,48,0,0.58,1.7307,1.5586,1.1258,-0.4841,-0.6578,-0.7419,-0.7581,2,24865.50,24855.00,24884.57,24936.87,1,1,0,0,0,19.07,71.37,36.13,140.75
2026-07-30,GLOBEX,3,HIGH,48,1,17.33,4.1999,5.8583,-0.4695,-0.4720,-0.2478,0.4324,-0.7569,2,27603.25,27595.00,27624.91,27684.34,1,1,0,0,0,21.66,81.09,41.33,160.19
2026-01-07,GLOBEX,5,LOW,48,1,1.50,4.9870,5.4230,-0.4695,-0.4835,-0.1171,0.3135,-0.7566,2,25750.50,25758.75,25737.80,25702.96,1,0,0,1,0,12.70,-8.25,23.40,-18.50
2026-01-26,RTH,5,HIGH,48,3,75.83,5.7375,7.6903,-1.2672,-0.4296,0.0075,0.9327,-0.7565,2,25905.75,25885.00,25918.41,25953.15,1,0,0,1,0,12.66,-20.75,23.33,-43.50
2026-05-17,RTH,3,LOW,48,1,49.67,5.1528,5.1983,-0.4695,-0.4485,-0.0896,0.2521,-0.7555,2,29269.50,29283.75,29253.38,29209.17,1,1,0,0,0,16.12,60.33,30.23,118.66
2026-04-14,GLOBEX,5,HIGH,48,2,1950.50,3.3486,3.1951,-1.0013,0.9301,-0.3891,-0.2950,-0.7553,2,25746.75,25728.75,25763.75,25810.40,0,0,1,1,0,-18.00,-18.00,-38.00,-38.00
2026-08-03,GLOBEX,3,LOW,48,0,279.58,0.8815,1.3485,1.1258,-0.2818,-0.7988,-0.7993,-0.7541,2,28913.00,28926.50,28891.11,28831.07,1,0,0,1,0,21.89,-13.50,41.77,-29.00
2026-04-01,GLOBEX,5,LOW,48,2,5.33,7.0813,6.0977,-1.0013,-0.4807,0.2307,0.4977,-0.7536,2,23996.25,24061.50,23978.07,23928.19,1,1,0,0,0,18.18,68.06,34.36,134.12
2026-03-09,GLOBEX,3,LOW,48,1,106.75,5.9983,4.5397,-0.4695,-0.4071,0.0509,0.0723,-0.7535,2,24915.50,24924.25,24897.38,24847.69,0,0,1,1,0,-8.75,-8.75,-19.50,-19.50
2026-01-05,RTH,3,LOW,48,1,84.67,5.9377,4.6386,-0.4695,-0.4231,0.0408,0.0993,-0.7526,2,25597.75,25608.50,25584.95,25549.84,1,0,0,1,0,12.80,-10.75,23.60,-23.50
2026-04-15,GLOBEX,3,HIGH,48,0,2.33,0.9971,2.0258,1.1258,-0.4829,-0.7796,-0.6143,-0.7510,2,26389.00,26377.75,26406.34,26453.92,1,1,0,0,0,17.34,64.92,32.69,127.84
2026-01-13,GLOBEX,5,LOW,48,1,2.17,3.6589,6.2492,-0.4695,-0.4830,-0.3376,0.5391,-0.7510,2,25838.00,25881.25,25825.39,25790.81,1,0,0,1,0,12.61,-43.25,23.21,-88.50
2026-08-17,GLOBEX,3,HIGH,48,0,0.58,0.8605,2.1180,1.1258,-0.4841,-0.8023,-0.5891,-0.7498,2,30258.50,30249.75,30279.33,30336.48,1,1,0,0,0,20.83,77.98,39.66,153.96
2026-01-16,GLOBEX,5,HIGH,48,1,198.25,3.5779,5.7856,-0.4695,-0.3408,-0.3511,0.4125,-0.7489,2,25854.50,25842.50,25866.47,25899.31,1,0,0,1,0,11.97,-12.00,21.94,-26.00
2025-09-16,GLOBEX,5,LOW,48,2,4320.00,-0.5665,-0.6879,-1.0013,2.6486,-1.0393,-1.3554,-0.7474,2,24313.75,24334.50,24302.99,24273.46,1,1,0,0,0,10.76,40.29,19.52,78.57
2026-01-30,GLOBEX,5,LOW,48,1,18.25,6.3265,4.5990,-0.4695,-0.4713,0.1054,0.0885,-0.7470,2,25815.00,25830.00,25800.87,25762.12,0,0,1,1,0,-15.00,-15.00,-32.00,-32.00
2026-07-31,GLOBEX,3,LOW,48,1,152.00,3.9808,5.6709,-0.4695,-0.3743,-0.2842,0.3812,-0.7469,2,28270.00,28292.75,28249.46,28193.13,0,0,1,1,0,-22.75,-22.75,-47.50,-47.50
2026-06-16,RTH,3,LOW,48,1,315.08,3.9107,5.2841,-0.4695,-0.2560,-0.2958,0.2756,-0.7458,2,30713.25,30771.00,30689.52,30624.41,1,1,0,0,0,23.73,88.84,45.47,175.68
2026-02-04,GLOBEX,3,LOW,48,1,10.67,4.9608,5.4571,-0.4695,-0.4768,-0.1214,0.3228,-0.7450,2,25078.00,25105.75,25062.52,25020.05,1,1,0,0,0,15.48,57.95,28.96,113.91
2026-03-10,RTH,5,LOW,48,2,7.58,9.2171,4.8283,-1.0013,-0.4791,0.5854,0.1511,-0.7439,2,25016.75,25086.75,24998.00,24946.55,1,0,0,1,0,18.75,-70.00,35.51,-142.00
2026-06-24,RTH,3,HIGH,48,3,3.17,6.9704,7.1800,-1.2672,-0.4823,0.2123,0.7933,-0.7438,2,29858.75,29840.50,29884.12,29953.71,0,0,1,1,0,-18.25,-18.25,-38.50,-38.50
2026-02-13,GLOBEX,3,HIGH,48,2,169.92,10.8037,3.4358,-1.0013,-0.3613,0.8488,-0.2292,-0.7430,2,24771.25,24736.25,24789.91,24841.11,1,0,0,1,0,18.66,-35.00,35.33,-72.00
2026-02-20,GLOBEX,5,LOW,48,1,23.42,6.0302,4.7810,-0.4695,-0.4676,0.0562,0.1382,-0.7428,2,24766.75,24794.75,24748.00,24696.56,1,0,0,1,0,18.75,-28.00,35.50,-58.00
2026-06-30,GLOBEX,5,HIGH,48,2,483.75,7.6834,4.5023,-1.0013,-0.1337,0.3307,0.0621,-0.7423,2,30391.75,30274.50,30420.56,30499.59,1,1,0,0,0,28.81,107.84,55.62,213.69
2026-03-25,GLOBEX,5,HIGH,48,1,16.92,7.9723,3.6195,-0.4695,-0.4723,0.3787,-0.1790,-0.7422,2,24524.50,24493.25,24542.10,24590.40,0,0,1,1,0,-31.25,-31.25,-64.50,-64.50
2026-02-03,GLOBEX,5,LOW,48,1,170.75,5.0086,5.0154,-0.4695,-0.3607,-0.1135,0.2022,-0.7416,2,25963.50,25970.25,25949.20,25909.97,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2026-07-09,GLOBEX,3,HIGH,48,0,2.67,0.9085,2.1139,1.1258,-0.4826,-0.7944,-0.5902,-0.7415,2,29728.00,29710.00,29752.55,29819.91,0,0,1,1,0,-18.00,-18.00,-38.00,-38.00
2026-07-15,GLOBEX,5,LOW,48,0,1.50,2.5526,1.1174,1.1258,-0.4835,-0.5213,-0.8624,-0.7414,2,29477.75,29540.25,29455.37,29393.97,0,0,1,1,0,-62.50,-62.50,-127.00,-127.00
2026-06-24,RTH,5,HIGH,48,3,3.33,6.9704,7.1887,-1.2672,-0.4821,0.2123,0.7957,-0.7413,2,29858.75,29840.50,29884.12,29953.71,0,0,1,1,0,-18.25,-18.25,-38.50,-38.50
2026-02-04,GLOBEX,3,HIGH,48,0,1.50,0.3959,2.4303,1.1258,-0.4835,-0.8795,-0.5038,-0.7410,2,25450.25,25435.50,25465.73,25508.20,1,1,0,0,0,15.48,57.95,28.96,113.91
2026-01-09,GLOBEX,5,HIGH,48,2,243.83,5.1822,6.6659,-1.0013,-0.3077,-0.0847,0.6529,-0.7408,2,25768.00,25753.00,25780.67,25815.43,0,0,1,1,0,-15.00,-15.00,-32.00,-32.00
2025-11-10,RTH,5,LOW,48,2,4320.00,-0.5915,-0.6427,-1.0013,2.6486,-1.0435,-1.3431,-0.7392,2,25731.00,25759.25,25715.83,25674.22,0,0,1,1,0,-28.25,-28.25,-58.50,-58.50
2026-04-15,GLOBEX,3,LOW,48,1,9.50,5.8927,4.9152,-0.4695,-0.4777,0.0333,0.1748,-0.7391,2,25952.50,25976.50,25935.16,25887.58,1,0,0,1,0,17.34,-24.00,32.69,-50.00
2026-06-23,GLOBEX,3,LOW,48,1,3.92,5.4774,5.1840,-0.4695,-0.4817,-0.0356,0.2482,-0.7387,2,29678.25,29729.00,29653.30,29584.85,1,0,0,1,0,24.95,-50.75,47.90,-103.50
2025-12-22,GLOBEX,3,LOW,48,0,277.83,1.1469,1.2518,1.1258,-0.2830,-0.7548,-0.8257,-0.7378,2,25699.75,25727.50,25685.54,25646.57,1,0,0,1,0,14.21,-27.75,26.42,-57.50
2026-07-05,GLOBEX,3,LOW,48,1,15.67,3.6180,6.2870,-0.4695,-0.4732,-0.3444,0.5494,-0.7377,2,30002.75,30011.25,29974.60,29897.39,1,1,0,0,0,28.15,105.36,54.29,208.71
2026-08-20,GLOBEX,3,LOW,48,2,335.33,5.8713,6.0164,-1.0013,-0.2413,0.0298,0.4755,-0.7374,2,29230.50,29239.25,29209.98,29153.70,1,0,0,1,0,20.52,-8.75,39.04,-19.50
2026-02-23,GLOBEX,5,LOW,48,1,63.08,4.9489,5.3580,-0.4695,-0.4388,-0.1234,0.2957,-0.7360,2,24856.75,24892.25,24837.58,24784.99,0,0,1,1,0,-35.50,-35.50,-73.00,-73.00
2026-07-13,GLOBEX,5,HIGH,48,2,136.08,8.0278,5.2467,-1.0013,-0.3859,0.3879,0.2653,-0.7340,2,29717.00,29700.00,29739.87,29802.62,1,0,0,1,0,22.87,-17.00,43.75,-36.00
2026-09-03,GLOBEX,3,LOW,48,1,178.33,3.5434,5.9166,-0.4695,-0.3552,-0.3568,0.4483,-0.7333,3,29149.00,29167.50,29135.87,29099.84,1,1,0,0,0,13.13,49.16,24.27,96.33
2026-01-19,RTH,5,HIGH,48,0,749.83,0.8640,0.1892,1.1258,0.0593,-0.8018,-1.1159,-0.7326,3,25391.75,25383.50,25403.11,25434.27,1,0,0,1,0,11.36,-8.25,20.72,-18.50
2025-12-07,RTH,5,HIGH,48,2,9.00,8.2921,5.4295,-1.0013,-0.4780,0.4318,0.3153,-0.7323,3,25769.75,25761.50,25788.35,25839.38,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-04-16,GLOBEX,3,LOW,48,1,0.67,7.5913,3.9321,-0.4695,-0.4841,0.3154,-0.0937,-0.7319,3,26321.25,26327.00,26303.38,26254.35,0,0,1,1,0,-5.75,-5.75,-13.50,-13.50
2026-09-08,GLOBEX,3,HIGH,48,5,17.00,4.1313,9.8872,-1.5331,-0.4722,-0.2592,1.5327,-0.7318,3,29654.00,29630.25,29666.59,29701.13,1,0,0,1,0,12.59,-23.75,23.18,-49.50
2026-08-24,RTH,5,HIGH,48,1,1.83,7.0508,4.2601,-0.4695,-0.4832,0.2256,-0.0041,-0.7312,3,29220.00,29212.00,29239.74,29293.88,0,0,1,1,0,-8.00,-8.00,-18.00,-18.00
2026-01-16,RTH,3,LOW,48,1,34.58,8.2259,3.4668,-0.4695,-0.4595,0.4208,-0.2208,-0.7290,3,25678.00,25685.25,25666.03,25633.19,0,0,1,1,0,-7.25,-7.25,-16.50,-16.50
2026-02-23,GLOBEX,3,LOW,48,1,5.25,1.2142,7.8084,-0.4695,-0.4807,-0.7436,0.9649,-0.7289,3,24824.50,24852.00,24805.33,24752.74,1,1,0,0,0,19.17,71.76,36.34,141.51
2025-12-28,GLOBEX,5,LOW,48,0,50.75,1.4641,1.6972,1.1258,-0.4477,-0.7021,-0.7040,-0.7281,3,25843.00,25850.00,25830.47,25796.11,0,0,1,1,0,-7.00,-7.00,-16.00,-16.00
2026-01-23,RTH,5,HIGH,48,1,8.67,3.2740,6.5553,-0.4695,-0.4783,-0.4015,0.6227,-0.7266,3,25722.75,25714.25,25735.00,25768.61,0,0,1,1,0,-8.50,-8.50,-19.00,-19.00
2026-04-07,RTH,3,HIGH,48,1,208.08,8.1653,3.0592,-0.4695,-0.3336,0.4107,-0.3321,-0.7246,3,24965.00,24913.75,24983.16,25032.96,1,1,0,0,0,18.16,67.96,34.31,133.92
2026-05-27,GLOBEX,5,LOW,48,2,21.75,8.1158,5.5332,-1.0013,-0.4688,0.4025,0.3436,-0.7240,3,30015.00,30025.50,29998.00,29951.37,1,0,0,1,0,17.00,-10.50,32.00,-23.00
2026-07-05,GLOBEX,3,LOW,48,1,0.58,6.6009,4.5648,-0.4695,-0.4841,0.1509,0.0791,-0.7236,3,29759.75,29781.75,29731.60,29654.39,0,0,1,1,0,-22.00,-22.00,-46.00,-46.00
2026-07-02,GLOBEX,5,HIGH,48,2,42.58,6.4276,6.5096,-1.0013,-0.4537,0.1222,0.6102,-0.7226,3,30182.75,30155.00,30212.17,30292.88,0,0,1,1,0,-27.75,-27.75,-57.50,-57.50
2026-08-27,RTH,3,HIGH,48,2,4.33,3.3095,8.5075,-1.0013,-0.4814,-0.3957,1.1559,-0.7225,3,29645.75,29636.75,29662.78,29709.51,1,0,0,1,0,17.03,-9.00,32.07,-20.00
2026-03-25,GLOBEX,5,LOW,48,1,8.92,5.2673,5.3653,-0.4695,-0.4781,-0.0705,0.2977,-0.7204,3,24259.25,24283.25,24241.65,24193.35,0,0,1,1,0,-24.00,-24.00,-50.00,-50.00
2026-09-07,GLOBEX,5,LOW,48,0,1.25,1.1281,2.0637,1.1258,-0.4836,-0.7579,-0.6040,-0.7197,3,29552.75,29578.50,29539.93,29504.75,1,0,0,1,0,12.82,-25.75,23.65,-53.50
2026-07-15,RTH,3,LOW,48,4,15.08,7.0654,7.7644,-1.4267,-0.4736,0.2281,0.9529,-0.7193,3,29737.25,29749.00,29714.87,29653.47,1,0,0,1,0,22.38,-11.75,42.76,-25.50
2026-05-14,GLOBEX,3,LOW,48,0,7.00,2.1334,1.4411,1.1258,-0.4795,-0.5910,-0.7740,-0.7187,3,29524.50,29529.75,29508.80,29465.73,1,1,0,0,0,15.70,58.77,29.40,115.55
2026-01-02,RTH,5,HIGH,48,1,393.00,6.6798,3.4930,-0.4695,-0.1995,0.1640,-0.2136,-0.7186,3,25440.75,25425.75,25452.88,25486.17,1,0,0,1,0,12.13,-15.00,22.27,-32.00
2026-04-14,GLOBEX,3,HIGH,48,3,1873.25,1.6580,5.5402,-1.2672,0.8741,-0.6699,0.3455,-0.7175,3,25678.75,25666.25,25695.75,25742.40,0,0,1,1,0,-12.50,-12.50,-27.00,-27.00
2026-08-06,GLOBEX,3,LOW,48,0,8.00,2.6483,1.1312,1.1258,-0.4788,-0.5055,-0.8586,-0.7171,3,29510.00,29528.50,29486.65,29422.61,0,0,1,1,0,-18.50,-18.50,-39.00,-39.00
2026-02-19,RTH,3,HIGH,48,2,1.17,5.3787,7.2791,-1.0013,-0.4837,-0.0520,0.8204,-0.7167,3,24893.75,24887.00,24912.47,24963.81,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2025-12-18,GLOBEX,3,HIGH,48,1,708.17,4.7743,3.8242,-0.4695,0.0291,-0.1524,-0.1232,-0.7160,3,25067.50,25047.00,25084.97,25132.88,0,0,1,1,0,-20.50,-20.50,-43.00,-43.00
2025-12-01,RTH,5,LOW,48,2,432.50,8.2593,4.3885,-1.0013,-0.1709,0.4263,0.0310,-0.7149,3,25395.75,25415.75,25376.00,25321.82,1,0,0,1,0,19.75,-20.00,37.50,-42.00
2026-03-11,GLOBEX,3,LOW,48,0,12.58,2.8488,1.0077,1.1258,-0.4754,-0.4721,-0.8924,-0.7142,3,24911.25,24949.25,24892.32,24840.38,1,1,0,0,0,18.93,70.87,35.87,139.74
2026-04-14,GLOBEX,3,HIGH,48,0,1.17,1.6203,1.7857,1.1258,-0.4837,-0.6762,-0.6799,-0.7140,3,25634.25,25604.25,25651.25,25697.90,1,1,0,0,0,17.00,63.65,32.01,125.30
2026-09-02,RTH,5,HIGH,48,2,202.50,7.9704,5.1801,-1.0013,-0.3377,0.3783,0.2472,-0.7135,3,29219.75,29212.25,29233.55,29271.42,1,0,0,1,0,13.80,-7.50,25.61,-17.00
2026-02-20,RTH,5,HIGH,48,3,1.75,7.9201,6.7198,-1.2672,-0.4833,0.3700,0.6676,-0.7129,3,24971.50,24965.25,24990.25,25041.69,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-08-25,RTH,5,HIGH,48,8,1.25,10.4808,6.7868,-1.7103,-0.4836,0.7952,0.6860,-0.7128,3,29262.25,29242.50,29281.09,29332.78,1,0,0,1,0,18.84,-19.75,35.69,-41.50
2026-03-19,GLOBEX,5,HIGH,48,2,363.58,6.4289,5.6938,-1.0013,-0.2209,0.1224,0.3874,-0.7124,3,24657.75,24607.50,24675.14,24722.86,1,0,0,1,0,17.39,-50.25,32.79,-102.50
2026-08-21,GLOBEX,3,HIGH,48,1,16.58,6.4983,4.6262,-0.4695,-0.4725,0.1339,0.0959,-0.7123,3,29474.75,29461.75,29494.84,29549.94,1,0,0,1,0,20.09,-13.00,38.18,-28.00
2026-02-17,RTH,3,HIGH,48,2,91.58,7.5337,5.7491,-1.0013,-0.4181,0.3058,0.4025,-0.7111,3,24819.25,24763.00,24838.06,24889.67,1,1,0,0,0,18.81,70.42,35.62,138.83
