group,targetLevel,targetAtr,entryDate,month,type,ev,win,exitReason,pnlPts
3_GLOBEX,p50,0.13416815742397137,2026-07-16,2026-07,HIGH,125.25514311269944,1,TARGET,63.62757155634972
3_GLOBEX,p50,0.13416815742397137,2026-07-16,2026-07,LOW,-236.96949999999924,0,STOP,-117.48474999999962
3_GLOBEX,p50,0.13416815742397137,2026-07-16,2026-07,HIGH,125.25514311269944,1,TARGET,63.62757155634972
3_GLOBEX,p50,0.13416815742397137,2026-07-28,2026-07,LOW,-333.6655000000028,0,STOP,-165.8327500000014
3_GLOBEX,p50,0.13416815742397137,2026-07-28,2026-07,LOW,-172.1655000000028,0,STOP,-85.0827500000014
3_GLOBEX,p50,0.13416815742397137,2026-07-28,2026-07,HIGH,116.50737924865825,1,TARGET,59.25368962432913
3_GLOBEX,p50,0.13416815742397137,2026-07-28,2026-07,HIGH,116.50737924865825,1,TARGET,59.25368962432913
3_GLOBEX,p50,0.13416815742397137,2026-07-29,2026-07,LOW,115.29651162790833,1,TARGET,58.648255813954165
3_GLOBEX,p50,0.13416815742397137,2026-07-29,2026-07,HIGH,115.29651162790833,1,TARGET,58.648255813954165
3_GLOBEX,p50,0.13416815742397137,2026-07-29,2026-07,HIGH,-229.98500000000058,0,STOP,-113.99250000000029
3_GLOBEX,p75,0.42837560230017063,2025-09-17,2025-09,HIGH,-31.668499999999767,0,STOP,-14.834249999999884
3_GLOBEX,p75,0.42837560230017063,2025-09-17,2025-09,LOW,-42.16849999999977,0,STOP,-20.084249999999884
3_GLOBEX,p75,0.42837560230017063,2025-09-17,2025-09,LOW,-43.16849999999977,0,STOP,-20.584249999999884
3_GLOBEX,p75,0.42837560230017063,2025-09-17,2025-09,HIGH,-75.16849999999977,0,STOP,-36.584249999999884
3_GLOBEX,p75,0.42837560230017063,2025-09-17,2025-09,LOW,183.6686954269535,1,TARGET,92.83434771347675
3_GLOBEX,p75,0.42837560230017063,2025-09-18,2025-09,LOW,-84.98249999999825,0,STOP,-41.49124999999913
3_GLOBEX,p75,0.42837560230017063,2025-09-30,2025-09,LOW,-91.93499999999767,0,STOP,-44.967499999998836
3_GLOBEX,p75,0.42837560230017063,2025-09-30,2025-09,HIGH,-148.43499999999767,0,STOP,-73.21749999999884
3_GLOBEX,p75,0.42837560230017063,2025-10-02,2025-10,LOW,167.95802021259442,1,TARGET,84.97901010629721
3_GLOBEX,p75,0.42837560230017063,2025-10-02,2025-10,HIGH,-269.6849999999977,0,STOP,-133.84249999999884
3_GLOBEX,p75,0.42837560230017063,2025-10-06,2025-10,LOW,172.95930536944797,1,TARGET,87.47965268472399
3_GLOBEX,p75,0.42837560230017063,2025-10-08,2025-10,HIGH,-87.80750000000262,0,STOP,-42.90375000000131
3_GLOBEX,p75,0.42837560230017063,2025-10-08,2025-10,LOW,175.9365158054352,1,TARGET,88.9682579027176
3_GLOBEX,p75,0.42837560230017063,2025-10-09,2025-10,HIGH,175.21898667157802,1,TARGET,88.60949333578901
3_GLOBEX,p75,0.42837560230017063,2025-10-10,2025-10,LOW,-140.17149999999674,0,STOP,-69.08574999999837
3_GLOBEX,p75,0.42837560230017063,2025-10-13,2025-10,HIGH,-172.14100000000326,0,STOP,-85.07050000000163
3_GLOBEX,p75,0.42837560230017063,2025-10-14,2025-10,LOW,-150.30099999999948,0,STOP,-74.15049999999974
3_GLOBEX,p75,0.42837560230017063,2025-10-15,2025-10,LOW,-167.08600000000297,0,STOP,-82.54300000000148
3_GLOBEX,p75,0.42837560230017063,2025-10-16,2025-10,LOW,214.02981623997766,1,TARGET,108.01490811998883
3_GLOBEX,p75,0.42837560230017063,2025-10-16,2025-10,HIGH,226.0564612745511,1,TARGET,114.02823063727556
3_GLOBEX,p75,0.42837560230017063,2025-10-20,2025-10,HIGH,-156.77649999999994,0,STOP,-77.38824999999997
3_GLOBEX,p75,0.42837560230017063,2025-10-21,2025-10,LOW,-82.85700000000361,0,STOP,-40.428500000001804
3_GLOBEX,p75,0.42837560230017063,2025-10-22,2025-10,HIGH,251.81254436285235,1,TARGET,126.90627218142617
3_GLOBEX,p75,0.42837560230017063,2025-10-23,2025-10,LOW,-95.6140000000014,0,STOP,-46.8070000000007
3_GLOBEX,p75,0.42837560230017063,2025-10-23,2025-10,LOW,268.176492370716,1,TARGET,135.088246185358
3_GLOBEX,p75,0.42837560230017063,2025-10-27,2025-10,HIGH,-45.8550000000032,0,STOP,-21.9275000000016
3_GLOBEX,p75,0.42837560230017063,2025-10-28,2025-10,LOW,261.44028602454637,1,TARGET,131.72014301227318
3_GLOBEX,p75,0.42837560230017063,2025-10-29,2025-10,LOW,-107.87700000000041,0,STOP,-52.938500000000204
3_GLOBEX,p75,0.42837560230017063,2025-10-30,2025-10,HIGH,262.3505841794322,1,TARGET,132.1752920897161
3_GLOBEX,p75,0.42837560230017063,2025-10-30,2025-10,HIGH,-66.84199999999691,0,STOP,-32.42099999999846
3_GLOBEX,p75,0.42837560230017063,2025-11-03,2025-11,LOW,-293.2684999999983,0,STOP,-145.63424999999916
3_GLOBEX,p75,0.42837560230017063,2025-11-05,2025-11,HIGH,-131.15849999999773,0,STOP,-64.57924999999886
3_GLOBEX,p75,0.42837560230017063,2025-11-06,2025-11,HIGH,-93.41999999999825,0,STOP,-45.70999999999913
3_GLOBEX,p75,0.42837560230017063,2025-11-06,2025-11,LOW,-169.41999999999825,0,STOP,-83.70999999999913
3_GLOBEX,p75,0.42837560230017063,2025-11-07,2025-11,HIGH,297.787955879714,1,TARGET,149.893977939857
3_GLOBEX,p75,0.42837560230017063,2025-11-10,2025-11,LOW,274.6235451853354,1,TARGET,138.3117725926677
3_GLOBEX,p75,0.42837560230017063,2025-11-11,2025-11,HIGH,-87.55750000000262,0,STOP,-42.77875000000131
3_GLOBEX,p75,0.42837560230017063,2025-11-11,2025-11,LOW,277.6757213517267,1,TARGET,139.83786067586334
3_GLOBEX,p75,0.42837560230017063,2025-11-12,2025-11,LOW,-182.94799999999668,0,STOP,-90.47399999999834
3_GLOBEX,p75,0.42837560230017063,2025-11-14,2025-11,HIGH,255.13245528067637,1,TARGET,128.56622764033818
3_GLOBEX,p75,0.42837560230017063,2025-11-14,2025-11,HIGH,-204.00499999999738,0,STOP,-101.00249999999869
3_GLOBEX,p75,0.42837560230017063,2025-11-17,2025-11,LOW,-244.00499999999738,0,STOP,-121.00249999999869
3_GLOBEX,p75,0.42837560230017063,2025-11-18,2025-11,HIGH,-102.66799999999785,0,STOP,-50.33399999999892
3_GLOBEX,p75,0.42837560230017063,2025-11-18,2025-11,HIGH,280.0424965544298,1,TARGET,141.0212482772149
3_GLOBEX,p75,0.42837560230017063,2025-11-18,2025-11,HIGH,-172.16799999999785,0,STOP,-85.08399999999892
3_GLOBEX,p75,0.42837560230017063,2025-11-20,2025-11,LOW,-101.78699999999662,0,STOP,-49.89349999999831
3_GLOBEX,p75,0.42837560230017063,2025-11-20,2025-11,HIGH,-130.28699999999662,0,STOP,-64.14349999999831
3_GLOBEX,p75,0.42837560230017063,2025-11-21,2025-11,HIGH,324.6792343141133,1,TARGET,163.33961715705664
3_GLOBEX,p75,0.42837560230017063,2025-11-24,2025-11,HIGH,-64.56850000000122,0,STOP,-31.28425000000061
3_GLOBEX,p75,0.42837560230017063,2025-11-24,2025-11,LOW,342.1676682780162,1,TARGET,172.0838341390081
3_GLOBEX,p75,0.42837560230017063,2025-11-25,2025-11,HIGH,-56.267500000001746,0,STOP,-27.133750000000873
3_GLOBEX,p75,0.42837560230017063,2025-11-25,2025-11,LOW,-82.26750000000175,0,STOP,-40.13375000000087
3_GLOBEX,p75,0.42837560230017063,2025-11-26,2025-11,HIGH,-41.016499999997905,0,STOP,-19.508249999998952
3_GLOBEX,p75,0.42837560230017063,2025-11-26,2025-11,HIGH,-76.5164999999979,0,STOP,-37.25824999999895
3_GLOBEX,p75,0.42837560230017063,2025-12-01,2025-12,HIGH,-86.31549999999697,0,STOP,-42.15774999999849
3_GLOBEX,p75,0.42837560230017063,2025-12-01,2025-12,HIGH,-87.31549999999697,0,STOP,-42.65774999999849
3_GLOBEX,p75,0.42837560230017063,2025-12-01,2025-12,LOW,-85.31549999999697,0,STOP,-41.65774999999849
3_GLOBEX,p75,0.42837560230017063,2025-12-01,2025-12,HIGH,-135.81549999999697,0,STOP,-66.90774999999849
3_GLOBEX,p75,0.42837560230017063,2025-12-02,2025-12,LOW,-88.27850000000035,0,STOP,-43.139250000000175
3_GLOBEX,p75,0.42837560230017063,2025-12-03,2025-12,HIGH,357.48209606024466,1,TARGET,179.74104803012233
3_GLOBEX,p75,0.42837560230017063,2025-12-03,2025-12,LOW,357.48209606024466,1,TARGET,179.74104803012233
3_GLOBEX,p75,0.42837560230017063,2025-12-05,2025-12,HIGH,-74.2905000000028,0,STOP,-36.1452500000014
3_GLOBEX,p75,0.42837560230017063,2025-12-08,2025-12,LOW,-87.83600000000297,0,STOP,-42.918000000001484
3_GLOBEX,p75,0.42837560230017063,2025-12-08,2025-12,LOW,-77.33600000000297,0,STOP,-37.668000000001484
3_GLOBEX,p75,0.42837560230017063,2025-12-08,2025-12,HIGH,-75.33600000000297,0,STOP,-36.668000000001484
3_GLOBEX,p75,0.42837560230017063,2025-12-09,2025-12,LOW,-33.99949999999808,0,STOP,-15.99974999999904
3_GLOBEX,p75,0.42837560230017063,2025-12-09,2025-12,LOW,-52.99949999999808,0,STOP,-25.49974999999904
3_GLOBEX,p75,0.42837560230017063,2025-12-10,2025-12,LOW,-118.75450000000274,0,STOP,-58.37725000000137
3_GLOBEX,p75,0.42837560230017063,2025-12-10,2025-12,HIGH,324.7327812643998,1,TARGET,163.3663906321999
3_GLOBEX,p75,0.42837560230017063,2025-12-16,2025-12,HIGH,-49.62249999999767,0,STOP,-23.811249999998836
3_GLOBEX,p75,0.42837560230017063,2025-12-16,2025-12,HIGH,-259.6224999999977,0,STOP,-128.81124999999884
3_GLOBEX,p75,0.42837560230017063,2025-12-16,2025-12,LOW,-111.62249999999767,0,STOP,-54.811249999998836
3_GLOBEX,p75,0.42837560230017063,2025-12-16,2025-12,LOW,-143.12249999999767,0,STOP,-70.56124999999884
3_GLOBEX,p75,0.42837560230017063,2025-12-18,2025-12,LOW,316.4758415300603,1,TARGET,159.23792076503014
3_GLOBEX,p75,0.42837560230017063,2025-12-18,2025-12,HIGH,-75.36899999999878,0,STOP,-36.68449999999939
3_GLOBEX,p75,0.42837560230017063,2025-12-18,2025-12,HIGH,-92.36899999999878,0,STOP,-45.18449999999939
3_GLOBEX,p75,0.42837560230017063,2025-12-18,2025-12,HIGH,-64.36899999999878,0,STOP,-31.18449999999939
3_GLOBEX,p75,0.42837560230017063,2025-12-19,2025-12,HIGH,-70.44750000000204,0,STOP,-34.22375000000102
3_GLOBEX,p75,0.42837560230017063,2025-12-19,2025-12,LOW,-62.94750000000204,0,STOP,-30.47375000000102
3_GLOBEX,p75,0.42837560230017063,2025-12-19,2025-12,HIGH,-78.94750000000204,0,STOP,-38.47375000000102
3_GLOBEX,p75,0.42837560230017063,2025-12-23,2025-12,HIGH,-54.97600000000239,0,STOP,-26.488000000001193
3_GLOBEX,p75,0.42837560230017063,2025-12-23,2025-12,HIGH,-47.97600000000239,0,STOP,-22.988000000001193
3_GLOBEX,p75,0.42837560230017063,2025-12-23,2025-12,LOW,-63.97600000000239,0,STOP,-30.988000000001193
3_GLOBEX,p75,0.42837560230017063,2025-12-23,2025-12,HIGH,-61.97600000000239,0,STOP,-29.988000000001193
3_GLOBEX,p75,0.42837560230017063,2025-12-23,2025-12,LOW,243.80192059983528,1,TARGET,122.90096029991764
3_GLOBEX,p75,0.42837560230017063,2025-12-29,2025-12,HIGH,226.3991617563952,1,TARGET,114.1995808781976
3_GLOBEX,p75,0.42837560230017063,2025-12-29,2025-12,LOW,-113.16350000000239,0,STOP,-55.58175000000119
3_GLOBEX,p75,0.42837560230017063,2025-12-29,2025-12,LOW,-49.16350000000239,0,STOP,-23.581750000001193
3_GLOBEX,p75,0.42837560230017063,2025-12-30,2025-12,LOW,-40.667999999997846,0,STOP,-19.333999999998923
3_GLOBEX,p75,0.42837560230017063,2025-12-30,2025-12,LOW,-72.66799999999785,0,STOP,-35.33399999999892
