swing_width,type,pivot_date,pivot_month,pivot_session,confluence_bucket,touchVolZ,breakVolZ,dormancy_hours,dormancy_bucket,broken,mfe_pts,mfe_atr,break_date,break_month
3,LOW,2026-03-20,2026-03,RTH,1,1.0893,0.2695,0.17,SHORT,1,279.5000,0.7396,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,RTH,1,0.0493,-0.0698,279.22,LONG,1,632.2500,1.6730,2026-03-20,2026-03
3,LOW,2026-03-20,2026-03,RTH,1,0.1603,0.1938,0.20,SHORT,1,299.0000,0.7912,2026-03-20,2026-03
3,LOW,2026-03-20,2026-03,RTH,1,0.5161,0.0902,0.28,SHORT,1,279.5000,0.7396,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,RTH,0,-0.2264,0.8447,0.45,MEDIUM,1,659.5000,1.7451,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,RTH,0,0.4683,0.7567,0.13,SHORT,1,664.2500,1.7577,2026-03-20,2026-03
3,LOW,2026-03-20,2026-03,RTH,1,3.1945,0.2041,2861.17,LONG,1,269.5000,0.7131,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,RTH,1,-0.3292,2.3462,2864.50,LONG,1,669.2500,1.7709,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,RTH,0,2.0120,2.2947,281.60,LONG,1,696.5000,1.8430,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,GLOBEX,0,1.6727,0.5777,279.18,LONG,1,611.5000,1.6181,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,GLOBEX,0,0.3023,0.2903,279.90,LONG,1,621.5000,1.6446,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,GLOBEX,0,2.4480,2.1937,2869.45,LONG,1,582.7500,1.5420,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,GLOBEX,0,6.0092,2.5081,2.88,LONG,1,545.7500,1.4441,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,GLOBEX,0,3.7859,3.0979,0.13,SHORT,1,545.7500,1.4441,2026-03-20,2026-03
3,HIGH,2026-03-20,2026-03,GLOBEX,0,5.1111,1.8332,49.12,LONG,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,2+,0.6078,0.4239,3.10,LONG,1,792.5000,2.0808,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.8156,0.0094,3.18,LONG,1,172.5000,0.4529,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,2+,1.1430,0.3306,0.15,SHORT,1,792.5000,2.0808,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.5657,0.0767,1.07,MEDIUM,1,771.0000,2.0244,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,2+,0.8131,0.3292,1.08,MEDIUM,1,190.7500,0.5008,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.0771,-0.3950,0.73,MEDIUM,1,763.2500,2.0040,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,-0.2415,0.0463,0.12,SHORT,1,763.2500,2.0040,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.0181,-0.2093,0.18,SHORT,1,758.7500,1.9922,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,-0.0025,0.7771,0.18,SHORT,1,763.7500,2.0053,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.2732,0.1240,0.20,SHORT,1,758.7500,1.9922,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.4813,0.0029,2.13,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,-0.1154,0.0980,2.30,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.2461,1.2176,1.92,MEDIUM,1,190.7500,0.5008,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,2.3950,0.7521,4.58,LONG,1,145.5000,0.3820,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,2.9071,0.0771,0.73,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.2668,0.6387,4.93,LONG,1,799.7500,2.0998,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,2.9656,0.5155,0.37,MEDIUM,1,145.5000,0.3820,2026-03-23,2026-03
3,LOW,2026-03-20,2026-03,RTH,0,3.1916,1.7705,2864.48,LONG,1,173.2500,0.4549,2026-03-22,2026-03
3,LOW,2026-03-20,2026-03,RTH,0,2.1941,3.0531,2860.98,LONG,1,173.2500,0.4549,2026-03-22,2026-03
3,LOW,2026-03-20,2026-03,GLOBEX,1,1.5369,1.2751,278.80,LONG,1,173.2500,0.4549,2026-03-22,2026-03
3,LOW,2026-03-20,2026-03,GLOBEX,1,2.3521,0.9031,0.13,SHORT,1,173.2500,0.4549,2026-03-22,2026-03
3,LOW,2026-03-20,2026-03,GLOBEX,0,1.0752,0.3698,0.22,SHORT,1,173.2500,0.4549,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,3.4481,1.6145,,NEVER_TESTED_IN_WINDOW,1,114.2500,0.3000,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.7693,2.2974,2914.87,LONG,1,727.7500,1.9108,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.6103,2.2784,2914.78,LONG,1,180.7500,0.4746,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,3.8961,3.3903,2917.13,LONG,1,754.2500,1.9804,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,2.0439,2.2031,51.18,LONG,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.4738,1.2821,50.95,LONG,1,240.2500,0.6308,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.1890,1.3255,332.78,LONG,1,701.0000,1.8406,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.9448,0.1073,51.42,LONG,1,690.2500,1.8123,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.3615,0.3951,51.55,LONG,1,267.2500,0.7017,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.0615,-0.0266,0.12,SHORT,1,693.0000,1.8196,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.7340,-0.0845,0.13,SHORT,1,260.7500,0.6846,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.1140,-0.2362,51.60,LONG,1,681.7500,1.7900,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,-0.1795,-0.3209,52.00,LONG,1,278.2500,0.7306,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,-0.4770,0.5169,0.20,SHORT,1,677.7500,1.7795,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.7969,-0.2108,0.43,MEDIUM,1,260.7500,0.6846,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,-0.0794,-0.0924,0.73,MEDIUM,1,709.0000,1.8616,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,-0.0395,-0.2380,0.15,SHORT,1,255.7500,0.6715,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.5371,-0.2592,0.12,SHORT,1,709.0000,1.8616,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.0648,-0.1693,0.15,SHORT,1,240.2500,0.6308,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,-0.4002,1.4340,0.15,SHORT,1,240.2500,0.6308,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,-0.4755,1.6904,0.27,SHORT,1,709.0000,1.8616,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.9168,2.3229,333.50,LONG,1,213.0000,0.5593,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,4.4938,1.0999,52.32,LONG,1,201.5000,0.5291,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.0237,1.4807,0.12,SHORT,1,201.5000,0.5291,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.7149,1.4652,1.90,MEDIUM,1,732.7500,1.9239,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.7696,1.1295,0.17,SHORT,1,200.0000,0.5251,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.1805,0.9451,1.22,MEDIUM,1,682.7500,1.7926,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.5799,1.1870,0.65,MEDIUM,1,254.7500,0.6689,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.9565,0.6849,1.40,MEDIUM,1,254.7500,0.6689,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.0232,0.8243,1.23,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.0161,1.5005,2.52,MEDIUM,1,172.7500,0.4536,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.7813,1.4609,2919.60,LONG,1,768.0000,2.0165,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.6393,1.3102,0.13,SHORT,1,768.0000,2.0165,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.1306,1.9634,2913.88,LONG,1,167.5000,0.4398,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.6161,1.9385,,NEVER_TESTED_IN_WINDOW,1,795.0000,2.0874,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.7245,2.0437,0.13,SHORT,1,145.5000,0.3820,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,4.7621,0.8362,2.90,LONG,1,756.7500,1.9869,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.5510,1.0272,1.15,MEDIUM,1,194.7500,0.5113,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.4322,1.2053,1.42,MEDIUM,1,722.7500,1.8977,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.8340,1.4556,0.12,SHORT,1,722.7500,1.8977,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.6738,1.9464,1.80,MEDIUM,1,234.2500,0.6151,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,3.3949,1.8913,1.83,MEDIUM,1,709.0000,1.8616,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,4.2524,1.1561,1.47,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.3073,0.5276,2.38,MEDIUM,1,704.7500,1.8504,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.2218,0.5522,1.58,MEDIUM,1,258.7500,0.6794,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.8672,0.2405,0.13,SHORT,1,700.0000,1.8379,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.4307,0.4143,0.18,SHORT,1,258.7500,0.6794,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.0721,0.4874,0.15,SHORT,1,703.5000,1.8471,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.3602,0.7313,0.18,SHORT,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,2.2136,0.0703,0.80,MEDIUM,1,707.5000,1.8576,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,2.2136,0.0703,2.65,LONG,1,249.2500,0.6544,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.5098,1.1857,0.23,SHORT,1,700.0000,1.8379,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,0.0685,0.4199,0.45,MEDIUM,1,267.5000,0.7024,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,3.7603,0.0743,0.32,SHORT,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.4863,0.7631,0.32,SHORT,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.2252,0.5272,1.23,MEDIUM,1,234.2500,0.6151,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.5747,0.5361,1.38,MEDIUM,1,732.7500,1.9239,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.6724,0.6808,1.78,MEDIUM,1,750.2500,1.9699,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.1984,0.7610,2915.62,LONG,1,209.7500,0.5507,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.4273,0.2105,0.38,MEDIUM,1,732.7500,1.9239,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.1283,0.5732,2.48,MEDIUM,1,767.7500,2.0158,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.3641,0.4939,2.17,MEDIUM,1,194.7500,0.5113,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.6020,0.3453,2.27,MEDIUM,1,760.2500,1.9961,2026-03-22,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.2082,0.3237,0.57,MEDIUM,1,211.0000,0.5540,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.9157,0.9128,0.13,SHORT,1,758.7500,1.9922,2026-03-23,2026-03
3,LOW,2026-03-22,2026-03,GLOBEX,0,1.6000,0.2719,0.20,SHORT,1,207.0000,0.5435,2026-03-22,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.0461,0.5927,0.20,SHORT,1,758.7500,1.9922,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,0.0875,0.7689,0.12,SHORT,1,763.2500,2.0040,2026-03-23,2026-03
3,HIGH,2026-03-22,2026-03,GLOBEX,0,1.5374,0.7233,0.17,SHORT,1,768.7500,2.0184,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,1.3249,1.3680,0.27,SHORT,1,166.7500,0.4378,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,-0.2951,1.1150,0.37,MEDIUM,1,795.0000,2.0874,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,5.5678,0.6621,2924.88,LONG,1,139.0000,0.3650,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.5675,0.3519,0.17,SHORT,1,139.0000,0.3650,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.2976,0.6031,2924.98,LONG,1,813.5000,2.1359,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,-0.0823,1.0429,0.12,SHORT,1,813.5000,2.1359,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,1.9615,2.1316,2925.08,LONG,1,126.2500,0.3315,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,3.0983,2.1473,8.68,LONG,1,114.2500,0.3000,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,-0.0199,1.5575,,NEVER_TESTED_IN_WINDOW,1,845.5000,2.2200,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,2.0714,3.5797,,NEVER_TESTED_IN_WINDOW,1,80.7500,0.2120,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,4.1561,1.8021,,NEVER_TESTED_IN_WINDOW,1,865.2500,2.2718,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,4.1148,0.5248,,NEVER_TESTED_IN_WINDOW,1,46.5000,0.1221,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,-0.3177,0.9673,,NEVER_TESTED_IN_WINDOW,1,900.7500,2.3650,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,0.2683,1.0557,0.13,SHORT,1,46.5000,0.1221,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.8996,0.2353,,NEVER_TESTED_IN_WINDOW,1,852.7500,2.2390,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.7960,0.2708,0.55,MEDIUM,1,845.5000,2.2200,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,-0.1000,2.6329,0.52,MEDIUM,1,85.0000,0.2232,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,2.1039,0.7812,,NEVER_TESTED_IN_WINDOW,1,936.0000,2.4576,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.9529,0.4026,,NEVER_TESTED_IN_WINDOW,1,930.0000,2.4418,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,0.3589,1.3199,0.18,SHORT,1,930.0000,2.4418,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.3486,0.9958,0.97,MEDIUM,1,875.7500,2.2994,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.5182,1.0420,0.25,SHORT,1,875.7500,2.2994,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.5658,2.2029,1.05,MEDIUM,1,845.5000,2.2200,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.6572,1.3042,1.43,MEDIUM,1,38.7500,0.1017,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,4.8456,0.9935,,NEVER_TESTED_IN_WINDOW,1,832.7500,2.1865,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,1.3768,0.8866,10.37,LONG,1,57.2500,0.1503,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.1051,1.9325,0.20,SHORT,1,832.7500,2.1865,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.1293,1.3870,0.12,SHORT,1,832.7500,2.1865,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,1.1072,0.3815,1.92,MEDIUM,1,57.2500,0.1503,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,3.0745,0.4308,2.17,MEDIUM,1,795.0000,2.0874,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.1112,0.6619,2.47,MEDIUM,1,95.5000,0.2507,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.8348,0.8292,0.18,SHORT,1,817.0000,2.1451,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.4165,0.7806,0.15,SHORT,1,95.5000,0.2507,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,2.5728,0.9017,0.20,SHORT,1,795.0000,2.0874,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.1917,0.7279,0.13,SHORT,1,795.0000,2.0874,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.9702,0.7356,0.25,SHORT,1,95.5000,0.2507,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.9753,0.8265,0.22,SHORT,1,811.7500,2.1313,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,2+,1.0924,0.6814,0.60,MEDIUM,1,79.5000,0.2087,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.9914,0.3060,0.18,SHORT,1,811.7500,2.1313,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.6391,0.8481,0.13,SHORT,1,811.7500,2.1313,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.1034,0.9470,2.93,LONG,1,108.5000,0.2849,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.7149,0.9428,0.13,SHORT,1,108.5000,0.2849,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,2+,1.6533,0.5483,5.30,LONG,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.2811,0.9430,0.53,MEDIUM,1,100.5000,0.2639,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,0.7725,1.5815,0.32,SHORT,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,1.5940,1.1752,,NEVER_TESTED_IN_WINDOW,1,27.2500,0.0715,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.1044,1.0291,2.87,LONG,1,864.0000,2.2685,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,2.4820,0.9281,1.58,MEDIUM,1,38.5000,0.1011,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.6183,0.3024,0.15,SHORT,1,864.0000,2.2685,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.1380,0.5141,0.20,SHORT,1,38.5000,0.1011,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.5902,0.6363,0.12,SHORT,1,38.5000,0.1011,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,0.5550,0.9884,2.00,MEDIUM,1,846.7500,2.2232,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,0.5790,0.9216,1.67,MEDIUM,1,70.0000,0.1838,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,2.3135,1.0354,1.82,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,0.9703,1.3610,2.00,MEDIUM,1,52.2500,0.1372,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.1675,0.8208,0.28,SHORT,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.1708,0.3196,,NEVER_TESTED_IN_WINDOW,1,890.2500,2.3375,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,1.4229,0.4948,0.90,MEDIUM,1,27.2500,0.0715,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,0.8670,0.6430,0.85,MEDIUM,1,866.5000,2.2751,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,0.7861,3.9243,3.72,LONG,1,16.7500,0.0440,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,1.1047,4.5901,3.78,LONG,1,866.5000,2.2751,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,17.4104,0.8902,0.73,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,0.9318,20.9627,0.75,MEDIUM,1,462.0000,1.2130,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,21.1625,13.8844,111.63,LONG,1,19.0000,0.0499,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,9.5232,9.5469,74.32,LONG,1,305.0000,0.8008,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,2+,18.9380,7.3117,148.08,LONG,1,474.5000,1.2279,2026-04-07,2026-04
3,LOW,2026-03-23,2026-03,GLOBEX,0,11.4816,7.0220,79.15,LONG,1,338.7500,0.8894,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,2+,6.2797,6.7520,92.30,LONG,1,215.7500,0.5665,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,13.1331,4.4587,70.32,LONG,1,215.7500,0.5665,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,3.8717,4.0076,88.43,LONG,1,523.2500,1.3541,2026-04-07,2026-04
3,LOW,2026-03-23,2026-03,GLOBEX,1,5.6545,3.9445,71.98,LONG,1,162.0000,0.4254,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,5.2510,4.6034,0.12,SHORT,1,162.0000,0.4254,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,2+,2.3002,3.2515,71.08,LONG,1,169.0000,0.4437,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,4.7204,2.0170,333.72,LONG,1,124.0000,0.3256,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,2.0143,2.4720,74.12,LONG,1,214.2500,0.5625,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,1.8953,2.3794,73.18,LONG,1,180.5000,0.4739,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,3.7751,3.1576,71.45,LONG,1,207.5000,0.5448,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,2+,3.0668,2.9886,0.17,SHORT,1,180.5000,0.4739,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,4.2869,0.8112,71.50,LONG,1,257.0000,0.6748,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,2.1407,0.6756,71.08,LONG,1,143.2500,0.3761,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,0.1331,0.9392,1.08,MEDIUM,1,230.0000,0.6039,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,0.6853,2.4863,75.07,LONG,1,143.2500,0.3761,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,1.8908,3.5299,0.12,SHORT,1,143.2500,0.3761,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,2.0332,2.6484,0.18,SHORT,1,230.0000,0.6039,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,0,1.5679,1.6839,96.90,LONG,1,297.5000,0.7811,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,0,2.5559,2.3336,76.68,LONG,1,56.5000,0.1483,2026-03-23,2026-03
3,HIGH,2026-03-23,2026-03,GLOBEX,1,3.4438,1.6058,82.17,LONG,1,34.7500,0.0912,2026-03-23,2026-03
3,LOW,2026-03-23,2026-03,GLOBEX,1,2.5000,0.6827,76.05,LONG,1,316.2500,0.8304,2026-03-23,2026-03
