swing_width,type,pivot_date,pivot_session,confluence_bucket,break_date,break_month,touchVolZ,breakVolZ,mfe_pts,mfe_atr
3,HIGH,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,-0.3629,0.4483,91.0000,0.3009
3,HIGH,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,0.6314,-0.6479,91.0000,0.3009
5,HIGH,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,-0.3629,-0.0578,91.0000,0.3009
5,HIGH,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,0.6314,-0.6191,91.0000,0.3009
3,LOW,2026-06-04,GLOBEX,1,2026-06-04,2026-06,6.8928,0.6404,110.5000,0.3010
5,LOW,2026-06-04,GLOBEX,1,2026-06-04,2026-06,6.8928,0.7153,110.5000,0.3010
3,HIGH,2026-01-05,RTH,0,2026-01-05,2026-01,0.1632,0.3831,82.0000,0.3010
3,HIGH,2026-07-23,GLOBEX,0,2026-07-24,2026-07,0.3406,0.4139,136.5000,0.3011
3,HIGH,2026-07-23,GLOBEX,0,2026-07-24,2026-07,0.4833,0.8817,136.5000,0.3011
3,HIGH,2026-07-23,GLOBEX,0,2026-07-24,2026-07,-0.1295,0.4993,136.5000,0.3011
3,HIGH,2026-07-24,GLOBEX,0,2026-07-24,2026-07,1.5046,-0.4063,136.5000,0.3011
3,HIGH,2026-07-24,GLOBEX,0,2026-07-24,2026-07,0.2027,-0.1695,136.5000,0.3011
3,HIGH,2026-07-24,GLOBEX,0,2026-07-24,2026-07,-0.6120,-0.0947,136.5000,0.3011
5,HIGH,2026-07-23,GLOBEX,0,2026-07-24,2026-07,0.3406,0.2379,136.5000,0.3011
5,HIGH,2026-07-23,GLOBEX,0,2026-07-24,2026-07,0.4833,0.8623,136.5000,0.3011
5,HIGH,2026-07-24,GLOBEX,0,2026-07-24,2026-07,0.2027,-0.0525,136.5000,0.3011
3,HIGH,2026-05-08,RTH,0,2026-05-08,2026-05,6.1922,-0.3107,93.7500,0.3011
3,HIGH,2026-05-08,RTH,0,2026-05-08,2026-05,1.3876,0.0826,93.7500,0.3011
5,HIGH,2026-05-08,RTH,0,2026-05-08,2026-05,6.1922,-0.2615,93.7500,0.3011
5,HIGH,2026-05-08,RTH,0,2026-05-08,2026-05,1.3876,-0.1464,93.7500,0.3011
3,LOW,2026-06-02,GLOBEX,2+,2026-06-02,2026-06,0.5505,0.4713,110.5000,0.3011
3,HIGH,2026-04-17,RTH,0,2026-04-17,2026-04,-0.0444,-0.3691,113.5000,0.3011
3,HIGH,2026-02-09,GLOBEX,0,2026-02-09,2026-02,-0.1743,-0.5091,110.0000,0.3011
5,HIGH,2026-02-09,GLOBEX,0,2026-02-09,2026-02,-0.1743,-0.2948,110.0000,0.3011
3,HIGH,2026-03-05,GLOBEX,2+,2026-03-05,2026-03,0.7957,-0.2546,118.7500,0.3011
3,HIGH,2026-03-05,GLOBEX,2+,2026-03-05,2026-03,0.1491,-0.3344,118.7500,0.3011
3,HIGH,2026-03-04,RTH,0,2026-03-04,2026-03,0.3591,-0.3276,122.0000,0.3012
3,LOW,2026-04-02,GLOBEX,1,2026-04-02,2026-04,0.4250,0.5498,115.2500,0.3012
3,LOW,2026-04-02,GLOBEX,1,2026-04-02,2026-04,0.9396,0.2363,115.2500,0.3012
5,LOW,2026-04-02,GLOBEX,1,2026-04-02,2026-04,0.4250,0.6414,115.2500,0.3012
5,LOW,2026-04-02,GLOBEX,1,2026-04-02,2026-04,0.9396,0.5723,115.2500,0.3012
3,LOW,2026-07-01,GLOBEX,0,2026-07-01,2026-07,0.0850,-0.2504,188.7500,0.3012
3,LOW,2025-11-24,RTH,0,2025-11-24,2025-11,0.5325,0.4214,121.0000,0.3012
3,HIGH,2026-01-16,GLOBEX,1,2026-01-16,2026-01,-0.6291,0.3728,76.7500,0.3012
3,HIGH,2026-02-19,GLOBEX,1,2026-02-19,2026-02,3.7681,-0.6487,120.0000,0.3013
5,HIGH,2026-02-19,GLOBEX,1,2026-02-19,2026-02,3.7681,-0.3664,120.0000,0.3013
3,LOW,2026-01-05,GLOBEX,1,2026-01-06,2026-01,-0.2264,0.1439,81.2500,0.3013
5,LOW,2026-01-05,GLOBEX,1,2026-01-06,2026-01,-0.2264,-0.3307,81.2500,0.3013
3,HIGH,2026-03-23,RTH,2+,2026-03-23,2026-03,-0.0820,-0.0281,114.7500,0.3013
3,HIGH,2026-03-23,RTH,2+,2026-03-23,2026-03,0.0905,0.0026,114.7500,0.3013
5,HIGH,2026-03-23,RTH,2+,2026-03-23,2026-03,0.0905,-0.0889,114.7500,0.3013
3,LOW,2026-06-30,GLOBEX,2+,2026-06-30,2026-06,-0.0513,-0.3352,184.7500,0.3013
5,LOW,2026-06-30,GLOBEX,2+,2026-06-30,2026-06,-0.0513,-0.2901,184.7500,0.3013
3,LOW,2026-06-10,GLOBEX,0,2026-06-10,2026-06,0.4828,0.4010,140.0000,0.3014
3,LOW,2026-06-10,GLOBEX,0,2026-06-10,2026-06,1.5503,0.7516,140.0000,0.3014
5,LOW,2026-06-10,GLOBEX,0,2026-06-10,2026-06,0.4828,0.4549,140.0000,0.3014
3,HIGH,2026-05-03,GLOBEX,0,2026-05-03,2026-05,0.4571,0.1476,93.7500,0.3014
5,HIGH,2026-05-03,GLOBEX,0,2026-05-03,2026-05,0.4571,0.1120,93.7500,0.3014
3,LOW,2026-09-07,RTH,1,2026-09-07,2026-09,-1.4393,-1.8232,82.2500,0.3014
5,LOW,2026-09-07,RTH,1,2026-09-07,2026-09,-1.4393,-1.8070,82.2500,0.3014
3,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,0.0936,-0.5136,111.2500,0.3014
3,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,-0.8047,-0.5541,111.2500,0.3014
5,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,-0.8047,-0.4129,111.2500,0.3014
3,HIGH,2026-07-13,RTH,1,2026-07-13,2026-07,0.6437,-0.4030,146.7500,0.3014
5,HIGH,2026-07-13,RTH,1,2026-07-13,2026-07,0.6437,-0.4848,146.7500,0.3014
3,LOW,2026-03-17,RTH,2+,2026-03-17,2026-03,-0.6420,-0.9581,116.0000,0.3016
3,HIGH,2026-08-21,RTH,2+,2026-08-21,2026-08,0.6092,0.8251,129.0000,0.3017
3,HIGH,2026-05-15,RTH,0,2026-05-18,2026-05,0.8400,1.0807,103.5000,0.3017
3,LOW,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,-0.3051,-0.4368,80.5000,0.3017
5,LOW,2026-01-08,GLOBEX,2+,2026-01-08,2026-01,-0.3051,-0.5362,80.5000,0.3017
3,HIGH,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,-0.5120,-0.7042,91.2500,0.3018
3,LOW,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,0.6740,-0.6338,91.2500,0.3018
5,LOW,2025-12-22,GLOBEX,2+,2025-12-22,2025-12,0.6740,-0.7191,91.2500,0.3018
3,LOW,2025-12-17,RTH,0,2025-12-17,2025-12,0.4712,0.1274,110.5000,0.3018
3,HIGH,2025-12-04,GLOBEX,0,2025-12-04,2025-12,-0.4156,-0.1785,125.2500,0.3018
3,HIGH,2025-12-04,GLOBEX,0,2025-12-04,2025-12,0.4094,-0.1118,125.2500,0.3018
3,HIGH,2026-06-03,GLOBEX,2+,2026-06-03,2026-06,3.1523,0.1438,112.0000,0.3019
5,HIGH,2026-06-03,GLOBEX,2+,2026-06-03,2026-06,3.1523,0.2142,112.0000,0.3019
3,LOW,2026-02-05,GLOBEX,0,2026-02-05,2026-02,5.5082,1.6532,105.2500,0.3019
3,LOW,2026-09-01,GLOBEX,2+,2026-09-01,2026-09,-0.3044,0.5138,95.2500,0.3020
3,LOW,2026-04-30,GLOBEX,0,2026-04-30,2026-04,-0.1678,-0.4152,96.0000,0.3020
3,LOW,2026-02-13,GLOBEX,1,2026-02-13,2026-02,-0.1696,0.2242,120.0000,0.3021
3,LOW,2026-02-13,GLOBEX,1,2026-02-13,2026-02,0.6495,0.8835,120.0000,0.3021
5,LOW,2026-02-13,GLOBEX,1,2026-02-13,2026-02,-0.1696,0.2482,120.0000,0.3021
5,LOW,2026-02-13,GLOBEX,1,2026-02-13,2026-02,0.6495,2.5477,120.0000,0.3021
3,HIGH,2026-04-20,GLOBEX,0,2026-04-20,2026-04,-0.0477,-0.0738,112.2500,0.3022
5,HIGH,2026-04-20,GLOBEX,0,2026-04-20,2026-04,-0.0477,-0.1449,112.2500,0.3022
3,HIGH,2026-02-11,RTH,0,2026-02-11,2026-02,0.3731,-0.1768,113.5000,0.3022
5,HIGH,2026-02-11,RTH,0,2026-02-11,2026-02,0.3731,-0.1860,113.5000,0.3022
3,LOW,2026-03-03,GLOBEX,0,2026-03-03,2026-03,5.2600,1.9264,126.0000,0.3022
5,LOW,2026-03-03,GLOBEX,0,2026-03-03,2026-03,5.2600,3.6632,126.0000,0.3022
3,LOW,2025-09-16,RTH,2+,2025-09-16,2025-09,-1.3586,-1.3043,69.2500,0.3023
3,HIGH,2026-06-23,GLOBEX,1,2026-06-24,2026-06,2.7551,3.1317,163.2500,0.3023
3,HIGH,2026-06-23,GLOBEX,1,2026-06-24,2026-06,0.5698,1.1746,163.2500,0.3023
5,HIGH,2026-06-23,GLOBEX,1,2026-06-24,2026-06,2.7551,3.4504,163.2500,0.3023
5,HIGH,2026-06-23,GLOBEX,1,2026-06-24,2026-06,0.5698,1.3945,163.2500,0.3023
3,HIGH,2026-04-06,GLOBEX,1,2026-04-06,2026-04,-0.2685,-0.7899,118.0000,0.3024
5,HIGH,2026-04-06,GLOBEX,1,2026-04-06,2026-04,-0.2685,-0.5677,118.0000,0.3024
3,LOW,2026-05-08,GLOBEX,0,2026-05-12,2026-05,7.0347,-0.3964,96.5000,0.3024
5,LOW,2026-05-08,GLOBEX,0,2026-05-12,2026-05,7.0347,-0.3302,96.5000,0.3024
3,LOW,2026-04-07,GLOBEX,0,2026-04-08,2026-04,2.4482,-0.0118,112.2500,0.3024
3,LOW,2026-04-08,RTH,1,2026-04-08,2026-04,1.7518,-0.7499,112.2500,0.3024
3,LOW,2026-04-08,RTH,1,2026-04-08,2026-04,0.5999,-0.7555,112.2500,0.3024
5,LOW,2026-04-07,GLOBEX,0,2026-04-08,2026-04,2.4482,-0.0329,112.2500,0.3024
5,LOW,2026-04-08,RTH,1,2026-04-08,2026-04,1.7518,-0.2945,112.2500,0.3024
5,LOW,2026-04-08,RTH,1,2026-04-08,2026-04,0.5999,-0.6805,112.2500,0.3024
3,LOW,2026-01-27,GLOBEX,0,2026-01-27,2026-01,-0.3462,-0.3624,83.5000,0.3024
3,HIGH,2025-11-24,RTH,1,2025-11-24,2025-11,1.6402,0.3873,121.5000,0.3025
3,LOW,2026-02-18,GLOBEX,1,2026-02-18,2026-02,0.1530,0.0601,122.7500,0.3025
3,HIGH,2026-04-02,RTH,2+,2026-04-02,2026-04,-0.9928,-0.3887,115.7500,0.3025
5,HIGH,2026-04-02,RTH,2+,2026-04-02,2026-04,-0.9928,-0.0584,115.7500,0.3025
3,HIGH,2025-11-06,GLOBEX,2+,2025-11-06,2025-11,-0.4762,-0.5915,101.5000,0.3025
3,HIGH,2026-02-10,GLOBEX,2+,2026-02-10,2026-02,0.0046,0.7519,113.5000,0.3026
3,HIGH,2026-02-10,GLOBEX,2+,2026-02-10,2026-02,2.5223,-0.4626,113.5000,0.3026
5,HIGH,2026-02-10,GLOBEX,2+,2026-02-10,2026-02,2.5223,-0.1726,113.5000,0.3026
3,HIGH,2026-07-31,GLOBEX,1,2026-07-31,2026-07,2.8065,2.9590,132.2500,0.3026
3,HIGH,2026-07-31,GLOBEX,1,2026-07-31,2026-07,0.1420,0.0830,132.2500,0.3026
3,HIGH,2026-07-31,GLOBEX,0,2026-07-31,2026-07,-0.5330,-0.0054,132.2500,0.3026
5,HIGH,2026-07-31,GLOBEX,1,2026-07-31,2026-07,0.1420,0.2836,132.2500,0.3026
3,HIGH,2026-04-24,GLOBEX,0,2026-04-24,2026-04,-0.1535,-0.1723,111.7500,0.3026
5,HIGH,2026-04-24,GLOBEX,0,2026-04-24,2026-04,-0.1535,-0.1293,111.7500,0.3026
3,LOW,2026-05-20,GLOBEX,2+,2026-06-05,2026-06,-0.6243,0.1302,112.0000,0.3026
3,LOW,2026-05-20,GLOBEX,1,2026-06-05,2026-06,-0.0047,-0.0163,112.0000,0.3026
5,LOW,2026-05-20,GLOBEX,2+,2026-06-05,2026-06,-0.6243,0.6173,112.0000,0.3026
5,LOW,2026-05-20,GLOBEX,1,2026-06-05,2026-06,-0.0047,-0.1596,112.0000,0.3026
3,HIGH,2026-02-12,GLOBEX,0,2026-02-12,2026-02,0.6594,0.0944,114.2500,0.3027
5,HIGH,2026-02-12,GLOBEX,0,2026-02-12,2026-02,0.6594,0.3013,114.2500,0.3027
3,HIGH,2026-02-04,GLOBEX,0,2026-02-04,2026-02,3.5662,0.7962,99.7500,0.3027
3,LOW,2026-02-06,RTH,2+,2026-02-13,2026-02,2.2372,1.5147,120.2500,0.3027
5,LOW,2026-02-06,RTH,2+,2026-02-13,2026-02,2.2372,1.1420,120.2500,0.3027
3,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,-0.6072,-0.0337,111.7500,0.3027
3,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,-0.2769,0.1411,111.7500,0.3027
3,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,0.4290,-0.6023,111.7500,0.3027
5,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,-0.6072,0.1353,111.7500,0.3027
3,HIGH,2026-07-26,GLOBEX,2+,2026-07-26,2026-07,-0.1168,-0.2042,135.5000,0.3027
3,HIGH,2026-07-15,RTH,1,2026-07-15,2026-07,0.4159,-0.2912,144.2500,0.3028
3,HIGH,2026-07-15,RTH,1,2026-07-15,2026-07,-0.5821,-0.6467,144.2500,0.3028
5,HIGH,2026-07-15,RTH,1,2026-07-15,2026-07,0.4159,-0.5502,144.2500,0.3028
5,HIGH,2026-07-15,RTH,1,2026-07-15,2026-07,-0.5821,-0.4879,144.2500,0.3028
3,HIGH,2025-11-12,RTH,1,2025-11-12,2025-11,-0.8196,-0.7999,94.2500,0.3029
3,HIGH,2025-11-12,RTH,1,2025-11-12,2025-11,-0.8087,-0.7943,94.2500,0.3029
5,HIGH,2025-11-12,RTH,1,2025-11-12,2025-11,-0.8196,-0.7773,94.2500,0.3029
5,HIGH,2025-11-12,RTH,1,2025-11-12,2025-11,-0.8087,-0.7857,94.2500,0.3029
3,HIGH,2025-12-24,RTH,2+,2025-12-24,2025-12,-0.5653,-0.3375,81.7500,0.3029
5,HIGH,2025-12-24,RTH,2+,2025-12-24,2025-12,-0.5653,-0.4230,81.7500,0.3029
3,LOW,2026-02-24,GLOBEX,2+,2026-02-24,2026-02,1.0122,0.4091,125.7500,0.3030
3,HIGH,2026-07-20,GLOBEX,1,2026-07-20,2026-07,2.2713,-0.4677,153.2500,0.3030
5,HIGH,2026-07-20,GLOBEX,1,2026-07-20,2026-07,2.2713,-0.5277,153.2500,0.3030
3,HIGH,2026-04-10,GLOBEX,1,2026-04-10,2026-04,-1.0248,-0.7485,112.5000,0.3031
3,HIGH,2026-04-10,GLOBEX,2+,2026-04-10,2026-04,-0.9649,-0.7789,112.5000,0.3031
5,HIGH,2026-04-10,GLOBEX,1,2026-04-10,2026-04,-1.0248,-0.5945,112.5000,0.3031
3,LOW,2026-01-22,GLOBEX,1,2026-01-22,2026-01,3.0888,0.6995,79.0000,0.3031
3,LOW,2026-08-09,GLOBEX,0,2026-08-10,2026-08,-0.6032,-0.7780,150.0000,0.3031
3,LOW,2026-08-09,GLOBEX,0,2026-08-10,2026-08,-0.4471,-0.9797,150.0000,0.3031
3,LOW,2026-08-10,GLOBEX,0,2026-08-10,2026-08,-0.4921,-0.6173,150.0000,0.3031
3,LOW,2026-08-10,GLOBEX,0,2026-08-10,2026-08,-0.7675,-0.8046,150.0000,0.3031
5,LOW,2026-08-09,GLOBEX,0,2026-08-10,2026-08,-0.6032,-0.9226,150.0000,0.3031
5,LOW,2026-08-09,GLOBEX,0,2026-08-10,2026-08,-0.4471,-0.8040,150.0000,0.3031
5,LOW,2026-08-10,GLOBEX,0,2026-08-10,2026-08,-0.4921,-0.6210,150.0000,0.3031
3,HIGH,2026-03-10,GLOBEX,1,2026-03-10,2026-03,0.4692,-0.1421,121.0000,0.3031
5,HIGH,2026-03-10,GLOBEX,1,2026-03-10,2026-03,0.4692,-0.1605,121.0000,0.3031
3,LOW,2026-06-07,GLOBEX,0,2026-06-07,2026-06,1.7709,0.7186,122.0000,0.3032
3,LOW,2026-06-07,GLOBEX,0,2026-06-07,2026-06,1.0095,0.7351,122.0000,0.3032
3,LOW,2026-06-07,GLOBEX,0,2026-06-07,2026-06,9.8484,2.0947,122.0000,0.3032
3,LOW,2026-05-27,RTH,0,2026-05-27,2026-05,3.3851,0.5164,109.7500,0.3033
3,LOW,2026-05-27,RTH,2+,2026-05-27,2026-05,0.8759,0.0971,109.7500,0.3033
3,LOW,2026-05-27,RTH,2+,2026-05-27,2026-05,0.8222,0.4298,109.7500,0.3033
5,LOW,2026-05-27,RTH,0,2026-05-27,2026-05,3.3851,0.5509,109.7500,0.3033
5,LOW,2026-05-27,RTH,2+,2026-05-27,2026-05,0.8759,0.1978,109.7500,0.3033
5,LOW,2026-05-27,RTH,2+,2026-05-27,2026-05,0.8222,-0.2033,109.7500,0.3033
3,LOW,2026-01-27,GLOBEX,1,2026-01-27,2026-01,-0.3881,-0.3206,83.7500,0.3033
3,LOW,2026-01-27,GLOBEX,1,2026-01-27,2026-01,-0.4088,1.5657,83.7500,0.3033
5,LOW,2026-01-27,GLOBEX,1,2026-01-27,2026-01,-0.3881,1.0302,83.7500,0.3033
3,HIGH,2026-04-19,GLOBEX,0,2026-04-20,2026-04,0.9805,-0.0911,112.7500,0.3035
3,HIGH,2026-04-20,GLOBEX,2+,2026-04-20,2026-04,2.3913,-0.4232,112.7500,0.3035
3,HIGH,2026-04-20,GLOBEX,2+,2026-04-20,2026-04,-0.4033,1.1407,112.7500,0.3035
5,HIGH,2026-04-19,GLOBEX,0,2026-04-20,2026-04,0.9805,0.0285,112.7500,0.3035
5,HIGH,2026-04-20,GLOBEX,2+,2026-04-20,2026-04,2.3913,-0.7108,112.7500,0.3035
3,HIGH,2026-03-23,GLOBEX,1,2026-03-24,2026-03,0.2354,1.6488,115.7500,0.3035
3,HIGH,2026-09-01,GLOBEX,0,2026-09-01,2026-09,0.3752,0.7383,95.7500,0.3035
3,LOW,2026-05-06,GLOBEX,0,2026-05-06,2026-05,0.6107,0.5936,92.2500,0.3036
3,HIGH,2025-11-24,RTH,0,2025-11-24,2025-11,0.3029,0.5368,122.0000,0.3037
3,HIGH,2025-11-24,RTH,0,2025-11-24,2025-11,0.3681,0.5341,122.0000,0.3037
3,HIGH,2025-11-26,GLOBEX,2+,2025-11-26,2025-11,1.3547,0.3259,133.0000,0.3037
3,HIGH,2025-11-26,GLOBEX,2+,2025-11-26,2025-11,0.5867,0.3032,133.0000,0.3037
3,HIGH,2025-11-26,GLOBEX,2+,2025-11-26,2025-11,0.3878,0.1814,133.0000,0.3037
5,HIGH,2025-11-26,GLOBEX,2+,2025-11-26,2025-11,0.5867,0.2935,133.0000,0.3037
3,LOW,2026-05-14,GLOBEX,1,2026-05-14,2026-05,-0.4779,-0.1532,101.5000,0.3037
3,LOW,2026-07-23,RTH,0,2026-07-23,2026-07,0.0879,0.2630,144.5000,0.3037
5,LOW,2026-07-23,RTH,0,2026-07-23,2026-07,0.0879,0.5637,144.5000,0.3037
3,LOW,2026-07-17,GLOBEX,1,2026-07-17,2026-07,1.3424,0.8485,145.0000,0.3038
3,HIGH,2026-07-24,GLOBEX,0,2026-07-24,2026-07,-0.0146,0.2944,137.7500,0.3038
3,HIGH,2026-08-05,GLOBEX,0,2026-08-05,2026-08,0.0484,-0.4251,150.7500,0.3039
5,HIGH,2026-08-05,GLOBEX,0,2026-08-05,2026-08,0.0484,-0.4899,150.7500,0.3039
3,HIGH,2025-12-24,GLOBEX,2+,2025-12-24,2025-12,0.0124,-0.7449,82.0000,0.3039
5,HIGH,2025-12-24,GLOBEX,2+,2025-12-24,2025-12,0.0124,-0.6603,82.0000,0.3039
3,LOW,2026-06-16,RTH,0,2026-06-16,2026-06,-0.6910,-0.5883,153.5000,0.3039
3,HIGH,2025-12-09,GLOBEX,2+,2025-12-09,2025-12,-0.4915,0.9528,117.7500,0.3039
5,HIGH,2025-12-09,GLOBEX,2+,2025-12-09,2025-12,-0.4915,1.0976,117.7500,0.3039
3,LOW,2026-02-10,GLOBEX,0,2026-02-10,2026-02,0.3068,-0.0807,114.0000,0.3039
5,LOW,2026-02-10,GLOBEX,0,2026-02-10,2026-02,0.3068,0.1262,114.0000,0.3039
3,HIGH,2026-04-15,GLOBEX,0,2026-04-15,2026-04,-0.2835,-0.5009,112.2500,0.3041
3,LOW,2026-09-07,GLOBEX,1,2026-09-07,2026-09,-0.4401,-0.5894,83.0000,0.3041
3,HIGH,2025-12-22,GLOBEX,2+,2025-12-23,2025-12,-0.0491,-0.0868,87.2500,0.3041
3,HIGH,2025-12-23,RTH,2+,2025-12-23,2025-12,1.3205,0.4118,87.2500,0.3041
3,HIGH,2025-12-23,RTH,2+,2025-12-23,2025-12,0.4897,0.5153,87.2500,0.3041
5,HIGH,2025-12-22,GLOBEX,2+,2025-12-23,2025-12,-0.0491,-0.0369,87.2500,0.3041
5,HIGH,2025-12-23,RTH,2+,2025-12-23,2025-12,1.3205,0.4733,87.2500,0.3041
3,LOW,2026-04-26,GLOBEX,0,2026-04-27,2026-04,-0.5264,-0.5998,110.2500,0.3041
5,LOW,2026-04-26,GLOBEX,0,2026-04-27,2026-04,-0.5264,-0.2127,110.2500,0.3041
3,LOW,2026-06-30,GLOBEX,2+,2026-06-30,2026-06,0.2943,-0.2482,186.5000,0.3041
5,LOW,2026-06-30,GLOBEX,2+,2026-06-30,2026-06,0.2943,-0.0086,186.5000,0.3041
3,HIGH,2026-03-17,RTH,0,2026-03-17,2026-03,-0.5333,-1.0680,117.0000,0.3042
3,HIGH,2026-03-17,RTH,0,2026-03-17,2026-03,-1.1385,-1.2187,117.0000,0.3042
3,HIGH,2026-03-17,RTH,0,2026-03-17,2026-03,-1.1912,-0.9917,117.0000,0.3042
3,HIGH,2026-03-17,RTH,0,2026-03-17,2026-03,-1.3877,-0.0757,117.0000,0.3042
5,HIGH,2026-03-17,RTH,0,2026-03-17,2026-03,-0.5333,-1.0924,117.0000,0.3042
5,HIGH,2026-03-17,RTH,0,2026-03-17,2026-03,-1.1912,-0.7419,117.0000,0.3042
3,HIGH,2026-06-28,GLOBEX,0,2026-06-28,2026-06,-0.2292,0.2717,180.5000,0.3042
3,LOW,2025-12-09,GLOBEX,0,2025-12-10,2025-12,-0.6837,-0.3477,116.0000,0.3042
3,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.1780,1.3545,116.0000,0.3042
3,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,0.1413,-0.1526,116.0000,0.3042
3,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.0323,-0.0559,116.0000,0.3042
3,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.2080,-0.4640,116.0000,0.3042
3,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.2771,-0.1706,116.0000,0.3042
5,LOW,2025-12-09,GLOBEX,0,2025-12-10,2025-12,-0.6837,-0.2149,116.0000,0.3042
5,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.0323,-0.0277,116.0000,0.3042
5,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.2080,-0.5122,116.0000,0.3042
5,LOW,2025-12-09,GLOBEX,1,2025-12-10,2025-12,-0.2771,-0.3056,116.0000,0.3042
3,LOW,2025-11-21,RTH,0,2025-11-21,2025-11,3.3830,3.1066,116.0000,0.3042
3,LOW,2026-07-03,GLOBEX,1,2026-07-05,2026-07,-0.7946,-0.7907,182.2500,0.3042
3,LOW,2026-07-03,GLOBEX,1,2026-07-05,2026-07,-0.6594,-0.7662,182.2500,0.3042
3,LOW,2026-07-03,GLOBEX,1,2026-07-05,2026-07,-0.6475,-0.8249,182.2500,0.3042
5,LOW,2026-07-03,GLOBEX,1,2026-07-05,2026-07,-0.7946,-0.7780,182.2500,0.3042
5,LOW,2026-07-03,GLOBEX,1,2026-07-05,2026-07,-0.6594,-0.7951,182.2500,0.3042
5,LOW,2026-07-03,GLOBEX,1,2026-07-05,2026-07,-0.6475,-0.5212,182.2500,0.3042
3,LOW,2025-12-22,GLOBEX,1,2025-12-22,2025-12,-0.5176,-0.1615,92.0000,0.3042
3,LOW,2025-12-22,GLOBEX,0,2025-12-22,2025-12,0.9908,-0.6657,92.0000,0.3042
3,LOW,2025-12-22,GLOBEX,1,2025-12-22,2025-12,1.2554,-0.2478,92.0000,0.3042
3,LOW,2025-12-22,GLOBEX,1,2025-12-22,2025-12,0.6186,-0.6125,92.0000,0.3042
3,LOW,2025-12-22,GLOBEX,1,2025-12-22,2025-12,0.2161,0.6655,92.0000,0.3042
5,LOW,2025-12-22,GLOBEX,0,2025-12-22,2025-12,0.9908,-0.6404,92.0000,0.3042
5,LOW,2025-12-22,GLOBEX,1,2025-12-22,2025-12,1.2554,-0.4091,92.0000,0.3042
5,LOW,2025-12-22,GLOBEX,1,2025-12-22,2025-12,0.6186,0.1073,92.0000,0.3042
3,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,-0.3834,0.1996,114.0000,0.3043
3,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,0.1886,-0.5019,114.0000,0.3043
3,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,-0.0509,-0.6622,114.0000,0.3043
3,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,-0.6130,0.5584,114.0000,0.3043
5,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,-0.3834,0.2562,114.0000,0.3043
5,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,0.1886,-0.4633,114.0000,0.3043
5,HIGH,2026-03-25,GLOBEX,2+,2026-03-25,2026-03,-0.0509,-0.2836,114.0000,0.3043
3,HIGH,2026-08-26,GLOBEX,0,2026-08-26,2026-08,-0.8080,-0.4234,119.0000,0.3043
5,HIGH,2026-08-26,GLOBEX,0,2026-08-26,2026-08,-0.8080,-0.3673,119.0000,0.3043
3,HIGH,2025-12-08,RTH,1,2025-12-08,2025-12,0.5517,0.2985,120.5000,0.3044
3,HIGH,2026-02-19,RTH,2+,2026-02-19,2026-02,-0.3282,-0.3692,121.2500,0.3044
3,LOW,2026-03-30,RTH,0,2026-03-30,2026-03,0.7676,0.2715,116.0000,0.3044
3,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,1.0767,-0.2977,116.0000,0.3044
3,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,-0.3073,-0.3043,116.0000,0.3044
3,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,-0.5465,0.1875,116.0000,0.3044
3,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,0.4329,-0.4474,116.0000,0.3044
3,LOW,2026-03-30,GLOBEX,0,2026-03-30,2026-03,1.4904,-0.1573,116.0000,0.3044
5,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,1.0767,-0.2769,116.0000,0.3044
5,LOW,2026-03-30,GLOBEX,1,2026-03-30,2026-03,-0.3073,-0.4450,116.0000,0.3044
