swing_width,type,pivot_date,pivot_session,touchVolZ,touchVolZBucket,breakVolZ,breakVolZBucket,confluenceCount,retest_date,retest_session,rxn_3,rxn_6,rxn_12,rxn_24
3,LOW,2026-07-28,RTH,0.6485,HIGH,0.2257,HIGH,0,2026-07-28,RTH,22.2500,7.0000,-2.7500,-5.5000
3,LOW,2026-06-09,GLOBEX,0.4802,NORMAL_LOW,0.2258,HIGH,2+,2026-06-09,GLOBEX,-6.7500,13.2500,15.5000,-0.7500
3,HIGH,2025-12-16,GLOBEX,-0.3724,NORMAL_LOW,0.2258,HIGH,2+,2025-12-17,GLOBEX,-4.7500,-19.2500,-4.7500,-2.0000
3,HIGH,2026-02-05,RTH,0.1701,NORMAL_LOW,0.2258,HIGH,0,2026-02-05,RTH,34.7500,74.2500,131.5000,155.2500
3,HIGH,2026-08-19,GLOBEX,-0.7599,NORMAL_LOW,0.2259,HIGH,0,2026-08-19,GLOBEX,-10.5000,-23.0000,-26.7500,3.5000
3,HIGH,2025-12-05,RTH,1.0903,HIGH,0.2260,HIGH,1,2025-12-08,RTH,-11.7500,-23.5000,-8.2500,18.2500
5,LOW,2025-12-01,RTH,2.1279,HIGH,0.2260,HIGH,2+,2025-12-01,RTH,-8.7500,-9.2500,-15.2500,-17.7500
5,HIGH,2026-08-14,GLOBEX,-0.1091,NORMAL_LOW,0.2260,HIGH,2+,2026-08-16,GLOBEX,-9.5000,-21.2500,-24.0000,-17.2500
5,HIGH,2026-02-20,RTH,0.3867,NORMAL_LOW,0.2260,HIGH,0,2026-02-20,RTH,-10.5000,-48.2500,-78.0000,-112.2500
3,HIGH,2026-08-05,RTH,1.1268,HIGH,0.2260,HIGH,0,2026-08-05,RTH,1.0000,34.2500,132.0000,110.5000
5,LOW,2026-08-05,RTH,1.4442,HIGH,0.2260,HIGH,0,2026-08-05,RTH,-5.7500,9.2500,67.0000,55.7500
5,LOW,2026-06-04,RTH,0.0416,NORMAL_LOW,0.2260,HIGH,0,2026-06-04,GLOBEX,4.2500,20.5000,0.0000,-19.7500
3,LOW,2026-07-07,GLOBEX,-0.2941,NORMAL_LOW,0.2261,HIGH,0,2026-07-08,GLOBEX,3.0000,-3.7500,-1.2500,6.2500
5,LOW,2026-02-10,GLOBEX,-0.5281,NORMAL_LOW,0.2261,HIGH,0,2026-02-10,GLOBEX,-3.2500,-3.2500,-14.2500,-2.5000
5,LOW,2026-07-22,GLOBEX,-0.4805,NORMAL_LOW,0.2261,HIGH,0,2026-07-22,GLOBEX,-30.7500,-73.2500,-25.0000,-41.0000
5,LOW,2026-04-07,GLOBEX,0.5991,HIGH,0.2262,HIGH,1,2026-04-07,GLOBEX,-10.7500,-3.0000,-0.7500,13.7500
3,HIGH,2026-01-09,GLOBEX,0.0571,NORMAL_LOW,0.2262,HIGH,2+,2026-01-09,GLOBEX,7.0000,8.2500,-4.5000,-21.5000
3,LOW,2026-05-19,GLOBEX,1.4675,HIGH,0.2262,HIGH,2+,2026-05-19,GLOBEX,-12.0000,-14.5000,-17.7500,-25.2500
5,LOW,2026-05-12,GLOBEX,0.3319,NORMAL_LOW,0.2262,HIGH,0,2026-05-12,GLOBEX,-7.7500,-4.2500,-6.0000,-23.0000
3,HIGH,2026-05-12,GLOBEX,2.9908,HIGH,0.2262,HIGH,1,2026-05-12,GLOBEX,18.7500,31.2500,32.5000,25.0000
3,HIGH,2026-06-03,GLOBEX,-0.3888,NORMAL_LOW,0.2262,HIGH,1,2026-06-03,GLOBEX,-3.0000,0.2500,2.0000,-17.5000
3,LOW,2026-03-09,GLOBEX,1.6953,HIGH,0.2263,HIGH,0,2026-03-09,GLOBEX,-2.7500,11.5000,13.5000,-25.7500
3,LOW,2026-01-28,GLOBEX,-0.4696,NORMAL_LOW,0.2263,HIGH,0,2026-01-28,GLOBEX,-14.7500,-18.5000,-27.5000,-30.7500
3,HIGH,2026-07-08,GLOBEX,-0.0235,NORMAL_LOW,0.2263,HIGH,1,2026-07-13,GLOBEX,7.5000,23.2500,19.5000,-81.5000
3,LOW,2026-07-07,GLOBEX,-0.4642,NORMAL_LOW,0.2263,HIGH,2+,2026-07-07,GLOBEX,29.0000,33.0000,17.7500,46.0000
3,HIGH,2026-03-05,RTH,0.9276,HIGH,0.2263,HIGH,0,2026-03-05,RTH,39.7500,56.2500,48.5000,1.2500
5,LOW,2026-07-23,RTH,-0.1110,NORMAL_LOW,0.2264,HIGH,0,2026-07-23,RTH,16.7500,106.2500,-16.2500,-35.2500
3,LOW,2026-07-17,GLOBEX,0.5786,HIGH,0.2264,HIGH,1,2026-07-17,RTH,59.7500,111.0000,182.2500,236.7500
5,HIGH,2026-07-29,RTH,2.5093,HIGH,0.2264,HIGH,2+,2026-07-29,RTH,49.0000,32.7500,39.7500,75.5000
3,LOW,2026-03-31,RTH,-0.2768,NORMAL_LOW,0.2264,HIGH,1,2026-03-31,RTH,-11.5000,-25.5000,11.0000,-13.7500
5,HIGH,2026-05-29,RTH,1.1639,HIGH,0.2264,HIGH,1,2026-05-29,GLOBEX,2.0000,-7.0000,5.0000,19.2500
3,HIGH,2026-03-20,RTH,1.2199,HIGH,0.2265,HIGH,0,2026-03-20,RTH,-1.7500,1.2500,63.7500,23.2500
5,HIGH,2025-12-03,GLOBEX,-0.2779,NORMAL_LOW,0.2266,HIGH,2+,2025-12-03,GLOBEX,-7.5000,-11.0000,-24.0000,-34.7500
3,LOW,2026-07-05,GLOBEX,1.1702,HIGH,0.2266,HIGH,0,2026-07-05,GLOBEX,31.7500,27.0000,57.0000,26.2500
3,LOW,2026-01-13,RTH,0.7649,HIGH,0.2266,HIGH,2+,2026-01-13,RTH,-1.5000,6.2500,-0.2500,-30.0000
3,LOW,2026-02-23,GLOBEX,0.7109,HIGH,0.2266,HIGH,1,2026-02-23,GLOBEX,0.5000,13.2500,8.7500,21.2500
3,HIGH,2026-03-05,GLOBEX,0.2150,NORMAL_LOW,0.2267,HIGH,1,2026-03-05,GLOBEX,6.5000,-8.7500,-0.2500,-40.0000
5,HIGH,2026-02-23,RTH,0.0052,NORMAL_LOW,0.2267,HIGH,1,2026-02-23,RTH,17.7500,31.5000,39.5000,130.2500
3,HIGH,2026-04-29,GLOBEX,0.1208,NORMAL_LOW,0.2267,HIGH,0,2026-04-29,GLOBEX,-4.2500,-10.0000,17.5000,12.2500
3,HIGH,2026-01-26,GLOBEX,0.4283,NORMAL_LOW,0.2268,HIGH,2+,2026-01-26,GLOBEX,-19.7500,-32.2500,-31.5000,-62.2500
3,HIGH,2026-08-27,GLOBEX,-0.1111,NORMAL_LOW,0.2268,HIGH,0,2026-08-27,GLOBEX,-9.0000,0.0000,7.7500,10.7500
3,HIGH,2026-06-26,GLOBEX,1.4717,HIGH,0.2268,HIGH,0,2026-06-26,GLOBEX,-14.0000,-38.5000,-72.2500,-71.0000
3,HIGH,2026-03-20,RTH,-0.2632,NORMAL_LOW,0.2268,HIGH,0,2026-03-23,GLOBEX,-276.5000,-299.2500,-391.2500,-215.7500
5,LOW,2026-03-26,GLOBEX,2.2346,HIGH,0.2268,HIGH,0,2026-03-26,GLOBEX,21.5000,-3.0000,-23.7500,-25.2500
3,HIGH,2026-02-23,GLOBEX,-0.0901,NORMAL_LOW,0.2269,HIGH,2+,2026-02-24,RTH,-67.5000,-113.7500,-124.2500,-67.0000
3,LOW,2026-05-13,GLOBEX,-0.1956,NORMAL_LOW,0.2269,HIGH,0,2026-05-13,GLOBEX,1.0000,6.2500,21.5000,22.7500
5,LOW,2026-05-18,GLOBEX,2.5419,HIGH,0.2269,HIGH,0,2026-05-19,GLOBEX,0.5000,7.0000,2.5000,-25.0000
5,HIGH,2026-03-02,GLOBEX,2.8942,HIGH,0.2271,HIGH,0,2026-03-03,GLOBEX,37.0000,56.5000,75.5000,100.2500
3,HIGH,2026-01-28,GLOBEX,-0.2732,NORMAL_LOW,0.2271,HIGH,0,2026-01-29,GLOBEX,-3.7500,-8.2500,-4.2500,-18.2500
5,LOW,2026-01-28,GLOBEX,-0.1320,NORMAL_LOW,0.2271,HIGH,2+,2026-01-29,GLOBEX,13.0000,22.0000,16.7500,20.0000
5,HIGH,2026-05-13,RTH,0.7474,HIGH,0.2271,HIGH,0,2026-05-13,RTH,8.2500,17.5000,27.2500,37.7500
3,HIGH,2025-12-03,RTH,-0.2611,NORMAL_LOW,0.2272,HIGH,2+,2025-12-04,RTH,8.0000,-9.5000,15.2500,11.0000
5,LOW,2025-12-08,GLOBEX,-0.3783,NORMAL_LOW,0.2272,HIGH,2+,2025-12-08,GLOBEX,14.2500,13.5000,10.5000,18.5000
5,LOW,2025-11-25,GLOBEX,2.2871,HIGH,0.2273,HIGH,0,2025-11-25,GLOBEX,-9.5000,-10.5000,-4.2500,-10.7500
3,HIGH,2026-07-29,RTH,2.5093,HIGH,0.2273,HIGH,2+,2026-07-29,RTH,49.0000,32.7500,39.7500,75.5000
5,HIGH,2026-07-20,RTH,-0.5152,NORMAL_LOW,0.2273,HIGH,2+,2026-07-20,RTH,22.0000,0.0000,40.2500,72.7500
3,LOW,2025-12-08,RTH,0.1903,NORMAL_LOW,0.2273,HIGH,1,2025-12-09,RTH,-2.5000,42.0000,31.7500,32.0000
3,LOW,2025-11-24,GLOBEX,0.2242,NORMAL_LOW,0.2274,HIGH,1,2025-11-24,GLOBEX,3.2500,2.0000,1.2500,-9.5000
5,LOW,2026-02-09,GLOBEX,0.9439,HIGH,0.2274,HIGH,2+,2026-02-09,GLOBEX,32.0000,43.2500,71.5000,63.2500
3,LOW,2026-07-06,GLOBEX,0.5216,HIGH,0.2274,HIGH,2+,2026-07-09,RTH,66.0000,77.5000,75.7500,-26.5000
3,HIGH,2026-05-21,RTH,0.6205,HIGH,0.2274,HIGH,0,2026-06-05,RTH,35.2500,-7.2500,-18.2500,89.2500
5,LOW,2025-11-25,GLOBEX,1.6766,HIGH,0.2275,HIGH,2+,2025-11-25,GLOBEX,-7.2500,-0.7500,-30.2500,-7.2500
5,LOW,2026-02-09,GLOBEX,1.1992,HIGH,0.2275,HIGH,0,2026-02-09,GLOBEX,-12.0000,-14.7500,15.5000,28.0000
3,HIGH,2026-07-21,GLOBEX,-0.9703,NORMAL_LOW,0.2276,HIGH,2+,2026-07-22,GLOBEX,-13.7500,-38.2500,-46.0000,-11.5000
3,LOW,2026-05-27,GLOBEX,-0.1775,NORMAL_LOW,0.2276,HIGH,0,2026-05-27,GLOBEX,-9.7500,-5.5000,3.0000,70.0000
5,HIGH,2026-05-27,GLOBEX,1.4806,HIGH,0.2276,HIGH,1,2026-05-28,RTH,1.5000,-14.7500,-23.0000,-7.5000
3,LOW,2026-06-04,RTH,0.1101,NORMAL_LOW,0.2276,HIGH,1,2026-06-04,RTH,8.2500,4.7500,2.7500,0.2500
3,HIGH,2026-04-13,GLOBEX,0.3256,NORMAL_LOW,0.2277,HIGH,0,2026-04-13,GLOBEX,-4.0000,-4.5000,3.7500,-21.0000
3,HIGH,2026-03-10,RTH,0.5447,HIGH,0.2277,HIGH,0,2026-03-10,RTH,28.7500,12.0000,11.5000,44.7500
5,HIGH,2026-02-19,RTH,-0.3673,NORMAL_LOW,0.2277,HIGH,2+,2026-02-19,RTH,-14.5000,5.2500,21.5000,43.2500
3,LOW,2026-01-26,RTH,0.1433,NORMAL_LOW,0.2277,HIGH,0,2026-01-26,RTH,-4.2500,-21.2500,-27.5000,-13.5000
5,HIGH,2026-02-26,RTH,0.7910,HIGH,0.2278,HIGH,1,2026-02-26,RTH,-0.2500,-2.2500,-12.0000,22.2500
5,HIGH,2026-07-22,GLOBEX,-0.1107,NORMAL_LOW,0.2278,HIGH,0,2026-07-23,GLOBEX,22.2500,13.0000,4.5000,31.2500
5,HIGH,2025-11-24,RTH,1.7463,HIGH,0.2278,HIGH,0,2025-11-25,GLOBEX,0.7500,-7.5000,3.0000,10.2500
5,LOW,2025-11-24,GLOBEX,0.3522,NORMAL_LOW,0.2278,HIGH,0,2025-11-24,GLOBEX,-17.5000,-14.0000,-26.5000,-11.5000
3,HIGH,2026-07-01,GLOBEX,-0.2724,NORMAL_LOW,0.2278,HIGH,0,2026-07-01,GLOBEX,-24.5000,-26.0000,-17.2500,-70.2500
3,LOW,2026-01-25,GLOBEX,3.1221,HIGH,0.2278,HIGH,0,2026-01-25,GLOBEX,-1.0000,-11.2500,-10.2500,-32.2500
3,LOW,2026-04-30,GLOBEX,-0.1445,NORMAL_LOW,0.2278,HIGH,0,2026-04-30,GLOBEX,-5.5000,4.2500,20.7500,16.7500
5,HIGH,2026-04-17,RTH,0.3051,NORMAL_LOW,0.2279,HIGH,0,2026-04-17,RTH,-0.2500,0.2500,15.5000,-17.5000
3,HIGH,2026-07-07,GLOBEX,-0.1820,NORMAL_LOW,0.2279,HIGH,0,2026-07-08,GLOBEX,-15.7500,-7.7500,-30.7500,-10.2500
3,LOW,2026-06-03,GLOBEX,0.4888,NORMAL_LOW,0.2279,HIGH,0,2026-06-03,GLOBEX,-2.0000,21.5000,27.7500,-2.0000
3,HIGH,2026-01-04,GLOBEX,1.6125,HIGH,0.2279,HIGH,0,2026-01-04,GLOBEX,-8.0000,-16.5000,-18.7500,-16.5000
3,LOW,2025-12-10,RTH,0.3219,NORMAL_LOW,0.2279,HIGH,2+,2025-12-10,RTH,-18.5000,-4.2500,4.0000,9.2500
3,HIGH,2026-07-12,GLOBEX,0.7130,HIGH,0.2280,HIGH,1,2026-07-12,GLOBEX,16.5000,23.7500,34.2500,31.7500
5,LOW,2026-06-04,GLOBEX,2.4932,HIGH,0.2280,HIGH,1,2026-06-04,GLOBEX,4.5000,-5.0000,-4.5000,-36.5000
3,LOW,2026-05-22,GLOBEX,0.1501,NORMAL_LOW,0.2280,HIGH,0,2026-05-22,GLOBEX,-11.0000,-13.2500,-14.5000,12.2500
3,HIGH,2025-12-17,GLOBEX,0.8863,HIGH,0.2280,HIGH,0,2025-12-17,GLOBEX,-4.7500,16.2500,14.2500,-26.2500
3,HIGH,2026-02-03,RTH,1.2913,HIGH,0.2281,HIGH,0,2026-02-03,RTH,17.2500,24.5000,38.5000,66.0000
5,HIGH,2026-07-23,GLOBEX,-0.0008,NORMAL_LOW,0.2281,HIGH,0,2026-07-23,GLOBEX,9.7500,12.0000,26.0000,63.0000
3,LOW,2026-07-23,GLOBEX,0.0668,NORMAL_LOW,0.2281,HIGH,0,2026-07-23,GLOBEX,-15.0000,-26.2500,-16.5000,-15.2500
3,HIGH,2026-03-24,GLOBEX,-0.1334,NORMAL_LOW,0.2281,HIGH,1,2026-03-25,GLOBEX,-8.2500,-13.5000,-31.5000,-15.5000
3,LOW,2026-04-27,GLOBEX,0.9874,HIGH,0.2281,HIGH,1,2026-04-27,GLOBEX,2.5000,-9.0000,-1.0000,-2.2500
5,LOW,2026-08-11,GLOBEX,1.5063,HIGH,0.2281,HIGH,2+,2026-08-11,GLOBEX,19.2500,6.5000,38.2500,29.0000
3,HIGH,2026-02-10,GLOBEX,0.3035,NORMAL_LOW,0.2282,HIGH,2+,2026-02-10,RTH,-3.7500,21.0000,3.7500,21.5000
3,LOW,2026-02-10,GLOBEX,0.3035,NORMAL_LOW,0.2282,HIGH,2+,2026-02-10,GLOBEX,10.5000,5.2500,10.0000,33.7500
3,LOW,2025-12-19,RTH,0.6973,HIGH,0.2282,HIGH,2+,2025-12-19,RTH,21.7500,60.2500,82.7500,63.2500
3,HIGH,2026-05-27,GLOBEX,1.0011,HIGH,0.2282,HIGH,2+,2026-05-27,GLOBEX,-13.2500,-7.5000,-6.7500,18.5000
3,LOW,2025-12-05,RTH,0.1506,NORMAL_LOW,0.2282,HIGH,0,2025-12-05,RTH,-8.5000,-5.0000,-1.0000,36.0000
3,LOW,2025-12-04,GLOBEX,0.1589,NORMAL_LOW,0.2282,HIGH,2+,2025-12-04,GLOBEX,4.2500,3.5000,5.5000,12.2500
3,LOW,2026-02-11,RTH,-0.4390,NORMAL_LOW,0.2282,HIGH,2+,2026-02-11,RTH,-10.0000,-7.2500,-46.7500,-20.7500
3,LOW,2026-08-06,RTH,1.8147,HIGH,0.2282,HIGH,0,2026-08-06,RTH,-7.5000,6.0000,1.7500,5.0000
5,HIGH,2026-05-08,RTH,-0.1687,NORMAL_LOW,0.2282,HIGH,0,2026-05-12,GLOBEX,-18.7500,-20.2500,-29.0000,-37.5000
5,HIGH,2026-07-27,RTH,0.0085,NORMAL_LOW,0.2282,HIGH,1,2026-07-27,GLOBEX,14.0000,-30.7500,-40.0000,-52.7500
3,LOW,2026-03-23,RTH,0.8892,HIGH,0.2283,HIGH,0,2026-03-23,RTH,-0.5000,25.0000,103.5000,56.0000
5,LOW,2026-07-07,RTH,0.0896,NORMAL_LOW,0.2283,HIGH,0,2026-07-07,RTH,-15.5000,-27.2500,-25.5000,-108.5000
5,LOW,2026-02-05,RTH,1.7214,HIGH,0.2283,HIGH,0,2026-02-05,RTH,-15.5000,3.0000,5.0000,-25.5000
3,HIGH,2025-12-19,RTH,0.0591,NORMAL_LOW,0.2284,HIGH,0,2025-12-19,RTH,12.0000,18.5000,-14.5000,-36.2500
3,LOW,2025-12-02,RTH,0.1985,NORMAL_LOW,0.2284,HIGH,0,2025-12-02,RTH,-12.2500,-14.2500,12.5000,2.0000
3,LOW,2026-03-31,RTH,0.1117,NORMAL_LOW,0.2284,HIGH,0,2026-03-31,GLOBEX,29.5000,52.7500,50.7500,59.0000
5,HIGH,2026-03-05,RTH,-0.1540,NORMAL_LOW,0.2285,HIGH,2+,2026-03-05,RTH,13.0000,33.2500,5.0000,13.5000
3,HIGH,2026-03-30,RTH,0.0862,NORMAL_LOW,0.2285,HIGH,1,2026-03-30,RTH,-8.5000,-30.0000,-13.2500,8.0000
5,HIGH,2025-11-19,GLOBEX,0.0314,NORMAL_LOW,0.2285,HIGH,0,2025-11-20,GLOBEX,-4.0000,-15.0000,0.0000,47.7500
3,HIGH,2026-03-27,GLOBEX,0.0346,NORMAL_LOW,0.2285,HIGH,2+,2026-03-27,GLOBEX,0.0000,15.0000,29.7500,24.5000
5,LOW,2026-07-29,GLOBEX,0.1345,NORMAL_LOW,0.2286,HIGH,1,2026-07-29,GLOBEX,-37.5000,-47.2500,-50.2500,-64.2500
3,LOW,2026-02-23,GLOBEX,-0.4108,NORMAL_LOW,0.2286,HIGH,1,2026-02-23,GLOBEX,9.0000,7.2500,-2.0000,6.7500
3,HIGH,2026-02-11,GLOBEX,-0.1105,NORMAL_LOW,0.2286,HIGH,2+,2026-02-12,RTH,35.7500,19.0000,27.2500,8.5000
3,HIGH,2026-07-26,GLOBEX,-0.3741,NORMAL_LOW,0.2287,HIGH,0,2026-07-30,GLOBEX,-23.0000,-36.7500,-38.2500,-36.2500
3,HIGH,2026-01-05,RTH,0.8606,HIGH,0.2287,HIGH,0,2026-01-05,RTH,4.2500,-0.2500,-4.0000,-22.0000
3,LOW,2026-05-15,RTH,0.6282,HIGH,0.2287,HIGH,2+,2026-05-15,RTH,0.0000,-3.2500,-10.7500,31.2500
3,LOW,2026-05-29,RTH,0.5834,HIGH,0.2287,HIGH,0,2026-05-29,RTH,6.0000,7.5000,-8.5000,-34.7500
5,HIGH,2026-01-01,GLOBEX,1.0690,HIGH,0.2288,HIGH,0,2026-01-05,GLOBEX,12.7500,14.2500,7.0000,-5.0000
3,LOW,2026-08-17,GLOBEX,2.5025,HIGH,0.2288,HIGH,2+,2026-08-17,GLOBEX,7.7500,9.7500,11.5000,56.2500
3,LOW,2025-12-01,GLOBEX,1.7485,HIGH,0.2289,HIGH,1,2025-12-01,RTH,72.0000,78.2500,143.7500,147.0000
5,LOW,2026-02-08,GLOBEX,1.9837,HIGH,0.2289,HIGH,0,2026-02-08,GLOBEX,8.7500,-2.5000,4.2500,-4.0000
5,HIGH,2026-01-15,RTH,0.0244,NORMAL_LOW,0.2289,HIGH,1,2026-01-26,RTH,-2.7500,4.0000,10.7500,9.2500
3,HIGH,2026-07-27,RTH,-0.3473,NORMAL_LOW,0.2289,HIGH,0,2026-07-27,GLOBEX,10.5000,15.5000,15.2500,19.5000
5,LOW,2026-07-30,GLOBEX,3.3488,HIGH,0.2289,HIGH,0,2026-07-30,GLOBEX,7.2500,59.5000,65.0000,143.7500
5,HIGH,2026-09-09,GLOBEX,0.1372,NORMAL_LOW,0.2290,HIGH,2+,2026-09-09,GLOBEX,-6.0000,-6.5000,-11.7500,15.7500
3,LOW,2026-08-02,GLOBEX,1.0702,HIGH,0.2290,HIGH,1,2026-08-03,GLOBEX,8.0000,1.0000,12.0000,-52.0000
5,LOW,2025-12-09,RTH,1.1690,HIGH,0.2290,HIGH,1,2025-12-09,RTH,-0.7500,10.0000,13.2500,17.2500
5,HIGH,2025-12-09,GLOBEX,-0.0354,NORMAL_LOW,0.2291,HIGH,1,2025-12-10,GLOBEX,-0.5000,-7.2500,13.0000,-15.0000
3,LOW,2026-03-02,GLOBEX,0.7224,HIGH,0.2291,HIGH,0,2026-03-02,GLOBEX,-5.2500,-4.2500,2.7500,-10.7500
3,HIGH,2026-07-20,GLOBEX,0.1762,NORMAL_LOW,0.2292,HIGH,2+,2026-07-23,RTH,29.5000,115.2500,128.0000,181.0000
5,LOW,2026-05-11,GLOBEX,-0.3002,NORMAL_LOW,0.2292,HIGH,0,2026-05-11,GLOBEX,6.0000,15.7500,9.0000,-25.7500
3,LOW,2025-12-01,RTH,1.5672,HIGH,0.2293,HIGH,2+,2025-12-01,RTH,-18.0000,15.0000,9.7500,6.2500
5,LOW,2026-07-13,GLOBEX,1.0044,HIGH,0.2293,HIGH,1,2026-07-13,GLOBEX,-5.2500,-25.0000,-16.0000,-35.0000
3,LOW,2026-01-30,RTH,2.4961,HIGH,0.2293,HIGH,0,2026-01-30,RTH,8.2500,41.5000,1.0000,-40.7500
5,HIGH,2026-01-30,RTH,3.2787,HIGH,0.2293,HIGH,1,2026-02-02,RTH,-9.2500,-38.0000,3.7500,-94.5000
5,LOW,2026-02-05,RTH,0.3278,NORMAL_LOW,0.2293,HIGH,1,2026-02-05,RTH,60.7500,120.0000,107.7500,118.2500
5,LOW,2025-12-17,GLOBEX,-0.0251,NORMAL_LOW,0.2293,HIGH,0,2025-12-17,GLOBEX,2.0000,11.2500,0.2500,-25.5000
3,LOW,2026-02-19,GLOBEX,-0.4797,NORMAL_LOW,0.2293,HIGH,2+,2026-02-19,GLOBEX,-39.2500,-29.0000,-37.0000,-37.0000
3,LOW,2026-02-02,GLOBEX,0.2122,NORMAL_LOW,0.2294,HIGH,0,2026-02-03,RTH,-15.2500,-47.5000,-143.7500,-190.2500
3,HIGH,2026-06-22,GLOBEX,-0.5616,NORMAL_LOW,0.2294,HIGH,1,2026-06-22,GLOBEX,23.0000,49.2500,48.5000,-9.0000
3,HIGH,2026-04-07,RTH,0.6980,HIGH,0.2294,HIGH,1,2026-04-07,RTH,36.5000,30.7500,21.0000,15.2500
3,LOW,2026-02-12,GLOBEX,0.7903,HIGH,0.2294,HIGH,0,2026-02-12,GLOBEX,5.2500,16.5000,17.2500,19.7500
3,HIGH,2026-01-21,GLOBEX,-0.7982,NORMAL_LOW,0.2295,HIGH,2+,2026-01-21,GLOBEX,-1.5000,-1.2500,-21.5000,-45.0000
3,LOW,2025-11-26,RTH,0.9147,HIGH,0.2295,HIGH,0,2025-11-26,RTH,0.2500,9.7500,4.2500,-22.5000
3,LOW,2026-07-15,GLOBEX,-0.5441,NORMAL_LOW,0.2295,HIGH,2+,2026-07-16,GLOBEX,1.2500,-12.7500,-36.5000,-51.0000
5,HIGH,2026-05-12,GLOBEX,2.9908,HIGH,0.2296,HIGH,1,2026-05-12,GLOBEX,18.7500,31.2500,32.5000,25.0000
3,LOW,2026-02-03,GLOBEX,-0.5969,NORMAL_LOW,0.2297,HIGH,0,2026-02-03,GLOBEX,9.2500,-1.7500,-6.5000,-20.7500
3,HIGH,2026-03-05,GLOBEX,0.0932,NORMAL_LOW,0.2297,HIGH,1,2026-03-05,GLOBEX,-27.2500,-12.5000,-17.7500,-44.5000
5,LOW,2026-03-05,GLOBEX,0.1564,NORMAL_LOW,0.2297,HIGH,1,2026-03-05,GLOBEX,-5.5000,-6.0000,-0.2500,9.2500
3,HIGH,2026-05-18,GLOBEX,0.4753,NORMAL_LOW,0.2297,HIGH,2+,2026-05-18,GLOBEX,-3.0000,15.2500,15.0000,-160.0000
3,LOW,2026-04-01,RTH,1.0981,HIGH,0.2297,HIGH,0,2026-04-01,RTH,3.0000,-9.7500,-9.0000,-68.5000
3,LOW,2026-03-19,GLOBEX,0.1078,NORMAL_LOW,0.2297,HIGH,0,2026-03-19,GLOBEX,4.7500,12.5000,-3.7500,-22.7500
3,LOW,2026-05-04,GLOBEX,0.7305,HIGH,0.2298,HIGH,2+,2026-05-04,GLOBEX,-1.7500,1.5000,3.0000,26.2500
5,HIGH,2026-02-19,GLOBEX,0.1896,NORMAL_LOW,0.2298,HIGH,2+,2026-02-20,GLOBEX,-3.0000,-1.7500,7.5000,-8.5000
3,HIGH,2026-06-24,GLOBEX,-0.0216,NORMAL_LOW,0.2298,HIGH,1,2026-06-24,GLOBEX,36.0000,-1.2500,-42.0000,85.5000
3,HIGH,2026-02-04,RTH,1.3273,HIGH,0.2298,HIGH,2+,2026-02-04,RTH,69.5000,58.0000,208.0000,154.5000
5,HIGH,2026-08-24,GLOBEX,0.0406,NORMAL_LOW,0.2298,HIGH,0,2026-08-24,GLOBEX,-1.5000,-9.0000,-7.7500,22.7500
3,LOW,2026-02-17,RTH,0.5250,HIGH,0.2299,HIGH,2+,2026-02-17,RTH,-50.2500,-32.0000,-11.7500,-10.7500
3,HIGH,2026-01-23,GLOBEX,1.6579,HIGH,0.2299,HIGH,1,2026-01-23,GLOBEX,-7.0000,-20.0000,-29.2500,-33.2500
5,HIGH,2026-06-24,RTH,0.1865,NORMAL_LOW,0.2300,HIGH,1,2026-06-24,RTH,41.7500,-25.0000,76.0000,60.7500
3,LOW,2026-06-24,RTH,1.8617,HIGH,0.2300,HIGH,0,2026-06-24,RTH,-43.5000,-7.5000,-40.5000,-99.7500
3,HIGH,2026-04-22,RTH,0.2181,NORMAL_LOW,0.2300,HIGH,2+,2026-04-23,RTH,-40.0000,-60.0000,-102.2500,-94.0000
5,HIGH,2026-06-08,RTH,0.6831,HIGH,0.2300,HIGH,0,2026-06-08,RTH,27.5000,37.2500,4.5000,9.7500
3,HIGH,2026-03-31,GLOBEX,-0.4066,NORMAL_LOW,0.2300,HIGH,0,2026-03-31,GLOBEX,19.0000,4.2500,3.0000,-13.5000
3,HIGH,2026-04-02,GLOBEX,0.7167,HIGH,0.2301,HIGH,0,2026-04-02,GLOBEX,-7.5000,3.5000,-17.2500,1.0000
3,LOW,2026-02-24,RTH,0.8147,HIGH,0.2301,HIGH,2+,2026-02-27,GLOBEX,-9.7500,-31.5000,-43.5000,-4.2500
3,LOW,2026-05-27,GLOBEX,-0.0259,NORMAL_LOW,0.2301,HIGH,1,2026-05-27,GLOBEX,13.7500,-11.2500,-40.2500,-33.5000
5,LOW,2026-02-04,GLOBEX,1.0650,HIGH,0.2301,HIGH,2+,2026-02-04,GLOBEX,6.0000,0.2500,-2.7500,-28.0000
5,LOW,2026-05-14,RTH,1.4356,HIGH,0.2301,HIGH,0,2026-05-14,GLOBEX,-39.7500,-22.5000,2.7500,-70.2500
3,HIGH,2026-07-28,GLOBEX,2.6225,HIGH,0.2302,HIGH,0,2026-07-28,GLOBEX,23.0000,44.2500,39.2500,10.5000
3,LOW,2026-02-03,GLOBEX,-0.2834,NORMAL_LOW,0.2302,HIGH,1,2026-02-03,GLOBEX,6.0000,4.7500,34.7500,14.0000
