date,type,direction,baseline_pnl,adx_pnl
2025-06-30,IB_BEARISH,SHORT,35,35
2025-06-30,BRACKET_BREAKOUT_LONG,LONG,82,82
2025-06-30,STOP_SWEEP_SHORT,SHORT,58,58
2025-06-30,STOP_SWEEP_SHORT,SHORT,58,58
2025-07-01,PD_IB_LOW_LONG,LONG,78,78
2025-07-01,OR5_HIGH_LONG,LONG,78,78
2025-07-01,OR5_LOW_LONG,LONG,78,78
2025-07-01,DAILY_OPEN_LONG,LONG,78,78
2025-07-01,MONTHLY_OPEN_LONG,LONG,78,78
2025-07-01,PD2_VAH_LONG,LONG,78,78
2025-07-01,FLOOR_R1_SHORT,SHORT,78,78
2025-07-01,PW_HIGH_SHORT,SHORT,78,78
2025-07-01,PM_VAH_SHORT,SHORT,78,78
2025-07-01,3M_VAH_SHORT,SHORT,78,78
2025-07-01,M1_VAH_SHORT,SHORT,78,78
2025-07-01,2D_POC_SHORT,SHORT,78,78
2025-07-01,PD_IB_MID_SHORT,SHORT,78,78
2025-07-01,PD_OR_MID_SHORT,SHORT,78,78
2025-07-01,PD_HIGH_SHORT,SHORT,78,78
2025-07-01,PD_VAH_LONG,LONG,-182,-182
2025-07-01,IB_LOW_LONG,LONG,-182,-182
2025-07-01,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-07-01,PD2_VAL_LONG,LONG,-182,-182
2025-07-01,PD_POC_LONG,LONG,-182,-182
2025-07-01,PD_CLOSE_LONG,LONG,-182,-182
2025-07-01,PD_VAL_LONG,LONG,78,78
2025-07-01,PD_LOW_LONG,LONG,118,118
2025-07-01,OPEN_TEST_DRIVE_SHORT,SHORT,-90.59999999999854,-90.59999999999854
2025-07-01,TRT_SHORT,SHORT,-109,-109
2025-07-01,VWAP_MAGNET_LONG,LONG,58,58
2025-07-01,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-01,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-02,OR5_HIGH_SHORT,SHORT,-182,-182
2025-07-02,5D_OR_MID_SHORT,SHORT,-182,-182
2025-07-02,FLOOR_S1_SHORT,SHORT,-182,-182
2025-07-02,PD_IB_LOW_SHORT,SHORT,-153.5,-153.5
2025-07-02,FLOOR_PIVOT_SHORT,SHORT,-153.5,-153.5
2025-07-02,PD_VAL_SHORT,SHORT,-125.5,-125.5
2025-07-02,MONTHLY_OPEN_SHORT,SHORT,-107,-107
2025-07-02,PD_IB_MID_SHORT,SHORT,-105.5,-105.5
2025-07-02,PD_OR_MID_SHORT,SHORT,-105.5,-105.5
2025-07-02,PD2_VAL_SHORT,SHORT,-97,-97
2025-07-02,PW_HIGH_SHORT,SHORT,-69,-69
2025-07-02,PM_VAH_SHORT,SHORT,-69,-69
2025-07-02,3M_VAH_SHORT,SHORT,-69,-69
2025-07-02,M1_VAH_SHORT,SHORT,-69,-69
2025-07-02,2D_POC_SHORT,SHORT,-69,-69
2025-07-02,PD_POC_SHORT,SHORT,-53,-53
2025-07-02,PD_CLOSE_SHORT,SHORT,-30,-30
2025-07-02,PD_IB_HIGH_SHORT,SHORT,-30,-30
2025-07-02,PD_VAH_SHORT,SHORT,78,78
2025-07-02,PD_HIGH_SHORT,SHORT,78,78
2025-07-02,PD2_VAH_SHORT,SHORT,7,7
2025-07-02,IB_BULLISH,LONG,256,256
2025-07-02,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-02,STOP_SWEEP_LONG,LONG,58,58
2025-07-03,OR5_HIGH_SHORT,SHORT,78,78
2025-07-03,FLOOR_S1_LONG,LONG,78,78
2025-07-03,DAILY_OPEN_LONG,LONG,78,78
2025-07-03,PD_LOW_LONG,LONG,78,78
2025-07-03,OR5_LOW_LONG,LONG,78,78
2025-07-03,PD_VAL_SHORT,SHORT,-72.5,-72.5
2025-07-03,FLOOR_PIVOT_SHORT,SHORT,-72.5,-72.5
2025-07-03,PD_POC_SHORT,SHORT,-29,-29
2025-07-03,PD_CLOSE_SHORT,SHORT,-29,-29
2025-07-03,PD_VAH_SHORT,SHORT,78,78
2025-07-03,PD_HIGH_SHORT,SHORT,78,78
2025-07-03,IB_BULLISH,LONG,135.5,135.5
2025-07-03,BRACKET_BREAKOUT_LONG,LONG,175,175
2025-07-03,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-03,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-04,PD_VAL_LONG,LONG,78,78
2025-07-04,PD_LOW_LONG,LONG,78,78
2025-07-04,PD_CLOSE_LONG,LONG,78,78
2025-07-04,FLOOR_S1_LONG,LONG,78,78
2025-07-04,OR5_LOW_LONG,LONG,78,78
2025-07-04,FLOOR_PIVOT_LONG,LONG,-0.5,-0.5
2025-07-04,DAILY_OPEN_LONG,LONG,-0.5,-0.5
2025-07-04,PD_POC_SHORT,SHORT,23.5,23.5
2025-07-04,PD_IB_LOW_SHORT,SHORT,23.5,23.5
2025-07-04,OR5_HIGH_SHORT,SHORT,23.5,23.5
2025-07-04,PD_VAH_SHORT,SHORT,36,36
2025-07-04,FLOOR_R1_SHORT,SHORT,36,36
2025-07-04,PD_HIGH_SHORT,SHORT,50,50
2025-07-04,IB_HIGH_SHORT,SHORT,78,78
2025-07-04,PD_OR_MID_SHORT,SHORT,78,78
2025-07-04,IB_LOW_LONG,LONG,6.5,6.5
2025-07-04,OPEN_TEST_DRIVE_SHORT,SHORT,-91.92500000000291,-91.92500000000291
2025-07-04,OPEN_TEST_DRIVE_LONG,LONG,20,20
2025-07-04,VALUE_AREA_RESPONSIVE_SHORT,SHORT,16.5,16.5
2025-07-04,VALUE_AREA_RESPONSIVE_LONG,LONG,-21.5,-21.5
2025-07-04,TRT_LONG,LONG,20,20
2025-07-04,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-04,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-07,PD_VAH_LONG,LONG,58,58
2025-07-07,PD_IB_HIGH_LONG,LONG,58,58
2025-07-07,PD_OR_MID_LONG,LONG,58,58
2025-07-07,DAILY_OPEN_LONG,LONG,88,88
2025-07-07,WEEKLY_OPEN_LONG,LONG,88,88
2025-07-07,PD_IB_MID_LONG,LONG,88,88
2025-07-07,PD_HIGH_SHORT,SHORT,58,58
2025-07-07,OR5_HIGH_SHORT,SHORT,58,58
2025-07-07,FLOOR_R1_SHORT,SHORT,88,88
2025-07-07,OR5_LOW_LONG,LONG,58,58
2025-07-07,IB_LOW_LONG,LONG,58,58
2025-07-07,PD_IB_LOW_LONG,LONG,58,58
2025-07-07,PD_POC_LONG,LONG,58,58
2025-07-07,PD_CLOSE_LONG,LONG,58,58
2025-07-07,FLOOR_PIVOT_LONG,LONG,58,58
2025-07-07,PD_VAL_LONG,LONG,88,88
2025-07-07,3M_VAH_LONG,LONG,88,88
2025-07-07,M1_VAH_LONG,LONG,88,88
2025-07-07,PM_VAH_LONG,LONG,58,58
2025-07-07,5D_OR_MID_LONG,LONG,58,58
2025-07-07,MONTHLY_OPEN_LONG,LONG,58,58
2025-07-07,FLOOR_S1_LONG,LONG,88,88
2025-07-07,PD_LOW_LONG,LONG,58,58
2025-07-07,C_STANDALONE_DOWN,SHORT,101,101
2025-07-07,VWAP_MAGNET_LONG,LONG,58,58
2025-07-07,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-07,STOP_SWEEP_SHORT,SHORT,58,58
2025-07-08,PD_POC_LONG,LONG,78,78
2025-07-08,PD_CLOSE_LONG,LONG,78,78
2025-07-08,PD_IB_LOW_LONG,LONG,78,78
2025-07-08,FLOOR_PIVOT_LONG,LONG,78,78
2025-07-08,OR5_LOW_LONG,LONG,78,78
2025-07-08,PD2_VAL_LONG,LONG,78,78
2025-07-08,PD_VAL_LONG,LONG,78,78
2025-07-08,PD_VAH_SHORT,SHORT,78,78
2025-07-08,3M_VAH_SHORT,SHORT,78,78
2025-07-08,M1_VAH_SHORT,SHORT,78,78
2025-07-08,2D_POC_LONG,LONG,78,78
2025-07-08,PD_LOW_LONG,LONG,78,78
2025-07-08,IB_LOW_SHORT,SHORT,78,78
2025-07-08,DAILY_OPEN_SHORT,SHORT,78,78
2025-07-08,PD2_VAH_SHORT,SHORT,78,78
2025-07-08,PD_IB_MID_SHORT,SHORT,78,78
2025-07-08,PD_OR_MID_SHORT,SHORT,78,78
2025-07-08,OR5_HIGH_SHORT,SHORT,78,78
2025-07-08,IB_HIGH_SHORT,SHORT,78,78
2025-07-08,FLOOR_S1_LONG,LONG,118,118
2025-07-08,FLOOR_R1_SHORT,SHORT,78,78
2025-07-08,PD_HIGH_SHORT,SHORT,78,78
2025-07-08,IB_BEARISH,SHORT,37.75,37.75
2025-07-08,STOP_SWEEP_SHORT,SHORT,58,58
2025-07-08,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-09,PD_VAH_SHORT,SHORT,78,78
2025-07-09,FLOOR_PIVOT_SHORT,SHORT,78,78
2025-07-09,OR5_HIGH_SHORT,SHORT,78,78
2025-07-09,PD_CLOSE_SHORT,SHORT,78,78
2025-07-09,PW_HIGH_SHORT,SHORT,78,78
2025-07-09,PD_HIGH_SHORT,SHORT,78,78
2025-07-09,PD_POC_LONG,LONG,78,78
2025-07-09,OR5_LOW_LONG,LONG,78,78
2025-07-09,IB_LOW_LONG,LONG,78,78
2025-07-09,DAILY_OPEN_LONG,LONG,78,78
2025-07-09,PD_IB_HIGH_LONG,LONG,78,78
2025-07-09,FLOOR_S1_LONG,LONG,78,78
2025-07-09,PD_VAL_LONG,LONG,78,78
2025-07-09,PD2_VAH_LONG,LONG,78,78
2025-07-09,PD_LOW_LONG,LONG,78,78
2025-07-09,PD_OR_MID_LONG,LONG,78,78
2025-07-09,3M_VAH_LONG,LONG,78,78
2025-07-09,M1_VAH_LONG,LONG,78,78
2025-07-09,PD_IB_MID_LONG,LONG,118,118
2025-07-09,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-73,-73
2025-07-09,VALUE_AREA_RESPONSIVE_LONG,LONG,-52,-52
2025-07-09,TRT_SHORT,SHORT,72,72
2025-07-09,VWAP_MAGNET_LONG,LONG,58,58
2025-07-09,STOP_SWEEP_LONG,LONG,58,58
2025-07-09,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-10,PD_POC_LONG,LONG,-182,-182
2025-07-10,PD_VAH_LONG,LONG,-182,-182
2025-07-10,PD_IB_MID_LONG,LONG,-182,-182
2025-07-10,OR5_LOW_LONG,LONG,-182,-182
2025-07-10,3M_VAH_LONG,LONG,-182,-182
2025-07-10,M1_VAH_LONG,LONG,-182,-182
2025-07-10,PD_CLOSE_LONG,LONG,-182,-182
2025-07-10,PD_OR_MID_LONG,LONG,-182,-182
2025-07-10,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-07-10,PD_IB_LOW_LONG,LONG,-182,-182
2025-07-10,PD_VAL_LONG,LONG,78,78
2025-07-10,5D_OR_MID_LONG,LONG,78,78
2025-07-10,PD2_VAH_LONG,LONG,78,78
2025-07-10,FLOOR_S1_LONG,LONG,78,78
2025-07-10,PD_LOW_LONG,LONG,78,78
2025-07-10,2D_POC_LONG,LONG,78,78
2025-07-10,IB_LOW_SHORT,SHORT,-182,-182
2025-07-10,IB_BEARISH,SHORT,52.25,52.25
2025-07-10,VWAP_MAGNET_LONG,LONG,58,58
2025-07-10,STOP_SWEEP_SHORT,SHORT,58,58
2025-07-10,STOP_SWEEP_SHORT,SHORT,58,58
2025-07-11,OR5_LOW_LONG,LONG,78,78
2025-07-11,DAILY_OPEN_LONG,LONG,78,78
2025-07-11,PD2_VAL_LONG,LONG,78,78
2025-07-11,10D_IB_MID_LONG,LONG,78,78
2025-07-11,FLOOR_S1_LONG,LONG,78,78
2025-07-11,PD_LOW_LONG,LONG,118,118
2025-07-11,PD_IB_LOW_SHORT,SHORT,-182,-182
2025-07-11,FLOOR_PIVOT_SHORT,SHORT,-47,-47
2025-07-11,PD_VAL_SHORT,SHORT,-33,-33
2025-07-11,PD_CLOSE_SHORT,SHORT,-17.5,-17.5
2025-07-11,OR5_HIGH_SHORT,SHORT,-17.5,-17.5
2025-07-11,PD_POC_SHORT,SHORT,78,78
2025-07-11,2D_POC_SHORT,SHORT,78,78
2025-07-11,5D_OR_MID_SHORT,SHORT,78,78
2025-07-11,PD_VAH_SHORT,SHORT,78,78
2025-07-11,PD_IB_MID_SHORT,SHORT,78,78
2025-07-11,IB_HIGH_LONG,LONG,78,78
2025-07-11,PD_HIGH_SHORT,SHORT,78,78
2025-07-11,FLOOR_R1_SHORT,SHORT,78,78
2025-07-11,IB_BULLISH,LONG,100,100
2025-07-11,OPEN_TEST_DRIVE_SHORT,SHORT,-163.8000000000029,-163.8000000000029
2025-07-11,STOP_SWEEP_SHORT,SHORT,88,88
2025-07-11,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-14,PD_OR_MID_LONG,LONG,-122,-122
2025-07-14,DAILY_OPEN_LONG,LONG,-122,-122
2025-07-14,WEEKLY_OPEN_LONG,LONG,-122,-122
2025-07-14,PD_VAL_SHORT,SHORT,88,88
2025-07-14,PD_IB_MID_LONG,LONG,-122,-122
2025-07-14,OR5_LOW_LONG,LONG,-122,-122
2025-07-14,10D_IB_MID_LONG,LONG,-122,-122
2025-07-14,FLOOR_S1_LONG,LONG,-122,-122
2025-07-14,PD_IB_LOW_LONG,LONG,88,88
2025-07-14,PD_LOW_LONG,LONG,88,88
2025-07-14,PD_IB_HIGH_SHORT,SHORT,58,58
2025-07-14,PD2_VAL_SHORT,SHORT,58,58
2025-07-14,OR5_HIGH_SHORT,SHORT,58,58
2025-07-14,2D_POC_SHORT,SHORT,58,58
2025-07-14,FLOOR_PIVOT_SHORT,SHORT,58,58
2025-07-14,5D_OR_MID_SHORT,SHORT,88,88
2025-07-14,IB_HIGH_SHORT,SHORT,-122,-122
2025-07-14,PD_CLOSE_SHORT,SHORT,-22,-22
2025-07-14,PD2_VAH_SHORT,SHORT,-14.5,-14.5
2025-07-14,PD_POC_SHORT,SHORT,-4,-4
2025-07-14,3M_VAH_SHORT,SHORT,-4,-4
2025-07-14,M1_VAH_SHORT,SHORT,-4,-4
2025-07-14,PD_VAH_SHORT,SHORT,58,58
2025-07-14,PD_HIGH_SHORT,SHORT,58,58
2025-07-14,OPEN_TEST_DRIVE_SHORT,SHORT,-170.5749999999971,-170.5749999999971
2025-07-14,TRT_LONG,LONG,162.5,162.5
2025-07-14,VWAP_MAGNET_SHORT,SHORT,38,38
2025-07-14,STOP_SWEEP_SHORT,SHORT,88,88
2025-07-14,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-15,PD_POC_LONG,LONG,-182,-182
2025-07-15,FLOOR_R1_LONG,LONG,-182,-182
2025-07-15,OR5_LOW_LONG,LONG,-182,-182
2025-07-15,PD_VAH_LONG,LONG,-182,-182
2025-07-15,PD_VAL_LONG,LONG,118,118
2025-07-15,FLOOR_PIVOT_LONG,LONG,118,118
2025-07-15,PW_HIGH_LONG,LONG,118,118
2025-07-15,DAILY_OPEN_SHORT,SHORT,78,78
2025-07-15,IB_LOW_LONG,LONG,78,78
2025-07-15,PD_LOW_LONG,LONG,-2,-2
2025-07-15,PD_CLOSE_LONG,LONG,-2,-2
2025-07-15,3M_VAH_LONG,LONG,-2,-2
2025-07-15,M1_VAH_LONG,LONG,-2,-2
2025-07-15,IB_BEARISH,SHORT,30.5,30.5
2025-07-15,OPEN_TEST_DRIVE_SHORT,SHORT,73,73
2025-07-15,VWAP_MAGNET_LONG,LONG,-2,-2
2025-07-15,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-15,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-16,3M_VAH_LONG,LONG,-182,-182
2025-07-16,OR5_LOW_LONG,LONG,-182,-182
2025-07-16,FLOOR_PIVOT_LONG,LONG,78,78
2025-07-16,PD_POC_LONG,LONG,78,78
2025-07-16,PD_VAL_LONG,LONG,78,78
2025-07-16,10D_IB_MID_LONG,LONG,78,78
2025-07-16,PD2_VAL_LONG,LONG,78,78
2025-07-16,IB_LOW_LONG,LONG,118,118
2025-07-16,FLOOR_S1_LONG,LONG,118,118
2025-07-16,PD_LOW_LONG,LONG,118,118
2025-07-16,PD2_VAH_SHORT,SHORT,-57.5,-57.5
2025-07-16,5D_OR_MID_SHORT,SHORT,-52,-52
2025-07-16,PD_VAH_SHORT,SHORT,-45.5,-45.5
2025-07-16,DAILY_OPEN_SHORT,SHORT,78,78
2025-07-16,PD_CLOSE_SHORT,SHORT,78,78
2025-07-16,OR5_HIGH_SHORT,SHORT,0.5,0.5
2025-07-16,IB_HIGH_SHORT,SHORT,0.5,0.5
2025-07-16,PD_HIGH_SHORT,SHORT,20.5,20.5
2025-07-16,PW_HIGH_SHORT,SHORT,44.5,44.5
2025-07-16,IB_BEARISH,SHORT,26.5,26.5
2025-07-16,OPEN_TEST_DRIVE_SHORT,SHORT,83.5,83.5
2025-07-16,VALUE_AREA_RESPONSIVE_SHORT,SHORT,150.5,150.5
2025-07-16,VALUE_AREA_RESPONSIVE_LONG,LONG,27.25,27.25
2025-07-16,VWAP_MAGNET_LONG,LONG,58,58
2025-07-16,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-16,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-17,PD_IB_HIGH_LONG,LONG,78,78
2025-07-17,DAILY_OPEN_LONG,LONG,78,78
2025-07-17,3M_VAH_LONG,LONG,78,78
2025-07-17,PD_LOW_LONG,LONG,118,118
2025-07-17,OR5_LOW_LONG,LONG,118,118
2025-07-17,5D_OR_MID_LONG,LONG,118,118
2025-07-17,FLOOR_S1_SHORT,SHORT,-182,-182
2025-07-17,OR5_HIGH_SHORT,SHORT,-182,-182
2025-07-17,PW_HIGH_SHORT,SHORT,-182,-182
2025-07-17,PD2_VAL_SHORT,SHORT,-182,-182
2025-07-17,M1_VAH_SHORT,SHORT,-182,-182
2025-07-17,2D_POC_SHORT,SHORT,-182,-182
2025-07-17,PD_VAL_SHORT,SHORT,78,78
2025-07-17,PD2_VAH_SHORT,SHORT,78,78
2025-07-17,IB_HIGH_SHORT,SHORT,-182,-182
2025-07-17,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2025-07-17,PD_POC_SHORT,SHORT,-29,-29
2025-07-17,PD_CLOSE_SHORT,SHORT,-29,-29
2025-07-17,PD_VAH_SHORT,SHORT,18,18
2025-07-17,PD_HIGH_SHORT,SHORT,18,18
2025-07-17,IB_BULLISH,LONG,230,230
2025-07-17,OPEN_TEST_DRIVE_LONG,LONG,306,306
2025-07-17,VWAP_MAGNET_SHORT,SHORT,38,38
2025-07-17,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-17,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-18,OR5_LOW_LONG,LONG,-182,-182
2025-07-18,M1_VAH_LONG,LONG,-182,-182
2025-07-18,2D_POC_LONG,LONG,-182,-182
2025-07-18,FLOOR_R1_SHORT,SHORT,78,78
2025-07-18,DAILY_OPEN_SHORT,SHORT,78,78
2025-07-18,PD_VAH_LONG,LONG,-40.5,-40.5
2025-07-18,FLOOR_PIVOT_LONG,LONG,-40.5,-40.5
2025-07-18,PD_CLOSE_LONG,LONG,-32,-32
2025-07-18,PD_POC_LONG,LONG,11,11
2025-07-18,PD_VAL_LONG,LONG,78,78
2025-07-18,IB_LOW_SHORT,SHORT,78,78
2025-07-18,PD_LOW_LONG,LONG,78,78
2025-07-18,FLOOR_S1_LONG,LONG,78,78
2025-07-18,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-18,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-21,PD_IB_HIGH_SHORT,SHORT,-122,-122
2025-07-21,OR5_HIGH_SHORT,SHORT,-122,-122
2025-07-21,PW_HIGH_SHORT,SHORT,-122,-122
2025-07-21,PD_CLOSE_SHORT,SHORT,-122,-122
2025-07-21,FLOOR_PIVOT_SHORT,SHORT,-122,-122
2025-07-21,PD_VAL_SHORT,SHORT,58,58
2025-07-21,PD_POC_SHORT,SHORT,58,58
2025-07-21,PD_VAH_SHORT,SHORT,58,58
2025-07-21,PD_HIGH_SHORT,SHORT,58,58
2025-07-21,FLOOR_R1_SHORT,SHORT,58,58
2025-07-21,IB_HIGH_LONG,LONG,-122,-122
2025-07-21,IB_BULLISH,LONG,24.5,24.5
2025-07-21,STOP_SWEEP_LONG,LONG,58,58
2025-07-21,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-22,PD_OR_MID_LONG,LONG,-182,-182
2025-07-22,OR5_LOW_LONG,LONG,-182,-182
2025-07-22,PW_HIGH_SHORT,SHORT,118,118
2025-07-22,PD_VAH_LONG,LONG,-182,-182
2025-07-22,PD_IB_LOW_LONG,LONG,-182,-182
2025-07-22,3M_VAH_LONG,LONG,-182,-182
2025-07-22,M1_VAH_LONG,LONG,-182,-182
2025-07-22,PD2_VAH_LONG,LONG,-182,-182
2025-07-22,PD_POC_LONG,LONG,-182,-182
2025-07-22,PD_CLOSE_LONG,LONG,-182,-182
2025-07-22,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-07-22,2D_POC_LONG,LONG,-182,-182
2025-07-22,PD_VAL_LONG,LONG,78,78
2025-07-22,5D_OR_MID_LONG,LONG,78,78
2025-07-22,PD2_VAL_LONG,LONG,78,78
2025-07-22,PD_LOW_LONG,LONG,78,78
2025-07-22,FLOOR_S1_LONG,LONG,118,118
2025-07-22,IB_BEARISH,SHORT,-195.5,-195.5
2025-07-22,VWAP_MAGNET_LONG,LONG,-62,-62
2025-07-22,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-22,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-23,PD_IB_MID_SHORT,SHORT,78,78
2025-07-23,2D_POC_SHORT,SHORT,78,78
2025-07-23,FLOOR_S1_SHORT,SHORT,78,78
2025-07-23,PD_VAL_LONG,LONG,78,78
2025-07-23,OR5_LOW_LONG,LONG,78,78
2025-07-23,5D_OR_MID_LONG,LONG,78,78
2025-07-23,PD_LOW_LONG,LONG,78,78
2025-07-23,IB_LOW_LONG,LONG,78,78
2025-07-23,FLOOR_PIVOT_SHORT,SHORT,78,78
2025-07-23,OR5_HIGH_SHORT,SHORT,78,78
2025-07-23,IB_HIGH_SHORT,SHORT,78,78
2025-07-23,DAILY_OPEN_SHORT,SHORT,78,78
2025-07-23,PD_POC_SHORT,SHORT,118,118
2025-07-23,3M_VAH_SHORT,SHORT,78,78
2025-07-23,M1_VAH_SHORT,SHORT,78,78
2025-07-23,PD_VAH_SHORT,SHORT,-64,-64
2025-07-23,PW_HIGH_SHORT,SHORT,-57.5,-57.5
2025-07-23,PD_OR_MID_SHORT,SHORT,-36.5,-36.5
2025-07-23,PD_HIGH_SHORT,SHORT,78,78
2025-07-23,PD_CLOSE_SHORT,SHORT,78,78
2025-07-23,IB_BEARISH,SHORT,-202.73999999999796,-202.73999999999796
2025-07-23,VALUE_AREA_RESPONSIVE_LONG,LONG,-40,-40
2025-07-23,TRT_LONG,LONG,82,82
2025-07-23,VWAP_MAGNET_SHORT,SHORT,58,58
2025-07-23,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-23,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-24,PD_VAL_LONG,LONG,78,78
2025-07-24,FLOOR_PIVOT_LONG,LONG,78,78
2025-07-24,OR5_LOW_LONG,LONG,78,78
2025-07-24,PD_CLOSE_SHORT,SHORT,78,78
2025-07-24,DAILY_OPEN_SHORT,SHORT,78,78
2025-07-24,PD_POC_SHORT,SHORT,118,118
2025-07-24,OR5_HIGH_SHORT,SHORT,118,118
2025-07-24,PD_LOW_LONG,LONG,78,78
2025-07-24,FLOOR_S1_LONG,LONG,78,78
2025-07-24,PW_HIGH_LONG,LONG,78,78
2025-07-24,IB_LOW_SHORT,SHORT,-76,-76
2025-07-24,IB_HIGH_SHORT,SHORT,78,78
2025-07-24,PD_VAH_SHORT,SHORT,53.5,53.5
2025-07-24,PD_HIGH_SHORT,SHORT,78,78
2025-07-24,FLOOR_R1_SHORT,SHORT,78,78
2025-07-24,OPEN_TEST_DRIVE_SHORT,SHORT,-166.875,-166.875
2025-07-24,VALUE_AREA_RESPONSIVE_SHORT,SHORT,2.5,2.5
2025-07-24,VALUE_AREA_RESPONSIVE_LONG,LONG,-4.5,-4.5
2025-07-24,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-24,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-25,PD_IB_MID_SHORT,SHORT,-182,-182
2025-07-25,PD_OR_MID_SHORT,SHORT,-182,-182
2025-07-25,OR5_HIGH_SHORT,SHORT,-182,-182
2025-07-25,DAILY_OPEN_SHORT,SHORT,-182,-182
2025-07-25,PD_LOW_LONG,LONG,78,78
2025-07-25,PD_IB_LOW_LONG,LONG,78,78
2025-07-25,FLOOR_S1_LONG,LONG,78,78
2025-07-25,OR5_LOW_LONG,LONG,78,78
2025-07-25,PD_IB_HIGH_SHORT,SHORT,-182,-182
2025-07-25,3M_VAH_SHORT,SHORT,-182,-182
2025-07-25,M1_VAH_SHORT,SHORT,-182,-182
2025-07-25,2D_POC_SHORT,SHORT,-182,-182
2025-07-25,PD_VAL_SHORT,SHORT,-64.5,-64.5
2025-07-25,FLOOR_PIVOT_SHORT,SHORT,-48,-48
2025-07-25,PD_CLOSE_SHORT,SHORT,-28.5,-28.5
2025-07-25,IB_HIGH_SHORT,SHORT,-32,-32
2025-07-25,PD_POC_SHORT,SHORT,23,23
2025-07-25,PD_VAH_SHORT,SHORT,78,78
2025-07-25,PD_HIGH_SHORT,SHORT,78,78
2025-07-25,IB_BULLISH,LONG,117,117
2025-07-25,OPEN_TEST_DRIVE_SHORT,SHORT,-116.82499999999709,-116.82499999999709
2025-07-25,TRT_SHORT,SHORT,-123.87999999999738,-123.87999999999738
2025-07-25,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-25,STOP_SWEEP_LONG,LONG,-32,-32
2025-07-28,PD_POC_SHORT,SHORT,58,58
2025-07-28,PD_VAH_SHORT,SHORT,58,58
2025-07-28,PD_CLOSE_SHORT,SHORT,58,58
2025-07-28,FLOOR_PIVOT_SHORT,SHORT,58,58
2025-07-28,OR5_HIGH_SHORT,SHORT,58,58
2025-07-28,DAILY_OPEN_LONG,LONG,58,58
2025-07-28,WEEKLY_OPEN_LONG,LONG,58,58
2025-07-28,PW_HIGH_LONG,LONG,58,58
2025-07-28,PD_VAL_LONG,LONG,58,58
2025-07-28,OR5_LOW_LONG,LONG,58,58
2025-07-28,PD_HIGH_SHORT,SHORT,58,58
2025-07-28,FLOOR_R1_SHORT,SHORT,58,58
2025-07-28,IB_HIGH_SHORT,SHORT,58,58
2025-07-28,IB_LOW_LONG,LONG,58,58
2025-07-28,PD_LOW_LONG,LONG,88,88
2025-07-28,FLOOR_S1_LONG,LONG,88,88
2025-07-28,IB_BULLISH,LONG,-119,-119
2025-07-28,VALUE_AREA_RESPONSIVE_SHORT,SHORT,14.5,14.5
2025-07-28,VALUE_AREA_RESPONSIVE_LONG,LONG,38.5,38.5
2025-07-28,TRT_SHORT,SHORT,-63,-63
2025-07-28,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-28,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-07-29,OR5_HIGH_SHORT,SHORT,78,78
2025-07-29,PD_HIGH_SHORT,SHORT,78,78
2025-07-29,FLOOR_R1_LONG,LONG,-182,-182
2025-07-29,DAILY_OPEN_LONG,LONG,-182,-182
2025-07-29,OR5_LOW_LONG,LONG,-182,-182
2025-07-29,PD_VAH_LONG,LONG,-182,-182
2025-07-29,IB_LOW_SHORT,SHORT,78,78
2025-07-29,PD_IB_HIGH_LONG,LONG,-182,-182
